id,matchdate,teamId,playerId,firstName,lastName,position,fullPosition
72,2021-05-10,34,14624,Antonee,Robinson,D,Left Full Back
73,2021-05-10,34,5583,Mario,Lemina,M,Centre Central Midfielder
74,2021-05-10,34,8192,Bobby,De Cordova-Reid,F,Centre Striker
75,2021-05-10,34,13278,Ademola,Lookman,F,Left/Right Winger
76,2021-05-10,34,4880,Kenny,Tete,D,Right Full Back
77,2021-05-10,43,3909,Ben,Mee,D,Left/Centre Central Defender
78,2021-05-10,43,8691,Charlie,Taylor,D,Left Full Back
79,2021-05-10,43,10079,Nick,Pope,G,Goalkeeper
80,2021-05-10,43,4487,Matthew,Lowton,D,Right Full Back
81,2021-05-10,43,24797,Dwight,McNeil,M,Left/Centre Winger
82,2021-05-10,43,4851,Matej,Vydra,F,Centre Striker
83,2021-05-10,43,3756,Chris,Wood,F,Centre Striker
84,2021-05-10,43,8143,James,Tarkowski,D,Centre Central Defender
85,2021-05-10,43,2889,Jack,Cork,M,Centre Central Midfielder
86,2021-05-10,43,4489,Ashley,Westwood,M,Centre Central Midfielder
87,2021-05-10,43,9457,Josh,Brownhill,M,Centre Central Midfielder
88,2021-05-09,38,67634,Vitor,Machado Ferreira,M,Centre Attacking Midfielder
89,2021-05-09,38,15259,Morgan,Gibbs-White,M,Centre Attacking Midfielder
90,2021-05-09,38,13522,Maximilian,Kilman,D,Left Full Back
91,2021-05-09,38,52951,Ki-Jana,Hoever,D,Right Full Back
92,2021-05-09,38,11341,Rui Pedro,dos Santos Patrício,G,Goalkeeper
93,2021-05-09,38,4136,Conor,Coady,D,Centre Central Defender
94,2021-05-09,38,71432,Rayan,Aït-Nouri,D,Left Full Back
95,2021-05-09,38,11259,João Filipe Iria,Santos Moutinho,M,Centre Central Midfielder
96,2021-05-09,38,66670,Fábio Daniel,Soares Silva,F,Centre Second Striker
97,2021-05-09,38,11180,Rúben Diogo,da Silva Neves,M,Centre Central Midfielder
98,2021-05-09,38,11362,Daniel,Castelo Podence,M,Left/Right Winger
99,2021-05-09,131,8707,Dan,Burn,D,Centre Central Defender
100,2021-05-09,131,3452,Danny,Welbeck,F,Centre Striker
101,2021-05-09,131,14548,Ben,White,D,Central Defender
102,2021-05-09,131,50245,Yves,Bissouma,M,Centre Central Midfielder
103,2021-05-09,131,20486,Leandro,Trossard,F,Left/Centre Winger
104,2021-05-09,131,22542,Pascal,Groß,M,Centre Central Midfielder
105,2021-05-09,131,14538,Robert,Sánchez,G,Goalkeeper
106,2021-05-09,131,9426,Adam,Webster,D,Centre Central Defender
107,2021-05-09,131,15480,Alireza,Jahanbakhsh,F,Right Winger
108,2021-05-09,131,16256,Neal,Maupay,F,Centre Striker
109,2021-05-09,131,8163,Lewis,Dunk,D,Centre Central Defender
110,2021-05-09,2,24626,Douglas Luiz,Soares de Paulo,M,Centre Central Midfielder
111,2021-05-09,2,8658,Ollie,Watkins,F,Left/Centre/Right Second Striker
112,2021-05-09,2,4815,Matt,Targett,D,Left Full Back
113,2021-05-09,2,13344,Matthew,Cash,D,Right Full Back
114,2021-05-09,2,8900,Tyrone,Mings,D,Centre Central Defender
115,2021-05-09,2,11033,Anwar,El Ghazi,M,Left/Right Winger
116,2021-05-09,2,51423,John,McGinn,M,Centre Central Midfielder
117,2021-05-09,2,10394,Bertrand,Traoré,F,Centre Striker
118,2021-05-09,2,4245,Emiliano,Martínez,G,Goalkeeper
119,2021-05-09,2,4115,Ross,Barkley,M,Centre Attacking Midfielder
120,2021-05-09,2,13274,Ezri,Konsa Ngoyo,D,Centre Central Defender
121,2021-05-09,12,4608,Luke,Shaw,D,Left Full Back
122,2021-05-09,12,5066,Victor,Lindelöf,D,Centre/Right Central Defender
123,2021-05-09,12,5906,Frederico,Rodrigues de Paula Santos,M,Centre Central Midfielder
124,2021-05-09,12,25266,Mason,Greenwood,F,Centre Striker
125,2021-05-09,12,13988,Dean,Henderson,G,Goalkeeper
126,2021-05-09,12,3920,Paul,Pogba,M,Centre Central Midfielder
127,2021-05-09,12,14824,Scott,McTominay,M,Centre Central Midfielder
128,2021-05-09,12,14164,Aaron,Wan-Bissaka,D,Right Full Back
129,2021-05-09,12,13565,Marcus,Rashford,F,Left/Centre Second Striker
130,2021-05-09,12,23396,Bruno Miguel,Borges Fernandes,M,Left/Centre/Right Attacking Midfielder
131,2021-05-09,12,9566,Harry,Maguire,D,Centre Central Defender
132,2021-05-09,25,4198,Craig,Dawson,D,Centre Central Defender
133,2021-05-09,25,4337,Jesse,Lingard,M,Left/Centre/Right Attacking Midfielder
134,2021-05-09,25,25246,Pablo,Fornals,M,Centre Central Midfielder
135,2021-05-09,25,9595,Michail,Antonio,F,Left/Centre/Right Striker
136,2021-05-09,25,8897,Aaron,Cresswell,D,Left Full Back
137,2021-05-09,25,3309,Lukasz,Fabianski,G,Goalkeeper
138,2021-05-09,25,25183,Tomas,Soucek,M,Centre Defensive Midfielder
139,2021-05-09,25,13872,Manuel,Lanzini,M,Left/Centre/Right Attacking Midfielder
140,2021-05-09,25,20517,Saïd,Benrahma,F,Left/Centre/Right Second Striker
141,2021-05-09,25,49884,Issa,Diop,D,Centre Central Defender
142,2021-05-09,25,7336,Vladimir,Coufal,D,Right Full Back
143,2021-05-09,7,5758,Lucas,Digne,D,Left Full Back
144,2021-05-09,7,32923,Yerry,Mina,D,Centre Central Defender
145,2021-05-09,7,10968,Ben,Godfrey,D,Centre Central Defender
146,2021-05-09,7,4421,Gylfi,Sigurdsson,M,Left/Centre/Right Attacking Midfielder
147,2021-05-09,7,4333,Michael,Keane,D,Centre Central Defender
148,2021-05-09,7,4640,Jordan,Pickford,G,Goalkeeper
149,2021-05-09,7,15994,Allan,Marques Loureiro,M,Centre/Right Central Midfielder
150,2021-05-09,7,24630,Richarlison,de Andrade,F,Left/Centre/Right Second Striker
151,2021-05-09,7,13389,Tom,Davies,M,Centre Central Midfielder
152,2021-05-09,7,3600,Séamus,Coleman,D,Right Full Back
153,2021-05-09,7,9576,Dominic,Calvert-Lewin,F,Left/Centre Second Striker
154,2021-05-09,1,50234,Gabriel,dos Santos Magalhães,D,Centre Central Defender
155,2021-05-09,1,4620,Calum,Chambers,D,Centre/Right Central Defender
156,2021-05-09,1,14445,Emile,Smith Rowe,M,Midfielder
157,2021-05-09,1,5239,Mohamed Naser,El Sayed Elneny,M,Centre Defensive Midfielder
158,2021-05-09,1,4748,Willian,Borges Da Silva,F,Left/Centre/Right Winger
159,2021-05-09,1,7163,Dani,Ceballos,M,Left/Centre/Right Attacking Midfielder
160,2021-05-09,1,66104,Gabriel Teodoro,Martinelli Silva,F,Left Winger
161,2021-05-09,1,50252,Nicolas,Pépé,F,Right Winger
162,2021-05-09,1,4985,Bernd,Leno,G,Goalkeeper
163,2021-05-09,1,49481,Bukayo,Saka,M,Left Winger
164,2021-05-09,1,11575,Rob,Holding,D,Centre Central Defender
165,2021-05-09,36,4074,Matt,Phillips,M,Left/Right Winger
166,2021-05-09,36,10424,Semi,Ajayi,D,Centre Central Defender
167,2021-05-09,36,21887,Conor,Gallagher,M,Centre Central Midfielder
168,2021-05-09,36,4331,Sam,Johnstone,G,Goalkeeper
169,2021-05-09,36,4725,Callum,Robinson,F,Left/Centre Striker
170,2021-05-09,36,11363,Matheus Fellipe,Costa Pereira,F,Left/Centre/Right Winger
171,2021-05-09,36,4864,Conor,Townsend,D,Left Full Back
172,2021-05-09,36,32796,Okay,Yokuslu,M,Centre Defensive Midfielder
173,2021-05-09,36,3312,Kyle,Bartley,D,Centre Central Defender
174,2021-05-09,36,10491,Darnell,Furlong,D,Right Full Back
175,2021-05-09,36,5548,Mbaye,Diagne,F,Centre Striker
176,2021-05-08,9,33124,Pascal,Struijk,D,Centre Central Defender
177,2021-05-08,9,3314,Luke,Ayling,D,Right Full Back
178,2021-05-08,9,4291,Patrick,Bamford,F,Centre Striker
179,2021-05-08,9,66378,Illan,Meslier,G,Goalkeeper
180,2021-05-08,9,10532,Tyler,Roberts,F,Centre Second Striker
181,2021-05-08,9,22698,Ezgjan,Alioski,M,Left/Right Winger
182,2021-05-08,9,8148,Stuart,Dallas,M,Left/Centre/Right Winger
183,2021-05-08,9,26220,Robin,Koch,D,Centre Central Defender
184,2021-05-08,9,5790,Diego,Llorente,D,Centre Central Defender
185,2021-05-08,9,13089,Mateusz,Klich,M,Centre Central Midfielder
186,2021-05-08,9,33135,Jack,Harrison,M,Left Winger
187,2021-05-08,21,4112,Eric,Dier,M,Centre Defensive Midfielder
188,2021-05-08,21,4999,Heung-Min,Son,F,Left/Centre/Right Winger
189,2021-05-08,21,5272,Pierre-Emile,Højbjerg,M,Centre Central Midfielder
190,2021-05-08,21,3960,Harry,Kane,F,Centre Striker
191,2021-05-08,21,9167,Dele,Alli,M,Centre Attacking Midfielder
192,2021-05-08,21,3513,Gareth,Bale,F,Left/Right Winger
193,2021-05-08,21,4916,Toby,Alderweireld,D,Centre/Right Central Defender
194,2021-05-08,21,11293,Serge,Aurier,D,Right Full Back
195,2021-05-08,21,4664,Hugo,Lloris,G,Goalkeeper
196,2021-05-08,21,39606,Sergio,Reguilón,D,Left Full Back
197,2021-05-08,21,19851,Giovani,Lo Celso,M,Centre Attacking Midfielder
198,2021-05-08,18,14779,Kean,Bryan,D,Centre Central Defender
199,2021-05-08,18,21614,Sander,Berge,M,Centre Central Midfielder
200,2021-05-08,18,4258,Enda,Stevens,D,Left Full Back
201,2021-05-08,18,3581,Chris,Basham,D,Centre Central Defender
202,2021-05-08,18,9169,George,Baldock,D,Right Full Back
203,2021-05-08,18,8444,John,Fleck,M,Centre Central Midfielder
204,2021-05-08,18,3924,Oliver,Norwood,M,Centre Central Midfielder
205,2021-05-08,18,4394,John,Egan,D,Centre Central Defender
206,2021-05-08,18,13703,Aaron,Ramsdale,G,Goalkeeper
207,2021-05-08,18,2340,David,McGoldrick,F,Striker
208,2021-05-08,18,10596,Oliver,Burke,M,Left/Right Winger
209,2021-05-08,6,4539,Wilfried,Zaha,F,Left/Centre/Right Winger
210,2021-05-08,6,7548,Vicente,Guaita,G,Goalkeeper
211,2021-05-08,6,5861,Cheikhou,Kouyaté,M,Centre Central Midfielder
212,2021-05-08,6,8980,Jeffrey,Schlupp,M,Left Winger
213,2021-05-08,6,5859,Luka,Milivojevic,M,Centre Central Midfielder
214,2021-05-08,6,3929,Joel,Ward,D,Right Full Back
215,2021-05-08,6,2620,Gary,Cahill,D,Centre Central Defender
216,2021-05-08,6,4492,Christian,Benteke,F,Centre Striker
217,2021-05-08,6,24334,Tyrick,Mitchell,D,Left Full Back
218,2021-05-08,6,3724,Andros,Townsend,M,Left/Right Winger
219,2021-05-08,6,21584,Eberechi,Eze,M,Centre Attacking Midfielder
220,2021-05-08,11,16286,Rodrigo,Hernández Cascante,M,Centre Central Midfielder
221,2021-05-08,11,43098,Ferran,Torres,F,Right Central Midfielder
222,2021-05-08,11,5051,João Pedro,Cavaco Cancelo,D,Right Full Back
223,2021-05-08,11,4328,Sergio,Agüero,F,Centre Striker
224,2021-05-08,11,19680,Gabriel Fernando,de Jesus,F,Left/Centre/Right Second Striker
225,2021-05-08,11,4316,Raheem,Sterling,F,Left/Centre/Right Second Striker
226,2021-05-08,11,12707,Ederson,Santana de Moraes,G,Goalkeeper
227,2021-05-08,11,4499,Nathan,Aké,D,Left/Centre Central Defender
228,2021-05-08,11,11044,Aymeric,Laporte,D,Centre Central Defender
229,2021-05-08,11,16431,Rúben Santos,Gato Alves Dias,D,Centre Central Defender
230,2021-05-08,11,5575,Benjamin,Mendy,D,Left Full Back
231,2021-05-08,4,24221,Billy,Gilmour,M,Centre Attacking Midfielder
232,2021-05-08,4,54889,Édouard,Mendy,G,Goalkeeper
233,2021-05-08,4,4495,Andreas,Christensen,D,Centre Central Defender
234,2021-05-08,4,4093,Marcos,Alonso,D,Left Full Back
235,2021-05-08,4,4496,César,Azpilicueta,D,Left/Right Full Back
236,2021-05-08,4,15559,Christian,Pulisic,M,Left/Centre/Right Attacking Midfielder
237,2021-05-08,4,13492,N'Golo,Kanté,M,Centre Central Midfielder
238,2021-05-08,4,20750,Hakim,Ziyech,M,Left/Centre/Right Attacking Midfielder
239,2021-05-08,4,14571,Reece,James,D,Right Full Back
240,2021-05-08,4,23599,Timo,Werner,F,Centre Striker
241,2021-05-08,4,16801,Antonio,Rüdiger,D,Centre Central Defender
242,2021-05-08,10,14051,Nathaniel,Phillips,D,Central Defender
243,2021-05-08,10,19758,Diogo José,Teixeira da Silva,F,Left/Centre/Right Striker
244,2021-05-08,10,10458,Andrew,Robertson,D,Left Full Back
245,2021-05-08,10,11247,Fabio Henrique,Tavares,M,Centre Defensive Midfielder
246,2021-05-08,10,14732,Trent,Alexander-Arnold,D,Right Full Back
247,2021-05-08,10,6519,Sadio,Mané,F,Left/Right Winger
248,2021-05-08,10,20559,Alisson,Ramses Becker,G,Goalkeeper
249,2021-05-08,10,5178,Mohamed,Salah Ghaly,F,Left/Centre/Right Winger
250,2021-05-08,10,5264,Thiago,Alcántara do Nascimento,M,Centre Central Midfielder
251,2021-05-08,10,23813,Rhys,Williams,D,Centre Central Defender
252,2021-05-08,10,7114,Georginio,Wijnaldum,M,Left/Centre/Right Attacking Midfielder
253,2021-05-08,20,19589,Jan,Bednarek,D,Centre Central Defender
254,2021-05-08,20,4612,Jack,Stephens,D,Centre Central Defender
255,2021-05-08,20,3170,Fraser,Forster,G,Goalkeeper
256,2021-05-08,20,4617,James,Ward-Prowse,M,Centre Central Midfielder
257,2021-05-08,20,13815,Kyle,Walker-Peters,D,Right Full Back
258,2021-05-08,20,3811,Nathan,Redmond,M,Left/Right Winger
259,2021-05-08,20,20109,Jannik,Vestergaard,D,Centre Central Defender
260,2021-05-08,20,12186,Stuart,Armstrong,M,Left Winger
261,2021-05-08,20,14452,Nathan,Tella,M,Midfielder
262,2021-05-08,20,2839,Theo,Walcott,F,Right Winger
263,2021-05-08,20,10905,Che,Adams,F,Centre Striker
264,2021-05-07,26,2508,Kasper,Schmeichel,G,Goalkeeper
265,2021-05-07,26,66284,Wesley,Fofana,D,Centre Central Defender
266,2021-05-07,26,13554,Kelechi,Iheanacho,F,Centre Striker
267,2021-05-07,26,20479,Wilfred,Ndidi,M,Centre Central Midfielder
268,2021-05-07,26,6712,Timothy,Castagne,D,Right Full Back
269,2021-05-07,26,5865,Youri,Tielemans,M,Centre Central Midfielder
270,2021-05-07,26,8979,Jamie,Vardy,F,Centre Striker
271,2021-05-07,26,26216,Çaglar,Söyüncü,D,Centre Central Defender
272,2021-05-07,26,5343,Ricardo Domingos,Barbosa Pereira,D,Right Full Back
273,2021-05-07,26,3564,Marc,Albrighton,M,Left/Right Winger
274,2021-05-07,26,8456,James,Maddison,M,Left/Centre/Right Attacking Midfielder
275,2021-05-07,23,5672,Federico,Fernández,D,Centre Central Defender
276,2021-05-07,23,4135,Jonjo,Shelvey,M,Centre Central Midfielder
277,2021-05-07,23,3934,Matt,Ritchie,M,Left/Right Winger
278,2021-05-07,23,9662,Jacob,Murphy,M,Left/Right Winger
279,2021-05-07,23,14446,Joseph,Willock,M,Centre Attacking Midfielder
280,2021-05-07,23,12817,Allan,Saint-Maximin,F,Left/Right Winger
281,2021-05-07,23,6451,Martin,Dubravka,G,Goalkeeper
282,2021-05-07,23,54312,Miguel,Almirón,M,Left/Centre/Right Second Striker
283,2021-05-07,23,66494,Emil,Krafth,D,Right Full Back
284,2021-05-07,23,8454,Callum,Wilson,F,Centre Striker
285,2021-05-07,23,4340,Paul,Dummett,D,Left Full Back
286,2021-05-03,36,32796,Okay,Yokuslu,M,Centre Defensive Midfielder
287,2021-05-03,36,4864,Conor,Townsend,D,Left Full Back
288,2021-05-03,36,10424,Semi,Ajayi,D,Centre Central Defender
289,2021-05-03,36,21887,Conor,Gallagher,M,Centre Central Midfielder
290,2021-05-03,36,4331,Sam,Johnstone,G,Goalkeeper
291,2021-05-03,36,15154,Dara,O'Shea,D,Central Defender
292,2021-05-03,36,11363,Matheus Fellipe,Costa Pereira,F,Left/Centre/Right Winger
293,2021-05-03,36,3312,Kyle,Bartley,D,Centre Central Defender
294,2021-05-03,36,10428,Ainsley,Maitland-Niles,M,Left/Right Wing Back
295,2021-05-03,36,10491,Darnell,Furlong,D,Right Full Back
296,2021-05-03,36,5548,Mbaye,Diagne,F,Centre Striker
297,2021-05-03,38,4136,Conor,Coady,D,Centre Central Defender
298,2021-05-03,38,67634,Vitor,Machado Ferreira,M,Centre Attacking Midfielder
299,2021-05-03,38,11341,Rui Pedro,dos Santos Patrício,G,Goalkeeper
300,2021-05-03,38,16642,Nélson,Cabral Semedo,D,Right Full Back
301,2021-05-03,38,23994,Owen,Otasowie,M,Midfielder
302,2021-05-03,38,20745,Romain,Saïss,M,Centre Defensive Midfielder
303,2021-05-03,38,11180,Rúben Diogo,da Silva Neves,M,Centre Central Midfielder
304,2021-05-03,38,4979,Adama,Traoré,F,Right Winger
305,2021-05-03,38,5866,Leander,Dendoncker,M,Centre Central Midfielder
306,2021-05-03,38,66670,Fábio Daniel,Soares Silva,F,Centre Second Striker
307,2021-05-03,38,71432,Rayan,Aït-Nouri,D,Left Full Back
308,2021-05-03,43,8691,Charlie,Taylor,D,Left Full Back
309,2021-05-03,43,24797,Dwight,McNeil,M,Left/Centre Winger
310,2021-05-03,43,8143,James,Tarkowski,D,Centre Central Defender
311,2021-05-03,43,9457,Josh,Brownhill,M,Centre Central Midfielder
312,2021-05-03,43,4487,Matthew,Lowton,D,Right Full Back
313,2021-05-03,43,4851,Matej,Vydra,F,Centre Striker
314,2021-05-03,43,3909,Ben,Mee,D,Left/Centre Central Defender
315,2021-05-03,43,3756,Chris,Wood,F,Centre Striker
316,2021-05-03,43,2889,Jack,Cork,M,Centre Central Midfielder
317,2021-05-03,43,4489,Ashley,Westwood,M,Centre Central Midfielder
318,2021-05-03,43,10079,Nick,Pope,G,Goalkeeper
319,2021-05-03,25,3309,Lukasz,Fabianski,G,Goalkeeper
320,2021-05-03,25,49884,Issa,Diop,D,Centre Central Defender
321,2021-05-03,25,20517,Saïd,Benrahma,F,Left/Centre/Right Second Striker
322,2021-05-03,25,4198,Craig,Dawson,D,Centre Central Defender
323,2021-05-03,25,4337,Jesse,Lingard,M,Left/Centre/Right Attacking Midfielder
324,2021-05-03,25,7336,Vladimir,Coufal,D,Right Full Back
325,2021-05-03,25,25246,Pablo,Fornals,M,Centre Central Midfielder
326,2021-05-03,25,8897,Aaron,Cresswell,D,Left Full Back
327,2021-05-03,25,25183,Tomas,Soucek,M,Centre Defensive Midfielder
328,2021-05-03,25,9595,Michail,Antonio,F,Left/Centre/Right Striker
329,2021-05-03,25,13872,Manuel,Lanzini,M,Left/Centre/Right Attacking Midfielder
330,2021-05-02,23,4340,Paul,Dummett,D,Left Full Back
331,2021-05-02,23,12817,Allan,Saint-Maximin,F,Left/Right Winger
332,2021-05-02,23,8454,Callum,Wilson,F,Centre Striker
333,2021-05-02,23,14897,Sean,Longstaff,M,Centre Central Midfielder
334,2021-05-02,23,4135,Jonjo,Shelvey,M,Centre Central Midfielder
335,2021-05-02,23,3562,Ciaran,Clark,D,Central Defender
336,2021-05-02,23,6451,Martin,Dubravka,G,Goalkeeper
337,2021-05-02,23,5672,Federico,Fernández,D,Centre Central Defender
338,2021-05-02,23,54312,Miguel,Almirón,M,Left/Centre/Right Second Striker
339,2021-05-02,23,3934,Matt,Ritchie,M,Left/Right Winger
340,2021-05-02,23,9662,Jacob,Murphy,M,Left/Right Winger
341,2021-05-02,1,7163,Dani,Ceballos,M,Left/Centre/Right Attacking Midfielder
342,2021-05-02,1,12136,Granit,Xhaka,M,Centre Central Midfielder
343,2021-05-02,1,12192,Mat,Ryan,G,Goalkeeper
344,2021-05-02,1,4100,David,Luiz Moreira Marinho,D,Centre Central Defender
345,2021-05-02,1,50234,Gabriel,dos Santos Magalhães,D,Centre Central Defender
346,2021-05-02,1,5110,Pierre-Emerick,Aubameyang,F,Centre Striker
347,2021-05-02,1,5239,Mohamed Naser,El Sayed Elneny,M,Centre Defensive Midfielder
348,2021-05-02,1,11419,Martin,Ødegaard,M,Left/Centre/Right Attacking Midfielder
349,2021-05-02,1,4474,Héctor,Bellerín,D,Right Full Back
350,2021-05-02,1,4748,Willian,Borges Da Silva,F,Left/Centre/Right Winger
351,2021-05-02,1,66104,Gabriel Teodoro,Martinelli Silva,F,Left Winger
352,2021-05-02,21,3960,Harry,Kane,F,Centre Striker
353,2021-05-02,21,4999,Heung-Min,Son,F,Left/Centre/Right Winger
354,2021-05-02,21,4112,Eric,Dier,M,Centre Defensive Midfielder
355,2021-05-02,21,39606,Sergio,Reguilón,D,Left Full Back
356,2021-05-02,21,4664,Hugo,Lloris,G,Goalkeeper
357,2021-05-02,21,4916,Toby,Alderweireld,D,Centre/Right Central Defender
358,2021-05-02,21,3513,Gareth,Bale,F,Left/Right Winger
359,2021-05-02,21,19851,Giovani,Lo Celso,M,Centre Attacking Midfielder
360,2021-05-02,21,9167,Dele,Alli,M,Centre Attacking Midfielder
361,2021-05-02,21,11293,Serge,Aurier,D,Right Full Back
362,2021-05-02,21,5272,Pierre-Emile,Højbjerg,M,Centre Central Midfielder
363,2021-05-02,18,3581,Chris,Basham,D,Centre Central Defender
364,2021-05-02,18,4394,John,Egan,D,Centre Central Defender
365,2021-05-02,18,8444,John,Fleck,M,Centre Central Midfielder
366,2021-05-02,18,9266,Ben,Osborn,M,Centre Central Midfielder
367,2021-05-02,18,4258,Enda,Stevens,D,Left Full Back
368,2021-05-02,18,9169,George,Baldock,D,Right Full Back
369,2021-05-02,18,14742,Rhian,Brewster,F,Centre Striker
370,2021-05-02,18,2340,David,McGoldrick,F,Striker
371,2021-05-02,18,14608,Jayden,Bogle,D,Right Wing Back
372,2021-05-02,18,3924,Oliver,Norwood,M,Centre Central Midfielder
373,2021-05-02,18,13703,Aaron,Ramsdale,G,Goalkeeper
374,2021-05-01,6,24334,Tyrick,Mitchell,D,Left Full Back
375,2021-05-01,6,4539,Wilfried,Zaha,F,Left/Centre/Right Winger
376,2021-05-01,6,3807,Scott,Dann,D,Centre Central Defender
377,2021-05-01,6,7548,Vicente,Guaita,G,Goalkeeper
378,2021-05-01,6,5859,Luka,Milivojevic,M,Centre Central Midfielder
379,2021-05-01,6,3724,Andros,Townsend,M,Left/Right Winger
380,2021-05-01,6,4878,Jairo,Riedewald,M,Centre Central Midfielder
381,2021-05-01,6,3929,Joel,Ward,D,Right Full Back
