season,h_matchId,h_matchDate,h_homeTeamId,h_awayTeamId,h_homeTeamScore,h_awayTeamScore,label,H_OVA,H_POT,H_BOV,H_GROWTH,H_ATTACKING,H_CROSSING,H_FINISHING,H_HEADING_ACCURACY,H_SHORT_PASSING,H_VOLLEYS,H_totalSKILL,H_DRIBBLING,H_CURVE,H_FK_ACCURACY,H_LONG_PASSING,H_BallControl,H_TotalMovement,H_Acceleration,H_SprintSpeed,H_Agility,H_Reactions,H_Balance,H_TotalPower,H_ShotPower,H_Jumping,H_Stamina,H_Strength,H_LongShots,H_TotalMentary,H_Aggression,H_Interceptions,H_Positioning,H_Vision,H_Penalties,H_Composure,H_DEFENDING,H_Marking,H_StandingStackle,H_SlidingTackle,H_GOALKEEPING,H_GKDriving,H_GKHandling,H_GKKicking,H_GKPositioning,H_GKReflexes,H_TotalStats,H_BaseStats,H_AttackingWorkRate,H_DefensiveWorkRate,H_Pac,H_SHO,H_Pas,H_Dri,H_DEF,H_PHY,a_matchId,a_matchDate,a_homeTeamId,a_awayTeamId,A_OVA,A_POT,A_BOV,A_GROWTH,A_ATTACKING,A_CROSSING,A_FINISHING,A_HEADING_ACCURACY,A_SHORT_PASSING,A_VOLLEYS,A_totalSKILL,A_DRIBBLING,A_CURVE,A_FK_ACCURACY,A_LONG_PASSING,A_BallControl,A_TotalMovement,A_Acceleration,A_SprintSpeed,A_Agility,A_Reactions,A_Balance,A_TotalPower,A_ShotPower,A_Jumping,A_Stamina,A_Strength,A_LongShots,A_TotalMentary,A_Aggression,A_Interceptions,A_Positioning,A_Vision,A_Penalties,A_Composure,A_DEFENDING,A_Marking,A_StandingStackle,A_SlidingTackle,A_GOALKEEPING,A_GKDriving,A_GKHandling,A_GKKicking,A_GKPositioning,A_GKReflexes,A_TotalStats,A_BaseStats,A_AttackingWorkRate,A_DefensiveWorkRate,A_Pac,A_SHO,A_Pas,A_Dri,A_DEF,A_PHY
2017/18,22712,2018-05-13,43,127,1,2,-1,74.99817273,76.70524545,74.28190909,1.70707273,292.44628182,59.89530000,51.94582727,58.96510000,67.47933636,54.16069091,308.88888182,64.48117273,59.96326364,53.89899091,62.75757273,67.78786364,344.16620909,69.60881818,67.42332727,66.85398182,72.22223636,68.05785455,339.51974545,64.53351818,73.38290909,74.53442727,73.91551818,53.15336364,304.05142727,67.17448182,61.26446364,58.00092727,63.85308182,53.75850000,53.75850000,70.65013636,57.81818182,59.57668182,57.64463636,80.52066364,16.70248182,15.85950000,16.84297273,15.26446364,15.85123636,1844.63270000,406.22038182,2.33333636,2.38842727,70.78972727,60.29477273,67.44810909,71.00733636,62.03030000,74.65014545,22712,2018-05-13,43,127,73.90909091,78.77870909,73.32416364,4.86960000,272.63911818,57.52341818,51.94214545,53.04131818,65.26446364,44.86777273,289.63912727,66.31680909,52.92010909,46.48760909,57.66942727,66.24518182,357.16620909,74.23140000,73.66116364,71.45821818,68.10100909,69.71441818,312.39118182,60.66941818,63.94950909,68.12764545,68.64462727,51.00000000,275.33608182,57.36546364,51.13316364,55.33060000,57.29200909,54.21487273,54.21487273,66.58126364,50.05143636,52.70430909,49.55464545,87.21211818,18.95960000,18.54545455,15.71717273,16.58585455,17.40403636,1746.69421818,394.61616364,2.27272727,2.11110909,76.29016364,59.28650000,64.00643636,72.10743636,55.08540000,67.84021818
2017/18,22713,2018-05-13,6,36,2,0,2,74.92148182,78.45248182,74.20453636,3.53098182,275.95455455,58.28822727,50.77065455,57.35123636,66.89153636,42.65289091,290.08470909,62.42252727,48.31714545,49.93388182,62.92561818,66.48553636,340.59503636,67.49689091,68.92149091,68.43388182,68.77272727,66.97003636,320.63222727,61.24793636,62.47520000,71.13531818,72.03719091,53.73656364,302.26652727,67.75206364,56.50620000,58.27271818,64.50412727,55.23140000,55.23140000,68.14153636,57.77790000,59.65806364,57.31198182,77.49586364,16.53719091,15.03305455,16.36363636,14.43801818,15.12396364,1781.77686364,400.76031818,2.40392727,2.18181818,71.16425455,59.12500000,67.78614545,69.49483636,60.24174545,72.94833636,22713,2018-05-13,6,36,76.39930909,76.85293636,75.83549091,0.45361818,291.50636364,58.72360000,49.66390909,68.25697273,67.53129091,47.33058182,292.48707273,62.17262727,56.33293636,44.85123636,60.94122727,68.18903636,328.19021818,66.00944545,68.58258182,62.23140909,72.68083636,58.68594545,338.70141818,65.42148182,72.01850000,72.29961818,75.29883636,53.66299091,304.37058182,68.30132727,60.92510000,56.52433636,60.07438182,58.54545455,58.54545455,70.91550909,56.73356364,59.72242727,55.65250000,82.95868182,16.65289091,18.45454545,14.81818182,16.16529091,16.86777273,1810.32283636,403.63008182,2.36363636,2.18181818,70.05640909,59.67676364,65.57929091,69.65826364,62.55686364,76.10245455
2017/18,22714,2018-05-13,159,1,0,1,-1,74.52524545,77.69696364,73.87878182,3.17171818,279.11615455,59.45960000,48.67676364,57.90909091,66.88888182,46.18181818,290.33838182,59.92929091,53.27272727,47.81818182,63.16666364,66.15151818,341.07070909,69.51515455,69.09090909,67.11110909,69.77777273,65.57575455,322.70708182,62.63636364,68.35353636,71.95960000,69.07070909,50.68687273,291.15657273,64.49495455,57.85353636,54.63636364,62.71717273,51.45454545,51.45454545,64.53535455,54.69697273,58.13130909,57.18181818,83.54545455,16.90909091,16.81818182,16.18181818,16.27272727,17.36363636,1777.94443636,394.73736364,2.27272727,2.36363636,73.04040909,57.81818182,65.86363636,68.33333636,58.58080000,71.10100909,22714,2018-05-13,159,1,80.94213636,84.65289091,79.57390909,3.71073636,305.77960909,61.56197273,57.15519091,60.02387273,73.61432727,53.42424545,311.62810909,68.46740909,57.00000000,50.36363636,61.53995455,74.25711818,363.62810000,71.80624545,73.33517273,69.59503636,78.75114545,70.14049091,342.17538182,69.81818182,68.55188182,75.78787273,71.11110909,56.90634545,317.49586364,66.07254545,59.44169091,65.57300000,67.68135455,58.72727273,58.72727273,71.46372727,52.52892727,56.27271818,55.55371818,80.98347273,16.36363636,15.03305455,17.97520909,15.42975455,16.18181818,1886.04591818,421.81727273,2.30578182,2.19834545,77.21946364,64.88888182,70.53810909,76.43526364,57.85400000,74.88154545
2017/18,22715,2018-05-13,10,131,4,0,4,79.60973636,84.68135455,78.94213636,5.07162727,314.60514545,63.38934545,61.88796364,61.69421818,72.79982727,54.83379091,324.78237273,71.20293636,61.60054545,52.60330909,66.73645455,72.63911818,369.83472727,75.78421818,76.04040000,72.92929091,76.17171818,68.90909091,349.98532727,67.61800000,74.21579091,76.55280000,72.45639091,59.14232727,310.21486364,64.10010000,56.33149091,61.29293636,68.85400909,59.63636364,59.63636364,70.95683636,51.52159091,56.79339091,54.62810000,85.26446364,18.14876364,17.33058182,17.52066364,14.96694545,17.29751818,1917.62992727,428.91000909,2.83470909,2.45454545,78.90358182,67.28283636,71.73553636,77.19925455,58.92470000,74.86410000,22715,2018-05-13,10,131,74.90908182,77.67676364,74.23231818,2.76768182,283.10101818,57.58585455,50.72727273,59.00000000,68.51516364,47.27272727,305.60606364,63.45455455,56.70707273,51.96970000,66.10100909,67.37373636,335.93938182,66.37373636,68.60606364,67.16161818,70.61615455,63.18181818,345.88890000,67.44444545,72.48484545,74.64647273,72.85859091,58.45454545,302.42423636,72.19191818,56.22221818,56.79798182,65.12120909,52.09090909,52.09090909,69.80808182,51.91919091,58.98990000,55.68687273,83.93939091,17.71717273,17.00000000,16.87879091,16.44444545,15.89899091,1823.49495455,403.08080909,2.54545455,2.42423636,69.83838182,60.79798182,68.11111818,70.37373636,58.96970000,74.98990000
2017/18,22716,2018-05-13,12,33,1,0,1,79.81817273,82.61982727,78.76860000,2.80164545,321.00000000,67.26446364,56.51239091,64.48760000,73.91735455,58.81818182,330.19008182,68.32230909,64.76033636,55.73553636,68.19834545,73.17355455,360.85950000,70.60330909,68.94214545,72.92562727,78.85124545,69.53719091,342.40495455,67.73553636,71.52892727,73.72727273,69.68596364,59.72726364,321.40494545,68.11570909,61.40495455,62.99172727,69.71074545,59.18181818,59.18181818,74.99998182,55.35537273,58.86777273,55.54545455,84.40495455,16.80165455,15.25620000,17.81818182,17.51240000,17.01652727,1930.03305455,421.82644545,2.04131818,2.34710000,72.66115455,65.61983636,73.85951818,75.73553636,61.47933636,72.47108182,22716,2018-05-13,12,33,77.09136364,80.45637273,76.39070909,3.36500909,300.55279091,60.70340000,56.58034545,60.63636364,68.32690000,54.30578182,299.26263636,67.74103636,53.00000000,47.70707273,60.32965455,70.48484545,361.88383636,72.92838182,75.11478182,71.93938182,73.47980000,68.42149091,341.84205455,66.43159091,70.57850909,74.48026364,72.38475455,57.96693636,307.23323636,68.00183636,53.97152727,62.37557273,64.61157273,58.27272727,58.27272727,71.34802727,52.77869091,55.65840000,53.94766364,84.56198182,17.68595455,16.82644545,14.36363636,16.69421818,18.99173636,1857.72130000,414.08310909,2.58678182,2.18181818,76.90174545,64.16803636,66.09458182,74.59779091,57.94490000,74.37602727
2017/18,22717,2018-05-13,23,4,3,0,3,74.46211818,78.35100909,74.07828182,3.88889091,289.96970000,56.61615455,53.62626364,59.41414545,68.07071818,52.24242727,298.20707273,64.72728182,57.29292727,47.93939091,61.18181818,67.06565455,350.32574545,69.33333636,69.81817273,70.71717273,69.99241818,70.46464545,333.78534545,63.96969091,70.68434545,71.27271818,70.13130000,57.72727273,283.83838182,64.18182727,50.69696364,57.84848182,58.11110909,53.00000000,53.00000000,68.21213636,51.11111818,54.72727273,51.45454545,85.84090909,17.88636364,17.86363636,17.52272727,16.29545455,16.27272727,1799.26010000,396.60859091,2.22221818,2.21212727,72.36110909,61.98485455,64.39142727,71.09090909,55.38384545,71.39645455,22717,2018-05-13,23,4,82.27946364,85.38670000,80.73682727,3.10723636,300.41088182,58.51903636,53.80451818,64.94155455,73.19974545,49.94603636,314.77515455,69.46459091,54.66912727,49.56976364,67.77806364,73.29362727,361.62429091,71.94516364,72.23523636,71.04676364,79.63290909,66.76423636,346.81230909,66.46233636,72.47350000,74.39341818,74.19852727,59.28455455,316.59187273,68.50783636,64.14854545,60.20903636,66.50380000,57.22265455,57.22265455,74.21277273,60.17262727,65.24113636,61.15997273,83.63248182,17.13125455,19.52600909,14.89985455,15.11764545,16.95770000,1910.42072727,428.23619091,2.05882727,2.09090909,75.37124545,64.16205455,69.76099091,76.77858182,66.14151818,76.02182727
2017/18,22718,2018-05-13,20,11,0,1,-1,76.67217273,79.49035455,75.82093636,2.81819091,281.78790000,54.73553636,46.85950909,61.19008182,68.03580909,50.96694545,302.94215455,64.24793636,55.27272727,52.90909091,62.18181818,68.33059091,338.98347273,68.99173636,68.07440000,66.10743636,72.74380000,63.06611818,330.35813636,62.90082727,69.58678182,71.55647273,70.92010909,55.39393636,296.68044545,64.95868182,58.98622727,55.40495455,62.11570909,55.21488182,55.21488182,70.22313636,56.14049091,59.47934545,55.41046364,85.38016364,17.39669091,17.54545455,16.37190000,15.44628182,18.61983636,1807.16252727,398.19008182,2.36363636,2.18181818,70.25620000,57.82920000,64.84572727,71.10468182,62.10193636,72.05234545,22718,2018-05-13,20,11,82.52426364,85.80434545,81.31807273,3.28005455,320.03281818,67.26000909,59.98141818,56.92667273,78.65363636,57.21106364,352.93240909,73.77526364,67.43789091,61.52447273,72.63636364,77.55841818,384.44232727,76.77622727,75.59659091,76.89510909,80.66073636,74.51367273,350.63566364,69.74048182,68.66942727,76.84721818,71.80978182,63.56878182,323.79990000,65.29115455,60.95104545,67.17992727,72.94674545,57.43102727,57.43102727,76.38439091,55.06590909,61.44690909,59.05848182,83.26637273,17.16847273,17.36427273,16.43165455,17.04703636,15.25492727,1990.68077273,439.12578182,2.66666364,2.27272727,78.24836364,68.69916364,76.71074545,79.84831818,62.26382727,73.35537273
2017/18,22719,2018-05-13,45,42,1,2,-1,74.59824545,76.91139091,73.88980000,2.31312727,289.85353636,56.49587273,57.03765455,57.88475455,66.38475455,52.05050909,292.50183636,63.82599091,53.76767273,44.72727273,63.13040000,67.05051818,335.04638182,64.94076364,65.27868182,68.55417273,70.23830000,66.03443636,326.75298182,63.96970000,72.40404545,67.50688182,68.93800909,53.93434545,289.04683636,62.24472727,53.00919091,58.35996364,61.54408182,53.88889091,53.88889091,68.05050909,50.61249091,55.75068182,53.63086364,83.76859091,16.73323636,16.72130909,15.72221818,16.23829091,18.35353636,1776.96420000,394.58952727,2.35261818,2.25620000,67.78236364,63.73783636,65.15427273,71.10927273,56.85950000,69.94627273,22719,2018-05-13,45,42,76.11863636,79.62442727,75.60954545,3.50579091,290.30560000,56.73626364,54.27271818,61.60330000,68.85857273,48.83470909,295.83045455,61.94527273,55.70445455,48.81083636,62.84280000,66.52709091,336.05352727,65.74948182,67.47382727,66.20252727,74.37777273,62.24990000,328.17947273,62.42470000,68.63750909,72.12875455,72.74058182,52.24793636,314.01543636,70.77942727,61.02260000,59.66777273,62.86611818,59.67951818,59.67951818,70.86391818,58.30734545,60.75114545,58.40940909,82.04959091,17.32231818,18.04131818,14.20660909,15.29751818,17.18181818,1823.90196364,404.29535455,2.20578182,2.25536364,69.65897273,61.39760909,66.60220000,69.41817273,62.80675455,74.41167273
2017/18,22720,2018-05-13,21,26,5,4,1,81.38842727,84.66941818,80.23141818,3.28099091,317.92562727,66.88430000,58.53718182,62.70248182,74.12395455,55.67768182,336.36364545,69.27273636,62.50413636,61.92561818,70.16529091,72.49587273,364.86778182,74.02479091,75.04132727,70.94214545,78.58677273,66.27272727,356.32232727,71.21487273,72.93387273,76.29751818,71.11570909,64.76032727,326.21487273,70.00000909,61.54544545,64.68594545,66.88428182,63.09917273,63.09917273,75.50413636,56.66114545,60.95869091,57.48760909,86.57850909,17.25620000,17.76859091,15.18181818,17.64462727,18.72727273,1963.38015455,434.95041818,2.36363636,2.45454545,76.75208182,69.12395455,72.66942727,76.36364545,64.17355455,75.86777273,22720,2018-05-13,21,26,77.87438182,80.18566364,77.04792727,2.31129091,293.47144545,55.61983636,54.19962727,60.10100909,68.05417273,55.49678182,308.58843636,67.39541818,55.59503636,52.17447273,62.65215455,70.77135455,334.72837273,65.72544545,67.09183636,64.13773636,73.28118182,64.49220000,338.00219091,66.95868182,67.94857273,73.07840909,71.92745455,58.08907273,312.56216364,67.31590909,56.65949091,63.78805455,66.60129091,58.19742727,58.19742727,72.38348182,53.90578182,55.58860000,51.48760909,82.72727273,18.00000000,16.45454545,14.90909091,17.45454545,15.90909091,1831.06189091,402.97520000,2.21120909,2.32231818,68.85032727,63.17190000,66.27567273,73.32800909,58.36989091,72.97943636
2017/18,22721,2018-05-13,25,7,3,1,2,76.70615455,79.68961818,76.19467273,2.98346364,291.59319091,62.04040000,50.96970000,60.90632727,67.58310909,50.09366364,315.24334545,67.93226364,59.08264545,53.37190000,65.39670000,69.45982727,346.17171818,68.47107273,69.16712727,68.60054545,72.22681818,67.70614545,343.09710000,68.06060909,72.05784545,74.67813636,70.90289091,57.39761818,311.17882727,67.23233636,62.49586364,58.60950000,64.65105455,58.19008182,58.19008182,70.48760000,58.46830909,64.63084545,59.85030909,78.20660909,16.57850909,15.52892727,15.34710909,14.52892727,16.22313636,1868.44031818,413.22773636,2.55739091,2.14279091,72.12030000,61.21211818,68.63269091,73.86800000,64.03351818,73.36110909,22721,2018-05-13,25,7,79.06980909,81.71901818,78.04501818,2.64922727,305.17300000,61.74380000,54.21120909,68.10964545,72.47200000,48.63636364,301.44627273,65.59411818,52.74380000,47.48760000,64.44811818,71.17262727,347.53902727,69.02295455,68.08447273,66.68410909,75.12487273,68.62258182,350.89715455,69.09090909,73.96142727,76.30120000,74.21304545,57.33058182,317.36400000,70.85674545,64.56565455,59.23360000,63.26170000,59.44628182,59.44628182,72.65197273,59.54086364,64.98896364,60.94491818,94.70707273,18.19191818,18.64646364,19.79798182,19.83838182,18.23232727,1902.60129091,418.77870000,2.40129091,2.45454545,71.39210000,63.12856364,68.91368182,73.06611818,65.64369091,76.63451818
