season,h_matchId,h_matchDate,h_homeTeamId,h_awayTeamId,h_homeTeamScore,h_awayTeamScore,label,H_OVA,H_POT,H_BOV,H_GROWTH,H_ATTACKING,H_CROSSING,H_FINISHING,H_HEADING_ACCURACY,H_SHORT_PASSING,H_VOLLEYS,H_totalSKILL,H_DRIBBLING,H_CURVE,H_FK_ACCURACY,H_LONG_PASSING,H_BallControl,H_TotalMovement,H_Acceleration,H_SprintSpeed,H_Agility,H_Reactions,H_Balance,H_TotalPower,H_ShotPower,H_Jumping,H_Stamina,H_Strength,H_LongShots,H_TotalMentary,H_Aggression,H_Interceptions,H_Positioning,H_Vision,H_Penalties,H_Composure,H_DEFENDING,H_Marking,H_StandingStackle,H_SlidingTackle,H_GOALKEEPING,H_GKDriving,H_GKHandling,H_GKKicking,H_GKPositioning,H_GKReflexes,H_TotalStats,H_BaseStats,H_AttackingWorkRate,H_DefensiveWorkRate,H_Pac,H_SHO,H_Pas,H_Dri,H_DEF,H_PHY,a_matchId,a_matchDate,a_homeTeamId,a_awayTeamId,A_OVA,A_POT,A_BOV,A_GROWTH,A_ATTACKING,A_CROSSING,A_FINISHING,A_HEADING_ACCURACY,A_SHORT_PASSING,A_VOLLEYS,A_totalSKILL,A_DRIBBLING,A_CURVE,A_FK_ACCURACY,A_LONG_PASSING,A_BallControl,A_TotalMovement,A_Acceleration,A_SprintSpeed,A_Agility,A_Reactions,A_Balance,A_TotalPower,A_ShotPower,A_Jumping,A_Stamina,A_Strength,A_LongShots,A_TotalMentary,A_Aggression,A_Interceptions,A_Positioning,A_Vision,A_Penalties,A_Composure,A_DEFENDING,A_Marking,A_StandingStackle,A_SlidingTackle,A_GOALKEEPING,A_GKDriving,A_GKHandling,A_GKKicking,A_GKPositioning,A_GKReflexes,A_TotalStats,A_BaseStats,A_AttackingWorkRate,A_DefensiveWorkRate,A_Pac,A_SHO,A_Pas,A_Dri,A_DEF,A_PHY
2016/17,14410,2017-05-21,1,7,3,1,2,82.11666364,85.10054545,80.36211818,2.98387273,307.02120909,65.33636364,52.32727273,62.59090909,73.40302727,53.36363636,318.58636364,68.60606364,56.45454545,55.63636364,65.83636364,72.05302727,365.11590909,72.28181818,72.44090909,72.48863636,80.22272727,67.68181818,334.86136364,64.20000000,67.65454545,75.71818182,69.77954545,57.50909091,315.95519091,69.30216364,58.64848182,61.28181818,69.08636364,57.63636364,57.63636364,73.43636364,54.94393636,59.34620909,57.15833636,84.53636364,16.18181818,17.27272727,16.45454545,17.08181818,17.54545455,1897.52489091,423.00302727,0,0,75.63636364,63.33636364,72.29697273,76.21211818,60.95000000,74.57120909,14410,2017-05-21,1,7,77.44966364,81.87200000,76.45342727,4.42232727,290.66442727,56.32396364,52.63677273,64.80248182,68.23343636,48.66777273,299.71779091,64.31443636,52.54545455,49.33058182,64.98855455,68.53877273,353.23506364,73.29112727,74.44967273,66.28650000,73.18949091,66.01825455,347.18971818,68.33884545,73.19880909,74.98037273,74.47500909,56.19669091,301.12060909,65.99616364,58.95317273,58.79751818,59.53078182,57.84297273,57.84297273,72.22810909,56.97107273,62.10697273,60.88521818,93.92561818,17.05785455,19.12810000,20.04131818,18.52479091,19.17355455,1865.81648182,414.43032727,0,0,76.22900000,62.20165455,66.84020000,70.91700000,63.38383636,74.85865455
2016/17,14411,2017-05-21,43,25,1,2,-1,73.25530000,75.11893636,72.25530000,1.86363636,280.00530000,55.72120909,50.88030000,58.76136364,63.96970000,50.67272727,289.74697273,60.84697273,52.32575455,50.93636364,60.46970000,65.16818182,338.46136364,69.04772727,68.65000000,66.69545455,69.36363636,64.70454545,328.99697273,60.98181818,73.01288182,70.94924545,71.90454545,52.14848182,285.90606364,59.48030000,57.41970000,55.55151818,60.46970000,52.98484545,52.98484545,68.42424545,54.96363636,55.70681818,54.45454545,82.59740000,17.14285455,17.25973636,15.85714545,15.72727273,16.61039091,1770.83906364,394.00649091,0,0,71.38603636,59.15064545,63.99199091,68.31341818,59.27272727,71.89166364,14411,2017-05-21,43,25,76.88810000,79.56786000,76.08750000,2.67976000,289.41786000,61.75000000,54.82382000,58.07143000,66.87261000,47.90000000,311.28929000,66.12143000,56.65000000,54.84286000,64.81428000,68.86072000,347.75953000,71.36667000,69.74524000,70.15238000,69.80715000,66.68810000,343.06369000,69.58333000,72.90000000,72.75417000,67.83096000,59.99524000,291.76071000,62.69762000,51.75476000,55.65001000,64.45833000,57.20000000,57.20000000,67.17202000,49.55238000,54.86667000,54.08810000,85.54286000,18.27143000,15.24286000,16.37143000,17.00000000,18.65714000,1827.34107000,406.44047000,0,0,74.32143000,64.13810000,68.61786000,73.57500000,55.57381000,70.21429000
2016/17,14412,2017-05-21,4,29,5,1,4,84.05130000,85.28880000,82.49155455,1.23750000,323.68993636,66.05000000,61.57142727,63.06363636,73.28117273,59.72370000,336.45243636,70.10795455,62.36688182,60.11688182,69.21689091,74.64382727,365.50779091,72.13246364,71.71022727,71.11039091,82.17483636,68.37987273,354.44041818,70.32435455,68.57840909,78.06785455,74.18181818,63.28799091,326.52580909,64.06818182,61.24285455,64.83522727,71.74318182,64.63636364,64.63636364,75.59188182,57.15438182,62.75568182,59.55925455,85.18181818,17.90909091,17.27272727,15.00000000,16.72727273,18.27272727,1971.26752727,436.65617273,0,0,75.14350909,70.59188182,73.38084545,77.80405455,63.79382727,75.94204545,14412,2017-05-21,4,29,74.38582727,77.27219091,73.82900909,2.88636364,293.86580000,63.05194545,52.54545455,58.96536364,66.84848182,52.45454545,307.19697273,63.57142727,58.84415455,53.72727273,63.92208182,67.13203636,324.18181818,62.95724545,61.10227273,64.38960909,70.73269091,65.00000000,322.21645455,64.06926364,69.18181818,68.72727273,67.00000000,53.23809091,299.72889091,66.95941818,57.74026364,54.63960909,62.66233636,57.72727273,57.72727273,64.02435455,56.01299091,60.10390000,57.20780000,85.29545455,15.68181818,15.61363636,18.93181818,17.77272727,17.29545455,1805.81006364,394.07737273,0,0,64.74026364,60.27814545,68.50325455,69.98431818,60.37662727,70.19480909
2016/17,14413,2017-05-21,41,21,1,7,-6,71.88799091,75.61148182,71.02057273,3.72348182,255.31439091,48.04545455,42.59470000,61.09090909,60.99241818,42.59090909,256.17424545,53.87500000,44.63636364,38.66666364,55.86363636,63.13257273,306.39772727,61.02272727,63.06818182,57.57954545,67.00000000,57.72727273,310.91288182,58.43181818,66.71590909,66.07954545,72.76136364,46.92424545,275.59470000,63.36363636,58.89772727,47.63636364,58.15151818,47.54545455,47.54545455,64.99242727,56.09848182,58.43560909,56.11363636,79.71428182,16.45454545,14.81818182,15.81818182,16.76623636,15.85714545,1654.75594545,370.49080000,0,0,64.43181818,52.14393636,59.15151818,62.76244545,60.95075455,71.05032727,14413,2017-05-21,41,21,82.08328182,85.49500000,81.24000000,3.41170909,318.90050000,66.68318182,58.66430909,66.44973636,73.66620000,53.43706364,334.30973636,67.49227273,63.35780909,60.83479091,69.91556364,72.70929091,355.04058182,70.82152727,72.39023636,69.07028182,79.85520909,62.90331818,361.80590909,74.77255455,71.54589091,79.08189091,71.53740909,64.86816364,323.65488182,68.62761818,62.36439091,63.71792727,67.75876364,61.18619091,61.18619091,77.46897273,60.91519091,61.61768182,58.60140000,84.11363636,16.70454545,17.59090909,14.53409091,17.55681818,17.72727273,1958.95950909,434.17701818,0,0,73.85177273,69.51790000,72.98273636,75.21354545,66.02732727,76.58374545
2016/17,14414,2017-05-21,26,127,1,1,0,77.78281818,79.80654545,76.93667273,2.02372727,306.43891818,63.67323636,53.61701818,61.84260000,67.27581818,60.03023636,309.62514545,65.06536364,61.17183636,52.30692727,61.52473636,69.55626364,358.60516364,73.65680000,72.94410909,70.08813636,75.19345455,66.72265455,342.59330909,66.68611818,72.83851818,74.28090909,70.28808182,58.49969091,316.93671818,68.68873636,59.59024545,64.51400000,66.85246364,57.29125455,57.29125455,68.97969091,54.35012727,57.95306364,53.79624545,88.43181818,18.84090909,17.00000000,16.54545455,18.15340909,17.89204545,1888.73050909,416.42217273,0,0,75.67608182,63.69203636,69.22288182,72.87508182,60.94906364,74.00700909,14414,2017-05-21,26,127,71.20397273,74.86213636,70.53097273,3.65816364,270.06757273,60.17587273,51.66006364,51.66777273,65.77654545,40.78732727,296.30711818,65.14650909,52.82085455,53.93553636,58.77504545,65.62915455,348.38650000,72.70054545,72.09586364,70.86777273,64.30909091,68.41322727,317.11392727,61.02298182,62.21101818,71.08181818,65.28347273,57.51464545,283.36407273,57.09036364,53.17296364,58.22226364,59.93579091,54.94270000,54.94270000,61.87265455,48.43747273,51.49476364,48.54270000,79.30371818,16.98512727,16.74876364,16.42975455,14.42534545,14.71474545,1743.01785455,386.87279091,0,0,74.24682727,58.60488182,64.84533636,69.96372727,52.94726364,66.26474545
2016/17,14415,2017-05-21,10,13,3,0,3,81.35416667,83.06964444,80.72996667,1.71547778,316.30396667,62.75198889,55.46348889,66.51190000,74.46547778,57.11111111,319.15555556,70.13055556,59.31745556,48.85714444,68.76904444,72.08135556,355.61032222,71.53571111,73.31348889,68.04245556,79.02024444,63.69841111,355.55773333,71.53095556,72.65872222,76.12936667,74.82202222,60.41666667,325.33631111,70.82044444,64.13253333,61.13373333,68.91626667,60.33333333,60.33333333,77.67797778,61.56032222,65.15098889,62.41567778,84.15873333,17.60317778,17.61904444,16.33333333,15.93651111,16.66666667,1945.24960000,435.18035556,0,0,75.03174444,66.04325556,72.00357778,77.39841111,68.43075556,76.27262222,14415,2017-05-21,10,13,72.93702000,76.07035000,72.04893000,3.13333000,277.93476000,54.85000000,53.13333000,58.27143000,65.18000000,46.50000000,294.61000000,59.94583000,56.20000000,51.22500000,60.63333000,66.60583000,328.26987000,66.64130000,67.61762000,64.99583000,66.74821000,62.26690000,320.78787000,60.09083000,63.68976000,68.89453000,71.54190000,56.57083000,288.08572000,61.88000000,56.26071000,55.95000000,56.87500000,57.12000000,57.12000000,62.26667000,50.55417000,52.92380000,50.61750000,84.46250000,17.21250000,16.31250000,17.00000000,16.33750000,17.60000000,1748.24619000,387.60321000,0,0,69.59333000,60.77667000,62.83416000,67.86416000,56.45464000,70.08023000
2016/17,14416,2017-05-21,12,6,2,0,2,72.73786000,81.24464000,72.69988000,8.50679000,305.95446000,54.41250000,57.39071000,67.85542000,69.99583000,56.30000000,301.20571000,67.06750000,53.82500000,48.33000000,62.70083000,69.28238000,344.80821000,70.53250000,74.38571000,66.79500000,67.33250000,65.76250000,345.41112000,67.44286000,73.21083000,72.21333000,71.25500000,61.28911000,303.17863000,68.32881000,56.60250000,57.18071000,59.98411000,61.08250000,61.08250000,66.20875000,57.51583000,59.74518000,57.65792000,45.60000000,10.10000000,8.40000000,8.40000000,9.60000000,9.10000000,1821.07708000,392.91952000,0,0,72.55286000,60.47750000,61.93494000,67.61036000,59.24672000,71.09714000,14416,2017-05-21,12,6,75.04490909,77.24890909,74.39556364,2.20400000,284.11120909,60.51948182,51.64935455,60.47159091,65.00974545,46.46103636,287.03977273,62.55249091,49.51948182,47.62120909,61.26623636,66.08035455,345.88095455,69.88635455,70.43127273,68.14556364,70.72295455,66.69480000,332.50270000,64.69480000,67.06710000,72.97620000,73.87662727,53.88798182,300.24350909,67.79652727,55.27597273,59.71212727,62.42856364,55.03030000,55.03030000,67.46320909,56.98918182,59.29653636,57.10823636,76.59090909,15.68181818,14.86363636,15.95454545,14.90909091,15.18181818,1799.76299091,405.47376364,0,0,73.29058182,60.48430909,67.07142727,70.03599091,59.85931818,74.73213636
2016/17,14417,2017-05-21,20,42,0,1,-1,75.77858000,78.97382000,74.96429000,3.19524000,277.94761000,57.40000000,46.95714000,56.99047000,67.70000000,48.90000000,309.41429000,63.41429000,59.60000000,56.40000000,60.74286000,69.25715000,339.65476000,66.42858000,66.39286000,69.10000000,71.33333000,66.40000000,324.86190000,61.40000000,68.94286000,70.52857000,70.60476000,53.38571000,292.97143000,62.00000000,53.95715000,57.04286000,63.24286000,56.72857000,56.72857000,68.38572000,51.71905000,55.10000000,50.94286000,90.65000000,17.53333000,18.80000000,17.56667000,16.55000000,20.20000000,1793.26192000,394.36904000,0,0,70.39048000,58.35714000,67.26667000,71.80000000,55.70953000,70.84523000,14417,2017-05-21,20,42,78.31071000,79.86786000,77.55000000,1.55714000,294.96071000,57.21429000,55.27858000,63.05714000,69.91072000,49.50000000,287.20358000,60.07143000,50.20000000,48.10000000,62.14286000,66.68929000,332.27857000,62.14643000,63.74464000,67.88750000,75.10000000,63.40000000,328.07322000,61.70000000,67.00000000,73.90179000,74.00714000,51.46429000,312.27678000,72.13929000,63.40357000,57.67143000,60.36250000,58.70000000,58.70000000,72.06429000,59.02857000,59.66428000,55.91429000,85.70000000,17.20000000,18.80000000,14.90000000,17.30000000,17.50000000,1815.10000000,403.95536000,0,0,66.29643000,62.21786000,66.63215000,69.18572000,63.40536000,76.21786000
2016/17,14418,2017-05-21,45,36,2,1,1,75.80302727,77.97672727,74.68939091,2.17370000,295.65639091,53.21590909,54.40151818,63.09090909,71.49350909,53.45454545,293.94697273,61.81818182,54.00000000,47.63636364,61.97727273,68.51515455,329.27272727,64.48484545,65.78788182,65.72727273,72.90909091,60.36363636,324.19480909,60.66666364,71.07360000,69.98484545,69.90909091,52.56060909,293.58333636,65.03030000,55.30302727,57.52272727,61.72727273,54.00000000,54.00000000,68.51515455,53.87879091,56.24242727,53.93939091,78.63636364,15.72727273,14.63636364,14.45454545,17.00000000,16.81818182,1779.35119091,392.45130000,0,0,66.90909091,60.15151818,65.91720909,69.39393636,59.36363636,70.71590909,14418,2017-05-21,45,36,74.66396364,75.86526364,75.22565455,1.20130000,290.07954545,57.86363636,51.32954545,66.12012727,67.44805455,47.31818182,284.47078182,59.00649091,52.01299091,44.36363636,62.11039091,66.97727273,320.57360000,65.15584545,63.56060909,59.72727273,72.08441818,60.04545455,330.67749091,65.06060909,70.43506364,69.97402727,70.70779091,54.50000000,302.90909091,68.74026364,64.71429091,53.04545455,59.54545455,56.86363636,56.86363636,68.66666364,60.49350909,64.18181818,60.81818182,81.86363636,16.40909091,17.27272727,15.31818182,16.77272727,16.09090909,1796.06763636,399.16017273,0,0,67.06276364,60.22727273,65.14285455,67.53896364,65.94156364,73.24675455
2016/17,14419,2017-05-21,33,11,0,5,-5,75.17619000,78.29047000,74.40476000,3.11429000,329.35714000,67.80000000,62.30000000,64.40000000,72.15714000,62.70000000,329.35715000,74.10476000,61.07143000,56.00000000,63.39047000,74.79047000,358.22857000,73.70000000,76.60000000,69.50000000,71.24286000,67.18571000,362.52620000,74.96667000,68.30000000,78.30000000,72.84286000,68.11667000,328.11666000,72.31667000,58.00000000,69.69286000,66.30714000,61.80000000,61.80000000,67.95714000,52.90000000,60.40000000,56.99524000,51.90000000,11.90000000,10.20000000,8.30000000,10.20000000,11.30000000,1929.78095000,414.29762000,0,0,75.40000000,66.38333000,67.39524000,73.31667000,57.71428000,74.08810000,14419,2017-05-21,33,11,83.33500000,84.41000000,81.77250000,1.07500000,321.52857000,64.42500000,60.08750000,65.58750000,72.40357000,59.02500000,334.65232000,67.53500000,67.10625000,56.83750000,69.50357000,73.67000000,369.27750000,73.16250000,74.51000000,72.27500000,80.94250000,68.38750000,355.34875000,70.68500000,70.98750000,74.58875000,74.67500000,64.41250000,314.87375000,66.70250000,56.12500000,63.97500000,67.71250000,60.35875000,60.35875000,78.86250000,52.45250000,57.02071000,55.28500000,76.36607000,16.54286000,15.93750000,12.45893000,15.61250000,15.81429000,1936.80518000,429.24696000,0,0,76.74786000,69.41250000,72.28357000,76.09929000,59.83250000,74.87125000
