season,h_matchId,h_matchDate,h_homeTeamId,h_awayTeamId,h_homeTeamScore,h_awayTeamScore,label,H_OVA,H_POT,H_BOV,H_GROWTH,H_ATTACKING,H_CROSSING,H_FINISHING,H_HEADING_ACCURACY,H_SHORT_PASSING,H_VOLLEYS,H_totalSKILL,H_DRIBBLING,H_CURVE,H_FK_ACCURACY,H_LONG_PASSING,H_BallControl,H_TotalMovement,H_Acceleration,H_SprintSpeed,H_Agility,H_Reactions,H_Balance,H_TotalPower,H_ShotPower,H_Jumping,H_Stamina,H_Strength,H_LongShots,H_TotalMentary,H_Aggression,H_Interceptions,H_Positioning,H_Vision,H_Penalties,H_Composure,H_DEFENDING,H_Marking,H_StandingStackle,H_SlidingTackle,H_GOALKEEPING,H_GKDriving,H_GKHandling,H_GKKicking,H_GKPositioning,H_GKReflexes,H_TotalStats,H_BaseStats,H_AttackingWorkRate,H_DefensiveWorkRate,H_Pac,H_SHO,H_Pas,H_Dri,H_DEF,H_PHY,a_matchId,a_matchDate,a_homeTeamId,a_awayTeamId,A_OVA,A_POT,A_BOV,A_GROWTH,A_ATTACKING,A_CROSSING,A_FINISHING,A_HEADING_ACCURACY,A_SHORT_PASSING,A_VOLLEYS,A_totalSKILL,A_DRIBBLING,A_CURVE,A_FK_ACCURACY,A_LONG_PASSING,A_BallControl,A_TotalMovement,A_Acceleration,A_SprintSpeed,A_Agility,A_Reactions,A_Balance,A_TotalPower,A_ShotPower,A_Jumping,A_Stamina,A_Strength,A_LongShots,A_TotalMentary,A_Aggression,A_Interceptions,A_Positioning,A_Vision,A_Penalties,A_Composure,A_DEFENDING,A_Marking,A_StandingStackle,A_SlidingTackle,A_GOALKEEPING,A_GKDriving,A_GKHandling,A_GKKicking,A_GKPositioning,A_GKReflexes,A_TotalStats,A_BaseStats,A_AttackingWorkRate,A_DefensiveWorkRate,A_Pac,A_SHO,A_Pas,A_Dri,A_DEF,A_PHY
2020/21,58896,2021-01-12,43,12,0,1,-1,76.96363636,77.58181818,77.29090909,0.61818182,304.02727273,63.32727273,53.26363636,66.15454545,68.50909091,52.77272727,317.80909091,64.30909091,62.84545455,56.48181818,65.28181818,68.89090909,331.6,63.55454545,63.46363636,63.26363636,75.45454545,65.86363636,349.53636364,70.86363636,77.73636364,70.82727273,74,56.10909091,321.45454545,73.29090909,63.03636364,60.64545455,67.17272727,57.30909091,57.30909091,73.42727273,61.26363636,62.29090909,59.2,401.8,79.4,81,75,82.7,83.7,1890.8,411.92727273,2.409090909090909,2.5727272727272728,66.24545455,63.15454545,70.01818182,71.61818182,65.25454545,75.63636364,58896,2021-01-12,43,12,83.30909091,85.74545455,84.12727273,2.43636364,331.80909091,66.09090909,59.04545455,68.66136364,76.44772727,61.56363636,345.67272727,73.87272727,67.85909091,58.90909091,68.68181818,76.35,360.17272727,69.74772727,73.80681818,70.92272727,82.13181818,63.56363636,367.95681818,76.925,75.34545455,75.17727273,77.64772727,62.86136364,344.07954545,73.42954545,64.22727273,68.575,73.875,63.97272727,63.97272727,79.90681818,63.02727273,63.00909091,58.61818182,416.8,88.2,80.7,77.4,81.3,89.2,2017.87272727,443.70681818,2.4000000000000004,2.4181818181818184,74.7,69.45454545,74.68409091,79.35454545,66.6,78.91363636
2020/21,58897,2020-09-12,6,20,1,0,1,75.90909091,77.03636364,76.10909091,1.12727273,296.42727273,62.07272727,55.53636364,60.71818182,67.74545455,50.35454545,297.46363636,65.70909091,53.82727273,48.00909091,61.37272727,68.54545455,342.15454545,65.36363636,66.04545455,69.2,74.38181818,67.16363636,324.45454545,66.88181818,64.70909091,67.45454545,69.59090909,55.81818182,310.97272727,70.70909091,59.35454545,61.06363636,64.53636364,55.30909091,55.30909091,70.16363636,59.22727273,59.85454545,57.31818182,396.4,81,79.2,77,77.2,82,1830,404.91818182,2.409090909090909,2.4454545454545453,68.52727273,63.14545455,66.79090909,72.43636364,62.34545455,71.67272727,58897,2020-09-12,6,20,76.10909091,79.5,77.12727273,3.39090909,278.38181818,56.81818182,49.32727273,58.8,69.50909091,43.92727273,304.8,65.88181818,56.54545455,52.06363636,62.02727273,68.28181818,347.36363636,69.33636364,66.75454545,67.99090909,73.65454545,69.62727273,319.22727273,62.16363636,68.16363636,69.91818182,65.60909091,53.37272727,297.7,64.8,58.29090909,57.2,62.63636364,54.77272727,54.77272727,70.23636364,55.48181818,58.63636364,54.70909091,371.1,77.1,74.8,63.1,75.2,80.9,1802.30909091,396.32727273,2.590909090909091,2.3454545454545457,69.87272727,57.88181818,66.01818182,72.61818182,61.07272727,68.86363636
2020/21,58898,2020-09-12,34,1,0,3,-3,71.87475455,74.37779091,72.67273636,2.50302727,286.98587273,58.47272727,54.7697,57.25251818,65.98587273,50.50505455,301.16768182,65.24242727,57.14141818,52.9293,59.3596,66.49495455,349.52725455,69.75758182,70.44444545,71.40606364,67.65455455,70.26464545,322.22625455,66.09495455,65.9596,65.25453636,69.87879091,55.03838182,291.36160909,61.77778182,53.3899,59.31515455,61.58586364,55.29292727,55.29292727,66.44444545,52.44445455,55.0788,49.5192,363.1111,76,70.5556,72,69.5556,75,1793.59394545,396.94141818,2.4040404040404044,2.1616161616161618,72.9899,61.15556364,65.96564545,71.32929091,56.62020909,68.8808,58898,2020-09-12,34,1,79.80505455,82.85353636,80.40505455,3.04848182,292.7596,61.87676364,53.18687273,58.46363636,74.66869091,44.56363636,320.41211818,67.47576364,60.67272727,52.14141818,67.61111818,72.51111818,353.25959091,70.61515455,71.20808182,68.22828182,77.46262727,65.74545455,336.30605455,70.47373636,63.95454545,73.67778182,71.73939091,56.46060909,317.36160909,66.10302727,63.35454545,61.3404,69.39090909,57.17272727,57.17272727,74.89596364,59.59697273,61.44646364,59.51414545,415.6,85,81.7,78.9,84,86,1886.98383636,420.69494545,2.304040404040404,2.412121212121212,73.71616364,63.10201818,71.88384545,74.55959091,64.03333636,73.4
2020/21,58899,2020-09-12,10,9,4,3,1,86.68181818,88.28181818,86.96363636,1.6,335.17272727,69.53636364,62.31818182,65.33636364,80.14545455,57.83636364,359.89090909,76.52727273,68.33636364,60.24545455,75.01818182,79.76363636,390.18181818,77.22727273,77.08181818,75.34545455,86.48181818,74.04545455,364.44545455,74.46363636,71.99090909,80.51818182,73.60909091,63.86363636,344.44545455,72.6,67.02727273,69.21818182,77.16363636,58.43636364,58.43636364,82.15454545,65.69090909,67.21818182,61.25454545,438.2,86,87.6,84.8,90.8,89,2076.95454545,460.17272727,2.709090909090909,2.3636363636363638,80.21818182,70.66363636,79.13636364,82.84545455,69.10909091,78.2,58899,2020-09-12,10,9,74.15151818,78.17170909,74.78788182,4.0202,286.30301818,58.08081818,53.30302727,56.53535455,68.93939091,49.44444545,304.15150909,64.80809091,55.18182727,50.32323636,64.43434545,69.40403636,339.23231818,67.38383636,68.57576364,66.90909091,70.28282727,66.08080909,329.9495,67.61616364,61.93939091,76.26262727,68.13131818,56.00000909,296.90909091,60.52526364,54.9394,59.9293,67.09091818,54.42424545,54.42424545,70.0505,53.76767273,53.49496364,50.9697,359.4444,74.5556,67.6667,71.4444,69,76.7778,1793.81818182,397.84847273,2.4545454545454546,2.404040404040404,71.76767273,61.26263636,67.42425455,71.26263636,55.39393636,70.73737273
2020/21,58900,2021-01-20,11,2,2,0,2,84.86363636,87.55,85.56363636,2.68636364,323.075,68.08181818,59.37272727,58.97272727,81.42045455,55.22727273,353.69090909,75.50681818,65.67272727,56.21818182,76.53181818,79.76136364,383.42727273,76.30227273,75.32727273,74.29090909,84.06136364,73.44545455,354.21590909,75.71818182,66.27272727,79.56136364,70.18181818,62.48181818,336.38636364,70.61818182,64.89545455,68.37272727,75.74545455,56.75454545,56.75454545,81.26818182,66.525,67.73636364,60.67727273,435.3,86,82,93,86.3,88,2033.94318182,450.65909091,2.6818181818181817,2.481818181818182,77.725,68.45454545,78.93863636,81.69318182,69.00227273,74.84545455,58900,2021-01-20,11,2,77.07828182,81.62474545,78.55076364,4.54646364,304.21667273,64.51818182,56.73207273,59.41716364,72.0644,51.48484545,326.79798182,69.92323636,61.15454545,54.91818182,68.48484545,72.31717273,358.44545455,71.55959091,73.75758182,72.21919091,75.27272727,65.63636364,338.72196364,68.97676364,68.13535455,73.82828182,69.90606364,57.8755,304.64293636,63.1,59.48080909,60.62221818,69.53080909,51.90909091,51.90909091,70.06060909,57.48383636,60.4,56.83838182,397.1111,79.3333,81.1111,78.7778,78.5556,79.3333,1893.10279091,420.2702,2.5593434343434343,2.272222222222222,74.70605455,64.16035455,71.50277273,75.60403636,62.75353636,71.54343636
2020/21,58901,2020-09-13,21,7,0,1,-1,82.86161818,84.43434545,83.58889091,1.57272727,327.51616364,66.10201818,62.33636364,65.71818182,77.10505455,56.25454545,346.97676364,71.16363636,66.04545455,59.76262727,73.88889091,76.11616364,359.60201818,69.10909091,69.64747273,69.89090909,82.96363636,67.99090909,362.69393636,76.26363636,72.52424545,77.37878182,70.36363636,66.16363636,337.09899091,73.88687273,63.69191818,66.50201818,70.31818182,62.7,62.7,80.11312727,64.95150909,61.7,59.6,412.9,89,82.1,67.7,84.1,90,2005.58484545,440.65252727,2.4454545454545453,2.6,71.77171818,71.45454545,74.7202,78.68889091,67.19090909,76.82626364,58901,2020-09-13,21,7,80.47676364,82.33636364,81.31717273,1.8596,333.14040909,65.06363636,63.58788182,67.9697,76.27373636,60.24545455,328.46768182,70.86262727,60.99090909,52.54545455,69.4303,74.63838182,344.65555455,64.88484545,66.83434545,67.04242727,79.5303,66.36363636,362.36363636,75.85454545,73.72424545,74.20808182,75.88585455,62.69090909,334.69191818,74.33130909,64.7202,64.37070909,71.50606364,59.76363636,59.76363636,78.31818182,63.97777273,64.57171818,60.97575455,404.9,81,75.6,87,76.3,85,1977.74444545,433.2101,2.4454545454545453,2.4343434343434343,68.94141818,69.8899,73.84242727,76.72525455,67.07979091,76.73130909
2020/21,58902,2020-09-13,36,26,0,3,-3,73.01010909,76.76768182,73.9192,3.75758182,269.83838182,56.48485455,47.61616364,57.74747273,65.53534545,42.45454545,278.9394,62.07070909,49.81818182,43.23232727,58.33333636,65.48484545,335.75757273,68.63637273,68.42424545,66.81818182,68.90909091,62.9697,310.26263636,57.45454545,64.09090909,68.98990909,70.09090909,49.63636364,280.32322727,61.72727273,53.0707,53.46464545,59.9697,52.09090909,52.09090909,64.90909091,57.76767273,53.9495,51.11110909,374.2222,79,74,70,73.6667,77.5556,1718.78788182,385.96969091,2.3636363636363638,2.1818181818181817,72.05050909,54.90909091,63.38384545,68.81819091,57.0101,69.79798182,58902,2020-09-13,36,26,80.10808182,82.79596364,81.16060909,2.68788182,315.99494545,63.89090909,58.7798,62.60606364,74.1,56.61818182,325.89494545,69.89090909,61.15454545,54,66.21818182,74.63130909,367.14343636,72.72525455,72.74545455,71.9,79.55454545,70.21818182,341.10909091,70.78181818,70.09191818,74,66.57171818,59.66363636,322.10403636,69.23636364,62.50403636,66.39090909,69.73636364,54.23636364,54.23636364,75.56363636,62.62221818,64.44545455,60.4,412.6,83,77.5,81.5,81.2,89.4,1943.8596,429.70909091,2.368686868686869,2.3454545454545457,75.61312727,66.26363636,72.2,77.41818182,66.22221818,71.99191818
2020/21,58903,2020-09-12,25,23,0,2,-2,78.18181818,80.75454545,78.80909091,2.57272727,294.3,60.04545455,51.16363636,63.36363636,69.91818182,49.80909091,309.62727273,66.37272727,57.80909091,49.84545455,66.87272727,68.72727273,339.77272727,66.10909091,66.59090909,66.07272727,75.33636364,65.66363636,337.83636364,66.80909091,70.50909091,70.92727273,72.17272727,57.41818182,316.81818182,71.76363636,64.6,58.26363636,65.51818182,56.67272727,56.67272727,71.97272727,65.79090909,65.98181818,65.1,395.1,80.1,82,70,81,82,1874.87272727,415.28181818,2.5545454545454547,2.3545454545454545,69.23636364,61.46363636,69,72.6,68.50909091,74.47272727,58903,2020-09-12,25,23,76.07273636,78.4495,76.49394545,2.37676364,288.01616364,55.97272727,50.8394,64.50100909,68.57576364,48.12727273,295.03131818,64.29090909,55.34343636,43.45454545,62.15555455,69.78687273,330.12525455,63.42626364,64.65151818,65.66363636,73.29494545,63.08889091,331.00706364,65.99090909,71.65555455,68.15453636,72.67879091,52.52727273,294.91313636,67.20505455,57.42221818,60.08788182,59.33939091,50.85858182,50.85858182,72.88384545,56.41313636,57.04343636,55.03232727,368.5,77.1,72.1,66.5,74.9,77.9,1790.17272727,395.15656364,2.272727272727273,2.333333333333333,66.02828182,59.22525455,64.76464545,71.02828182,61.14848182,72.96161818
2020/21,58904,2020-09-14,131,4,1,3,-2,75.21919091,80.31514545,76.50100909,5.09596364,282.87272727,58.65454545,49.38585455,58.27272727,71.20505455,45.35454545,304.79495455,67.51312727,54.32727273,46.43636364,66.67272727,69.84545455,352.00606364,71.06464545,69.19899091,69.33636364,72.89697273,69.50909091,315.83737273,63.27272727,65.98181818,66.23737273,65.59090909,54.75454545,288.14949091,65.38181818,55.13636364,53.70909091,66.70403636,47.21818182,47.21818182,72.77272727,56.30606364,60.46666364,55.71515455,395.1,79.7,75,82,77.3,81.1,1797.43030909,401.76767273,2.4000000000000004,2.272727272727273,72.52221818,57.81312727,68.85151818,73.79596364,60.6697,68.11515455,58904,2020-09-14,131,4,81.30504545,85.24140909,82.42322727,3.93636364,323.11818182,64.84949091,59.16060909,64.70808182,77.7101,56.6899,336.96767273,70.03333636,63.02727273,57.39090909,71.20909091,75.30707273,352.77171818,68.55454545,69.33333636,69.07070909,79.19494545,66.61818182,345.92929091,70.13636364,70.27272727,75.51110909,70.67171818,59.33737273,322.27979091,67.08181818,61.97272727,64.22120909,71.37676364,57.62727273,57.62727273,76.39697273,59.67272727,63.42727273,57.77272727,401.8,79,79,85,77.4,81.4,1946.19393636,429.09292727,2.3454545454545457,1.981818181818182,73.19697273,66.5495,74.88889091,76.96666364,63.02727273,74.46363636
2020/21,58905,2020-09-14,18,38,0,2,-2,75.29494545,77.02727273,75.90403636,1.73232727,288.19090909,58.00909091,52.13636364,60.72727273,67.75454545,49.56363636,290.43636364,61.80909091,55.36363636,43.81818182,62.15454545,67.29090909,329.76262727,62.76363636,63.85454545,64.21818182,75.2899,63.63636364,326.91818182,63.00909091,70.43636364,71.96363636,71.07272727,50.43636364,302.67272727,72.96363636,62.49090909,55.78181818,61.52727273,49.90909091,49.90909091,67.81818182,62.93636364,61.81818182,58.25454545,365.6667,75.4444,72.6667,69,72.1111,76.4444,1799.9596,397.18788182,2.1,2.272727272727273,65.80403636,58.44242727,65.50909091,68.80403636,64.77272727,73.85555455,58905,2020-09-14,18,38,79.34545455,81.50909091,80.11818182,2.16363636,307.75454545,63.32727273,56.77272727,60.81818182,73.69090909,53.14545455,325.19090909,70.74545455,61.78181818,50.22727273,68.99090909,73.44545455,354.70302727,68.50909091,71.90909091,69.83636364,75.32727273,69.12120909,345.30505455,70.75454545,73.28181818,72.83232727,71.24545455,57.19090909,316.61818182,69.47272727,57.40909091,60.28181818,71.92727273,57.52727273,57.52727273,76.27272727,58.32727273,55.45454545,51.98181818,404.9,83.5,80,77,81.4,83,1901.32626364,420.8899,2.4545454545454546,2.4545454545454546,72.96363636,64.95454545,72.66363636,76.43636364,60.64545455,73.22626364
