id,season,matchId,matchDate,homeTeamId,homeTeamName,awayTeamID,awayTeamName,homeTeamScore,awayTeamScore
64,2019/20,46920,2020-07-01,7,Everton,26,Leicester,2,1
65,2019/20,46924,2020-07-01,25,West Ham,4,Chelsea,3,2
66,2019/20,46918,2020-06-30,131,Brighton,12,Man Utd,0,3
67,2019/20,46919,2020-06-29,6,Crystal Palace,43,Burnley,0,1
68,2019/20,46923,2020-06-28,33,Watford,20,Southampton,1,3
69,2019/20,46916,2020-06-27,2,Aston Villa,38,Wolves,0,1
70,2019/20,46905,2020-06-25,43,Burnley,33,Watford,1,0
71,2019/20,46912,2020-06-25,20,Southampton,1,Arsenal,0,2
72,2019/20,46906,2020-06-25,4,Chelsea,11,Man City,2,1
73,2019/20,46909,2020-06-24,12,Man Utd,18,Sheffield Utd,3,0
74,2019/20,46910,2020-06-24,23,Newcastle,2,Aston Villa,1,1
75,2019/20,46911,2020-06-24,14,Norwich,7,Everton,0,1
76,2019/20,46914,2020-06-24,38,Wolves,127,AFC Bournemouth,1,0
77,2019/20,46908,2020-06-24,10,Liverpool,6,Crystal Palace,4,0
78,2019/20,46907,2020-06-23,26,Leicester,131,Brighton,0,0
79,2019/20,46913,2020-06-23,21,Spurs,25,West Ham,2,0
80,2019/20,46899,2020-06-22,11,Man City,43,Burnley,5,0
81,2019/20,46900,2020-06-21,23,Newcastle,18,Sheffield Utd,3,0
82,2019/20,46895,2020-06-21,2,Aston Villa,4,Chelsea,1,2
83,2019/20,46898,2020-06-21,7,Everton,10,Liverpool,0,0
84,2019/20,46903,2020-06-20,33,Watford,26,Leicester,1,1
85,2019/20,46897,2020-06-20,131,Brighton,1,Arsenal,2,1
86,2019/20,46904,2020-06-20,25,West Ham,38,Wolves,0,2
87,2019/20,46896,2020-06-20,127,AFC Bournemouth,6,Crystal Palace,0,2
88,2019/20,46901,2020-06-19,14,Norwich,20,Southampton,0,3
89,2019/20,46902,2020-06-19,21,Spurs,12,Man Utd,1,1
90,2019/20,46875,2020-06-17,2,Aston Villa,18,Sheffield Utd,0,0
91,2019/20,46879,2020-06-17,11,Man City,1,Arsenal,3,0
92,2019/20,46889,2020-03-09,26,Leicester,2,Aston Villa,4,0
93,2019/20,46887,2020-03-08,4,Chelsea,7,Everton,4,0
94,2019/20,46891,2020-03-08,12,Man Utd,11,Man City,2,0
95,2019/20,46890,2020-03-07,10,Liverpool,127,AFC Bournemouth,2,1
96,2019/20,46885,2020-03-07,1,Arsenal,25,West Ham,1,0
97,2019/20,46888,2020-03-07,6,Crystal Palace,33,Watford,1,0
98,2019/20,46892,2020-03-07,18,Sheffield Utd,14,Norwich,1,0
99,2019/20,46893,2020-03-07,20,Southampton,23,Newcastle,0,1
100,2019/20,46894,2020-03-07,38,Wolves,131,Brighton,0,0
101,2019/20,46886,2020-03-07,43,Burnley,21,Spurs,1,1
102,2019/20,46878,2020-03-01,7,Everton,12,Man Utd,1,1
103,2019/20,46882,2020-03-01,21,Spurs,38,Wolves,2,3
104,2019/20,46877,2020-02-29,131,Brighton,6,Crystal Palace,0,1
105,2019/20,46876,2020-02-29,127,AFC Bournemouth,4,Chelsea,2,2
106,2019/20,46880,2020-02-29,23,Newcastle,43,Burnley,0,0
107,2019/20,46884,2020-02-29,25,West Ham,20,Southampton,3,1
108,2019/20,46883,2020-02-29,33,Watford,10,Liverpool,3,0
109,2019/20,46881,2020-02-28,14,Norwich,26,Leicester,1,0
110,2019/20,46870,2020-02-24,10,Liverpool,25,West Ham,3,2
111,2019/20,46871,2020-02-23,12,Man Utd,33,Watford,3,0
112,2019/20,46874,2020-02-23,38,Wolves,14,Norwich,3,0
113,2019/20,46865,2020-02-23,1,Arsenal,7,Everton,3,2
114,2019/20,46867,2020-02-22,4,Chelsea,21,Spurs,2,1
115,2019/20,46866,2020-02-22,43,Burnley,127,AFC Bournemouth,3,0
116,2019/20,46868,2020-02-22,6,Crystal Palace,23,Newcastle,1,0
117,2019/20,46872,2020-02-22,18,Sheffield Utd,131,Brighton,1,1
118,2019/20,46873,2020-02-22,20,Southampton,2,Aston Villa,2,0
119,2019/20,46869,2020-02-22,26,Leicester,11,Man City,0,1
120,2019/20,46860,2020-02-19,11,Man City,25,West Ham,2,0
121,2019/20,46858,2020-02-17,4,Chelsea,12,Man Utd,0,2
122,2019/20,46856,2020-02-16,2,Aston Villa,21,Spurs,2,3
123,2019/20,46855,2020-02-16,1,Arsenal,23,Newcastle,4,0
124,2019/20,46863,2020-02-15,20,Southampton,43,Burnley,1,2
125,2019/20,46861,2020-02-15,14,Norwich,10,Liverpool,0,1
126,2019/20,46864,2020-02-14,38,Wolves,26,Leicester,0,0
127,2019/20,46862,2020-02-09,18,Sheffield Utd,127,AFC Bournemouth,2,1
128,2019/20,46859,2020-02-08,7,Everton,6,Crystal Palace,3,1
129,2019/20,46857,2020-02-08,131,Brighton,33,Watford,1,1
130,2019/20,46846,2020-02-02,43,Burnley,1,Arsenal,0,0
131,2019/20,46852,2020-02-02,21,Spurs,11,Man City,2,0
132,2019/20,46848,2020-02-01,26,Leicester,4,Chelsea,2,2
133,2019/20,46845,2020-02-01,127,AFC Bournemouth,2,Aston Villa,2,1
134,2019/20,46847,2020-02-01,6,Crystal Palace,18,Sheffield Utd,0,1
135,2019/20,46849,2020-02-01,10,Liverpool,20,Southampton,4,0
136,2019/20,46851,2020-02-01,23,Newcastle,14,Norwich,0,0
137,2019/20,46853,2020-02-01,33,Watford,7,Everton,2,3
138,2019/20,46854,2020-02-01,25,West Ham,131,Brighton,3,3
139,2019/20,46850,2020-02-01,12,Man Utd,38,Wolves,0,0
140,2019/20,46784,2020-01-29,25,West Ham,10,Liverpool,0,2
141,2019/20,46841,2020-01-23,38,Wolves,10,Liverpool,1,2
142,2019/20,46838,2020-01-22,26,Leicester,25,West Ham,4,1
143,2019/20,46844,2020-01-22,21,Spurs,14,Norwich,2,1
144,2019/20,46839,2020-01-22,12,Man Utd,43,Burnley,0,2
145,2019/20,46836,2020-01-21,127,AFC Bournemouth,131,Brighton,3,1
146,2019/20,46835,2020-01-21,2,Aston Villa,33,Watford,2,1
147,2019/20,46843,2020-01-21,6,Crystal Palace,20,Southampton,0,2
148,2019/20,46837,2020-01-21,7,Everton,23,Newcastle,2,2
149,2019/20,46840,2020-01-21,18,Sheffield Utd,11,Man City,0,1
150,2019/20,46842,2020-01-21,4,Chelsea,1,Arsenal,2,2
151,2019/20,46827,2020-01-19,43,Burnley,26,Leicester,2,1
152,2019/20,46828,2020-01-19,10,Liverpool,12,Man Utd,2,0
153,2019/20,46825,2020-01-18,1,Arsenal,18,Sheffield Utd,1,1
154,2019/20,46826,2020-01-18,131,Brighton,2,Aston Villa,1,1
155,2019/20,46829,2020-01-18,11,Man City,6,Crystal Palace,2,2
156,2019/20,46831,2020-01-18,14,Norwich,127,AFC Bournemouth,1,0
157,2019/20,46832,2020-01-18,20,Southampton,38,Wolves,2,3
158,2019/20,46834,2020-01-18,25,West Ham,7,Everton,1,1
159,2019/20,46830,2020-01-18,23,Newcastle,4,Chelsea,1,0
160,2019/20,46833,2020-01-18,33,Watford,21,Spurs,0,0
161,2019/20,46816,2020-01-12,127,AFC Bournemouth,33,Watford,0,3
162,2019/20,46815,2020-01-12,2,Aston Villa,11,Man City,1,6
163,2019/20,46818,2020-01-11,6,Crystal Palace,1,Arsenal,1,1
164,2019/20,46817,2020-01-11,4,Chelsea,43,Burnley,3,0
165,2019/20,46819,2020-01-11,7,Everton,131,Brighton,1,0
166,2019/20,46820,2020-01-11,26,Leicester,20,Southampton,1,2
167,2019/20,46821,2020-01-11,12,Man Utd,14,Norwich,4,0
168,2019/20,46824,2020-01-11,38,Wolves,23,Newcastle,1,1
169,2019/20,46823,2020-01-11,21,Spurs,10,Liverpool,0,1
170,2019/20,46822,2020-01-10,18,Sheffield Utd,25,West Ham,1,0
171,2019/20,46808,2020-01-02,10,Liverpool,18,Sheffield Utd,2,0
172,2019/20,46806,2020-01-01,131,Brighton,4,Chelsea,1,1
173,2019/20,46807,2020-01-01,43,Burnley,2,Aston Villa,1,2
174,2019/20,46810,2020-01-01,23,Newcastle,26,Leicester,0,3
175,2019/20,46812,2020-01-01,20,Southampton,21,Spurs,1,0
176,2019/20,46813,2020-01-01,33,Watford,38,Wolves,2,1
177,2019/20,46809,2020-01-01,11,Man City,7,Everton,2,1
178,2019/20,46811,2020-01-01,14,Norwich,6,Crystal Palace,1,1
179,2019/20,46814,2020-01-01,25,West Ham,127,AFC Bournemouth,4,0
180,2019/20,46805,2020-01-01,1,Arsenal,12,Man Utd,2,0
181,2019/20,46795,2019-12-29,1,Arsenal,4,Chelsea,1,2
182,2019/20,46798,2019-12-29,10,Liverpool,38,Wolves,1,0
183,2019/20,46799,2019-12-29,11,Man City,18,Sheffield Utd,2,0
184,2019/20,46796,2019-12-28,131,Brighton,127,AFC Bournemouth,2,0
185,2019/20,46800,2019-12-28,23,Newcastle,7,Everton,1,2
186,2019/20,46802,2019-12-28,20,Southampton,6,Crystal Palace,1,1
187,2019/20,46803,2019-12-28,33,Watford,2,Aston Villa,3,0
188,2019/20,46801,2019-12-28,14,Norwich,21,Spurs,2,2
189,2019/20,46804,2019-12-28,25,West Ham,26,Leicester,1,2
190,2019/20,46797,2019-12-28,43,Burnley,12,Man Utd,0,2
191,2019/20,46794,2019-12-27,38,Wolves,11,Man City,3,2
192,2019/20,46786,2019-12-26,127,AFC Bournemouth,1,Arsenal,1,1
193,2019/20,46785,2019-12-26,2,Aston Villa,14,Norwich,1,0
194,2019/20,46787,2019-12-26,4,Chelsea,20,Southampton,0,2
195,2019/20,46788,2019-12-26,6,Crystal Palace,25,West Ham,2,1
196,2019/20,46789,2019-12-26,7,Everton,43,Burnley,1,0
197,2019/20,46792,2019-12-26,18,Sheffield Utd,33,Watford,1,1
198,2019/20,46791,2019-12-26,12,Man Utd,23,Newcastle,4,1
199,2019/20,46790,2019-12-26,26,Leicester,10,Liverpool,0,4
200,2019/20,46793,2019-12-26,21,Spurs,131,Brighton,2,1
201,2019/20,46783,2019-12-22,33,Watford,12,Man Utd,2,0
202,2019/20,46782,2019-12-22,21,Spurs,4,Chelsea,0,2
203,2019/20,46778,2019-12-21,7,Everton,1,Arsenal,0,0
204,2019/20,46776,2019-12-21,127,AFC Bournemouth,43,Burnley,0,1
205,2019/20,46775,2019-12-21,2,Aston Villa,20,Southampton,1,3
206,2019/20,46777,2019-12-21,131,Brighton,18,Sheffield Utd,0,1
207,2019/20,46780,2019-12-21,23,Newcastle,6,Crystal Palace,1,0
208,2019/20,46781,2019-12-21,14,Norwich,38,Wolves,1,2
209,2019/20,46779,2019-12-21,11,Man City,26,Leicester,3,1
210,2019/20,46768,2019-12-16,6,Crystal Palace,131,Brighton,1,1
211,2019/20,46771,2019-12-15,12,Man Utd,7,Everton,1,1
212,2019/20,46774,2019-12-15,38,Wolves,21,Spurs,1,2
213,2019/20,46765,2019-12-15,1,Arsenal,11,Man City,0,3
214,2019/20,46770,2019-12-14,10,Liverpool,33,Watford,2,0
215,2019/20,46766,2019-12-14,43,Burnley,23,Newcastle,1,0
216,2019/20,46767,2019-12-14,4,Chelsea,127,AFC Bournemouth,0,1
217,2019/20,46769,2019-12-14,26,Leicester,14,Norwich,1,1
218,2019/20,46772,2019-12-14,18,Sheffield Utd,2,Aston Villa,2,0
219,2019/20,46773,2019-12-14,20,Southampton,25,West Ham,0,1
220,2019/20,46764,2019-12-09,25,West Ham,1,Arsenal,1,3
221,2019/20,46755,2019-12-08,2,Aston Villa,26,Leicester,1,4
222,2019/20,46760,2019-12-08,23,Newcastle,20,Southampton,2,1
223,2019/20,46761,2019-12-08,14,Norwich,18,Sheffield Utd,1,2
224,2019/20,46757,2019-12-08,131,Brighton,38,Wolves,2,2
225,2019/20,46758,2019-12-07,7,Everton,4,Chelsea,3,1
226,2019/20,46756,2019-12-07,127,AFC Bournemouth,10,Liverpool,0,3
227,2019/20,46762,2019-12-07,21,Spurs,43,Burnley,5,0
228,2019/20,46763,2019-12-07,33,Watford,6,Crystal Palace,0,0
229,2019/20,46759,2019-12-07,11,Man City,12,Man Utd,1,2
230,2019/20,46749,2019-12-05,18,Sheffield Utd,23,Newcastle,0,2
231,2019/20,46745,2019-12-05,1,Arsenal,131,Brighton,1,2
232,2019/20,46751,2019-12-04,4,Chelsea,2,Aston Villa,2,1
233,2019/20,46747,2019-12-04,26,Leicester,33,Watford,2,0
234,2019/20,46748,2019-12-04,12,Man Utd,21,Spurs,2,1
235,2019/20,46754,2019-12-04,20,Southampton,14,Norwich,2,1
236,2019/20,46750,2019-12-04,38,Wolves,25,West Ham,2,0
237,2019/20,46753,2019-12-04,10,Liverpool,7,Everton,5,2
238,2019/20,46752,2019-12-03,6,Crystal Palace,127,AFC Bournemouth,1,0
239,2019/20,46746,2019-12-03,43,Burnley,11,Man City,1,4
240,2019/20,46741,2019-12-01,14,Norwich,1,Arsenal,2,2
241,2019/20,46744,2019-12-01,38,Wolves,18,Sheffield Utd,1,1
242,2019/20,46737,2019-12-01,26,Leicester,7,Everton,2,1
243,2019/20,46739,2019-12-01,12,Man Utd,2,Aston Villa,2,2
244,2019/20,46740,2019-11-30,23,Newcastle,11,Man City,2,2
245,2019/20,46735,2019-11-30,43,Burnley,6,Crystal Palace,0,2
246,2019/20,46736,2019-11-30,4,Chelsea,25,West Ham,0,1
247,2019/20,46738,2019-11-30,10,Liverpool,131,Brighton,2,1
248,2019/20,46743,2019-11-30,21,Spurs,127,AFC Bournemouth,3,2
249,2019/20,46742,2019-11-30,20,Southampton,33,Watford,2,1
250,2019/20,46726,2019-11-25,2,Aston Villa,23,Newcastle,2,0
251,2019/20,46732,2019-11-24,18,Sheffield Utd,12,Man Utd,3,3
252,2019/20,46734,2019-11-23,25,West Ham,21,Spurs,2,3
253,2019/20,46727,2019-11-23,127,AFC Bournemouth,38,Wolves,1,2
254,2019/20,46725,2019-11-23,1,Arsenal,20,Southampton,2,2
255,2019/20,46728,2019-11-23,131,Brighton,26,Leicester,0,2
256,2019/20,46729,2019-11-23,6,Crystal Palace,10,Liverpool,1,2
257,2019/20,46730,2019-11-23,7,Everton,14,Norwich,0,2
258,2019/20,46733,2019-11-23,33,Watford,43,Burnley,0,3
259,2019/20,46731,2019-11-23,11,Man City,4,Chelsea,2,1
260,2019/20,46719,2019-11-10,12,Man Utd,131,Brighton,3,1
261,2019/20,46724,2019-11-10,38,Wolves,2,Aston Villa,2,1
262,2019/20,46718,2019-11-10,10,Liverpool,11,Man City,3,1
263,2019/20,46716,2019-11-09,4,Chelsea,6,Crystal Palace,2,0
264,2019/20,46715,2019-11-09,43,Burnley,25,West Ham,3,0
265,2019/20,46720,2019-11-09,23,Newcastle,127,AFC Bournemouth,2,1
266,2019/20,46722,2019-11-09,20,Southampton,7,Everton,1,2
267,2019/20,46723,2019-11-09,21,Spurs,18,Sheffield Utd,1,1
268,2019/20,46717,2019-11-09,26,Leicester,1,Arsenal,2,0
269,2019/20,46721,2019-11-08,14,Norwich,33,Watford,0,2
270,2019/20,46709,2019-11-03,6,Crystal Palace,26,Leicester,0,2
271,2019/20,46710,2019-11-03,7,Everton,21,Spurs,1,1
272,2019/20,46707,2019-11-02,127,AFC Bournemouth,12,Man Utd,1,0
273,2019/20,46705,2019-11-02,1,Arsenal,38,Wolves,1,1
274,2019/20,46706,2019-11-02,2,Aston Villa,10,Liverpool,1,2
275,2019/20,46708,2019-11-02,131,Brighton,14,Norwich,2,0
276,2019/20,46711,2019-11-02,11,Man City,20,Southampton,2,1
277,2019/20,46712,2019-11-02,18,Sheffield Utd,43,Burnley,3,0
278,2019/20,46714,2019-11-02,25,West Ham,23,Newcastle,2,3
279,2019/20,46713,2019-11-02,33,Watford,4,Chelsea,1,2
280,2019/20,46700,2019-10-27,23,Newcastle,38,Wolves,1,1
281,2019/20,46695,2019-10-27,1,Arsenal,6,Crystal Palace,2,2
282,2019/20,46698,2019-10-27,10,Liverpool,21,Spurs,2,1
283,2019/20,46701,2019-10-27,14,Norwich,12,Man Utd,1,3
284,2019/20,46699,2019-10-26,11,Man City,2,Aston Villa,3,0
285,2019/20,46696,2019-10-26,131,Brighton,7,Everton,3,2
286,2019/20,46703,2019-10-26,33,Watford,127,AFC Bournemouth,0,0
287,2019/20,46704,2019-10-26,25,West Ham,18,Sheffield Utd,1,1
288,2019/20,46697,2019-10-26,43,Burnley,4,Chelsea,2,4
289,2019/20,46702,2019-10-25,20,Southampton,26,Leicester,0,9
290,2019/20,46692,2019-10-21,18,Sheffield Utd,1,Arsenal,1,0
291,2019/20,46691,2019-10-20,12,Man Utd,10,Liverpool,1,1
292,2019/20,46689,2019-10-19,7,Everton,25,West Ham,2,0
293,2019/20,46686,2019-10-19,127,AFC Bournemouth,14,Norwich,0,0
294,2019/20,46685,2019-10-19,2,Aston Villa,131,Brighton,2,1
295,2019/20,46687,2019-10-19,4,Chelsea,23,Newcastle,1,0
296,2019/20,46690,2019-10-19,26,Leicester,43,Burnley,2,1
297,2019/20,46693,2019-10-19,21,Spurs,33,Watford,1,1
298,2019/20,46694,2019-10-19,38,Wolves,20,Southampton,1,1
299,2019/20,46688,2019-10-19,6,Crystal Palace,11,Man City,0,2
300,2019/20,46675,2019-10-06,1,Arsenal,127,AFC Bournemouth,1,0
301,2019/20,46679,2019-10-06,11,Man City,38,Wolves,0,2
302,2019/20,46682,2019-10-06,20,Southampton,4,Chelsea,1,4
303,2019/20,46680,2019-10-06,23,Newcastle,12,Man Utd,1,0
304,2019/20,46676,2019-10-05,131,Brighton,21,Spurs,3,0
305,2019/20,46677,2019-10-05,43,Burnley,7,Everton,1,0
306,2019/20,46678,2019-10-05,10,Liverpool,26,Leicester,2,1
307,2019/20,46681,2019-10-05,14,Norwich,2,Aston Villa,1,5
308,2019/20,46683,2019-10-05,33,Watford,18,Sheffield Utd,0,0
309,2019/20,46684,2019-10-05,25,West Ham,6,Crystal Palace,1,2
310,2019/20,46671,2019-09-30,12,Man Utd,1,Arsenal,1,1
311,2019/20,46670,2019-09-29,26,Leicester,23,Newcastle,5,0
312,2019/20,46672,2019-09-28,18,Sheffield Utd,10,Liverpool,0,1
313,2019/20,46666,2019-09-28,127,AFC Bournemouth,25,West Ham,2,2
314,2019/20,46665,2019-09-28,2,Aston Villa,43,Burnley,2,2
315,2019/20,46667,2019-09-28,4,Chelsea,131,Brighton,2,0
316,2019/20,46668,2019-09-28,6,Crystal Palace,14,Norwich,2,0
317,2019/20,46673,2019-09-28,21,Spurs,20,Southampton,2,1
318,2019/20,46674,2019-09-28,38,Wolves,33,Watford,2,0
319,2019/20,46669,2019-09-28,7,Everton,11,Man City,1,3
320,2019/20,46658,2019-09-22,6,Crystal Palace,38,Wolves,1,1
321,2019/20,46664,2019-09-22,25,West Ham,12,Man Utd,2,0
322,2019/20,46655,2019-09-22,1,Arsenal,2,Aston Villa,3,2
323,2019/20,46657,2019-09-22,4,Chelsea,10,Liverpool,1,2
324,2019/20,46660,2019-09-21,26,Leicester,21,Spurs,2,1
325,2019/20,46656,2019-09-21,43,Burnley,14,Norwich,2,0
326,2019/20,46659,2019-09-21,7,Everton,18,Sheffield Utd,0,2
327,2019/20,46661,2019-09-21,11,Man City,33,Watford,8,0
328,2019/20,46662,2019-09-21,23,Newcastle,131,Brighton,0,0
329,2019/20,46663,2019-09-20,20,Southampton,127,AFC Bournemouth,1,3
330,2019/20,46645,2019-09-16,2,Aston Villa,25,West Ham,0,0
331,2019/20,46646,2019-09-15,127,AFC Bournemouth,7,Everton,3,1
332,2019/20,46653,2019-09-15,33,Watford,1,Arsenal,2,2
333,2019/20,46648,2019-09-14,10,Liverpool,23,Newcastle,3,1
334,2019/20,46647,2019-09-14,131,Brighton,43,Burnley,1,1
335,2019/20,46649,2019-09-14,12,Man Utd,26,Leicester,1,0
336,2019/20,46651,2019-09-14,18,Sheffield Utd,20,Southampton,0,1
337,2019/20,46652,2019-09-14,21,Spurs,6,Crystal Palace,4,0
338,2019/20,46654,2019-09-14,38,Wolves,4,Chelsea,2,5
339,2019/20,46650,2019-09-14,14,Norwich,11,Man City,3,2
340,2019/20,46639,2019-09-01,7,Everton,38,Wolves,3,2
341,2019/20,46635,2019-09-01,1,Arsenal,21,Spurs,2,2
342,2019/20,46643,2019-08-31,20,Southampton,12,Man Utd,1,1
343,2019/20,46637,2019-08-31,4,Chelsea,18,Sheffield Utd,2,2
344,2019/20,46638,2019-08-31,6,Crystal Palace,2,Aston Villa,1,0
345,2019/20,46640,2019-08-31,26,Leicester,127,AFC Bournemouth,3,1
346,2019/20,46641,2019-08-31,11,Man City,131,Brighton,4,0
347,2019/20,46642,2019-08-31,23,Newcastle,33,Watford,1,1
348,2019/20,46644,2019-08-31,25,West Ham,14,Norwich,2,0
349,2019/20,46636,2019-08-31,43,Burnley,10,Liverpool,0,3
350,2019/20,46626,2019-08-25,127,AFC Bournemouth,11,Man City,1,3
351,2019/20,46632,2019-08-25,21,Spurs,23,Newcastle,0,1
352,2019/20,46634,2019-08-25,38,Wolves,43,Burnley,1,1
353,2019/20,46630,2019-08-24,14,Norwich,4,Chelsea,2,3
354,2019/20,46627,2019-08-24,131,Brighton,20,Southampton,0,2
355,2019/20,46629,2019-08-24,12,Man Utd,6,Crystal Palace,1,2
356,2019/20,46631,2019-08-24,18,Sheffield Utd,26,Leicester,1,2
357,2019/20,46633,2019-08-24,33,Watford,25,West Ham,1,3
358,2019/20,46628,2019-08-24,10,Liverpool,1,Arsenal,3,1
359,2019/20,46625,2019-08-23,2,Aston Villa,7,Everton,2,0
360,2019/20,46624,2019-08-19,38,Wolves,12,Man Utd,1,1
361,2019/20,46622,2019-08-18,18,Sheffield Utd,6,Crystal Palace,1,0
362,2019/20,46618,2019-08-18,4,Chelsea,26,Leicester,1,1
363,2019/20,46615,2019-08-17,1,Arsenal,43,Burnley,2,1
364,2019/20,46616,2019-08-17,2,Aston Villa,127,AFC Bournemouth,1,2
365,2019/20,46617,2019-08-17,131,Brighton,25,West Ham,1,1
366,2019/20,46619,2019-08-17,7,Everton,33,Watford,1,0
367,2019/20,46621,2019-08-17,14,Norwich,23,Newcastle,3,1
368,2019/20,46623,2019-08-17,20,Southampton,10,Liverpool,1,2
369,2019/20,46620,2019-08-17,11,Man City,21,Spurs,2,2
370,2019/20,46609,2019-08-11,26,Leicester,38,Wolves,0,0
371,2019/20,46614,2019-08-11,23,Newcastle,1,Arsenal,0,1
372,2019/20,46613,2019-08-11,12,Man Utd,4,Chelsea,4,0
373,2019/20,46612,2019-08-10,25,West Ham,11,Man City,0,5
374,2019/20,46606,2019-08-10,127,AFC Bournemouth,18,Sheffield Utd,1,1
375,2019/20,46607,2019-08-10,43,Burnley,20,Southampton,3,0
376,2019/20,46608,2019-08-10,6,Crystal Palace,7,Everton,0,0
377,2019/20,46611,2019-08-10,33,Watford,131,Brighton,0,3
378,2019/20,46610,2019-08-10,21,Spurs,2,Aston Villa,3,1
