id,matchdate,teamId,playerId,firstName,lastName,position,fullPosition
1821,2017-04-05,21,4666,Jan,Vertonghen,D,Centre Central Defender
1822,2017-04-05,21,3955,Kyle,Walker,D,Right Full Back
1823,2017-04-05,21,4845,Christian,Eriksen,M,Left/Centre/Right Attacking Midfielder
1824,2017-04-05,21,4549,Moussa,Sissoko,M,Left/Centre/Right Attacking Midfielder
1825,2017-04-05,21,4408,Ben,Davies,D,Left Full Back
1826,2017-04-04,43,4788,George,Boyd,M,Winger
1827,2017-04-04,43,9060,Andre,Gray,F,Centre Striker
1828,2017-04-04,43,4007,Sam,Vokes,F,Centre Striker
1829,2017-04-04,43,2933,Tom,Heaton,G,Goalkeeper
1830,2017-04-04,43,3909,Ben,Mee,D,Left/Centre Central Defender
1831,2017-04-04,43,2303,Joey,Barton,M,Centre Central Midfielder
1832,2017-04-04,43,4333,Michael,Keane,D,Centre Central Defender
1833,2017-04-04,43,3999,Stephen,Ward,D,Left Full Back
1834,2017-04-04,43,4487,Matthew,Lowton,D,Right Full Back
1835,2017-04-04,43,8586,Jeff,Hendrick,M,Centre Central Midfielder
1836,2017-04-04,43,5345,Steven,Defour,M,Centre Central Midfielder
1837,2017-04-04,42,4205,Saido,Berahino,F,Centre Striker
1838,2017-04-04,42,3158,Ryan,Shawcross,D,Centre Central Defender
1839,2017-04-04,42,4081,Charlie,Adam,M,Left/Centre Central Midfielder
1840,2017-04-04,42,4821,Erik,Pieters,D,Left Full Back
1841,2017-04-04,42,4413,Joe,Allen,M,Centre Central Midfielder
1842,2017-04-04,42,4636,Geoff,Cameron,D,Centre/Right Full Back
1843,2017-04-04,42,1870,Lee,Grant,G,Goalkeeper
1844,2017-04-04,42,4823,Marko,Arnautovic,F,Left/Right Second Striker
1845,2017-04-04,42,3925,Mame Biram,Diouf,F,Centre Striker
1846,2017-04-04,42,4822,Marc,Muniesa,D,Left/Centre Central Defender
1847,2017-04-04,42,11177,Bruno,Martins Indi,D,Left/Centre Central Defender
1848,2017-04-04,26,7946,Demarai,Gray,M,Left/Right Winger
1849,2017-04-04,26,8979,Jamie,Vardy,F,Centre Striker
1850,2017-04-04,26,8983,Riyad,Mahrez,M,Left/Right Winger
1851,2017-04-04,26,20479,Wilfred,Ndidi,M,Centre Central Midfielder
1852,2017-04-04,26,13490,Yohan,Benalouane,D,Centre Central Defender
1853,2017-04-04,26,2053,Robert,Huth,D,Centre Central Defender
1854,2017-04-04,26,13494,Shinji,Okazaki,F,Centre Striker
1855,2017-04-04,26,2508,Kasper,Schmeichel,G,Goalkeeper
1856,2017-04-04,26,3670,Danny,Drinkwater,M,Centre Central Midfielder
1857,2017-04-04,26,5371,Christian,Fuchs,D,Left Full Back
1858,2017-04-04,26,3157,Danny,Simpson,D,Right Full Back
1859,2017-04-04,29,4438,Billy,Jones,D,Right Full Back
1860,2017-04-04,29,20708,Didier,Ndong,M,Centre Central Midfielder
1861,2017-04-04,29,3863,Fabio,Borini,F,Left/Centre/Right Second Striker
1862,2017-04-04,29,2613,Sebastian,Larsson,M,Centre/Right Central Midfielder
1863,2017-04-04,29,11002,Jason,Denayer,D,Centre Central Defender
1864,2017-04-04,29,3389,Jack,Rodwell,M,Centre Defensive Midfielder
1865,2017-04-04,29,13791,Lamine,Koné,D,Centre Central Defender
1866,2017-04-04,29,2949,Lee,Cattermole,M,Centre Defensive Midfielder
1867,2017-04-04,29,4504,Bryan,Oviedo,D,Left Full Back
1868,2017-04-04,29,1526,Jermain,Defoe,F,Centre Striker
1869,2017-04-04,29,4640,Jordan,Pickford,G,Goalkeeper
1870,2017-04-04,33,5490,Nordin,Amrabat,M,Left/Centre/Right Attacking Midfielder
1871,2017-04-04,33,3448,Tom,Cleverley,M,Centre Central Midfielder
1872,2017-04-04,33,13822,Sebastian,Prödl,D,Centre Central Defender
1873,2017-04-04,33,5668,Miguel,Britos,D,Left/Centre Central Defender
1874,2017-04-04,33,13823,Abdoulaye,Doucouré,M,Centre Central Midfielder
1875,2017-04-04,33,4843,Etienne,Capoue,M,Centre Defensive Midfielder
1876,2017-04-04,33,9947,Troy,Deeney,F,Centre Striker
1877,2017-04-04,33,3719,Heurelho,da Silva Gomes,G,Goalkeeper
1878,2017-04-04,33,5713,José,Holebas,D,Left Full Back
1879,2017-04-04,33,3160,Craig,Cathcart,D,Centre Central Defender
1880,2017-04-04,33,5650,M'Baye,Niang,F,Left/Centre/Right Second Striker
1881,2017-04-04,36,3484,Hal,Robson-Kanu,F,Left/Centre/Right Second Striker
1882,2017-04-04,36,4198,Craig,Dawson,D,Centre Central Defender
1883,2017-04-04,36,3156,Jonny,Evans,D,Centre Central Defender
1884,2017-04-04,36,3244,Jake,Livermore,M,Centre Central Midfielder
1885,2017-04-04,36,3744,Chris,Brunt,M,Left Attacking Midfielder
1886,2017-04-04,36,13821,Allan-Roméo,Nyom,D,Right Full Back
1887,2017-04-04,36,1943,Darren,Fletcher,M,Centre Central Midfielder
1888,2017-04-04,36,4437,Gareth,McAuley,D,Centre Central Defender
1889,2017-04-04,36,2932,Ben,Foster,G,Goalkeeper
1890,2017-04-04,36,4844,Nacer,Chadli,M,Left/Right Winger
1891,2017-04-04,36,4395,James,McClean,M,Left Winger
1892,2017-04-04,12,10472,Marcos,Rojo,D,Left/Centre Full Back
1893,2017-04-04,12,10475,Ander,Herrera,M,Centre Central Midfielder
1894,2017-04-04,12,4330,David,de Gea,G,Goalkeeper
1895,2017-04-04,12,1634,Michael,Carrick,M,Centre Central Midfielder
1896,2017-04-04,12,4337,Jesse,Lingard,M,Left/Centre/Right Attacking Midfielder
1897,2017-04-04,12,12937,Eric,Bailly,D,Centre Central Defender
1898,2017-04-04,12,3062,Ashley,Young,D,Left/Right Wing Back
1899,2017-04-04,12,4888,Daley,Blind,D,Left/Centre Central Defender
1900,2017-04-04,12,5772,Zlatan,Ibrahimovic,F,Centre Striker
1901,2017-04-04,12,13565,Marcus,Rashford,F,Left/Centre Second Striker
1902,2017-04-04,12,3604,Marouane,Fellaini,M,Centre Attacking Midfielder
1903,2017-04-04,7,4696,Joel,Robles,G,Goalkeeper
1904,2017-04-04,7,4403,Ashley,Williams,D,Centre Central Defender
1905,2017-04-04,7,4115,Ross,Barkley,M,Left/Centre/Right Attacking Midfielder
1906,2017-04-04,7,10564,Mason,Holgate,D,Centre Central Defender
1907,2017-04-04,7,12582,Idrissa,Gueye,M,Centre Defensive Midfielder
1908,2017-04-04,7,13389,Tom,Davies,M,Centre Central Midfielder
1909,2017-04-04,7,3222,Phil,Jagielka,D,Centre Central Defender
1910,2017-04-04,7,3030,Leighton,Baines,D,Left Full Back
1911,2017-04-04,7,1308,Gareth,Barry,M,Centre Central Midfielder
1912,2017-04-04,7,4507,Kevin,Mirallas,M,Left/Right Winger
1913,2017-04-04,7,4290,Romelu,Lukaku,F,Centre Striker
1914,2017-04-02,45,7122,Luciano,Narsingh,M,Left/Right Winger
1915,2017-04-02,45,5672,Federico,Fernández,D,Centre Central Defender
1916,2017-04-02,45,2889,Jack,Cork,M,Centre Central Midfielder
1917,2017-04-02,45,3956,Kyle,Naughton,D,Right Full Back
1918,2017-04-02,45,2867,Martin,Olsson,D,Left Full Back
1919,2017-04-02,45,4421,Gylfi,Sigurdsson,M,Centre Attacking Midfielder
1920,2017-04-02,45,3309,Lukasz,Fabianski,G,Goalkeeper
1921,2017-04-02,45,9960,Alfie,Mawson,D,Centre Central Defender
1922,2017-04-02,45,4810,Leroy,Fer,M,Centre Central Midfielder
1923,2017-04-02,45,4430,Tom,Carroll,M,Centre Central Midfielder
1924,2017-04-02,45,5595,Jordan,Ayew,F,Centre Striker
1925,2017-04-02,13,19601,Bernardo,Espinosa,D,Centre Central Defender
1926,2017-04-02,13,2122,Stewart,Downing,M,Left/Right Winger
1927,2017-04-02,13,2913,Antonio,Barragán,D,Right Full Back
1928,2017-04-02,13,4805,Álvaro,Negredo,F,Centre Striker
1929,2017-04-02,13,4616,Gastón,Ramírez,M,Left/Centre/Right Attacking Midfielder
1930,2017-04-02,13,4951,Víctor,Valdés,G,Goalkeeper
1931,2017-04-02,13,9117,Ben,Gibson,D,Left/Centre Central Defender
1932,2017-04-02,13,4979,Adama,Traoré,M,Right Winger
1933,2017-04-02,13,3665,Fabio Pereira,da Silva,D,Left Full Back
1934,2017-04-02,13,3658,Adam,Clayton,M,Centre Central Midfielder
1935,2017-04-02,13,19621,Marten,de Roon,M,Centre Central Midfielder
1936,2017-04-02,1,4973,Alexis,Sánchez,F,Left/Right Second Striker
1937,2017-04-02,1,10420,David,Ospina,G,Goalkeeper
1938,2017-04-02,1,3549,Francis,Coquelin,M,Centre Defensive Midfielder
1939,2017-04-02,1,4714,Mesut,Özil,M,Centre/Right Attacking Midfielder
1940,2017-04-02,1,4030,Laurent,Koscielny,D,Centre Central Defender
1941,2017-04-02,1,4472,Ignacio,Monreal,D,Left Full Back
1942,2017-04-02,1,2839,Theo,Walcott,F,Centre/Right Second Striker
1943,2017-04-02,1,4474,Héctor,Bellerín,D,Right Full Back
1944,2017-04-02,1,3869,Shkodran,Mustafi,D,Centre/Right Central Defender
1945,2017-04-02,1,3452,Danny,Welbeck,F,Left/Centre/Right Second Striker
1946,2017-04-02,1,12136,Granit,Xhaka,M,Centre Central Midfielder
1947,2017-04-02,11,5384,Leroy,Sané,F,Left/Centre/Right Winger
1948,2017-04-02,11,4803,Jesús,Navas,M,Right Winger
1949,2017-04-02,11,4145,David,Silva,M,Left/Centre/Right Attacking Midfielder
1950,2017-04-02,11,2413,Gaël,Clichy,D,Left Full Back
1951,2017-04-02,11,4804,Fernando,Luiz Rosa,M,Centre Defensive Midfielder
1952,2017-04-02,11,4316,Raheem,Sterling,F,Left/Centre/Right Second Striker
1953,2017-04-02,11,10466,Willy,Caballero,G,Goalkeeper
1954,2017-04-02,11,4288,Kevin,De Bruyne,M,Left/Centre/Right Attacking Midfielder
1955,2017-04-02,11,6058,Nicolás,Otamendi,D,Centre Central Defender
1956,2017-04-02,11,4328,Sergio,Agüero,F,Centre Striker
1957,2017-04-02,11,4505,John,Stones,D,Centre Central Defender
1958,2017-04-01,10,4179,Simon,Mignolet,G,Goalkeeper
1959,2017-04-01,10,6519,Sadio,Mané,F,Left/Right Winger
1960,2017-04-01,10,2100,James,Milner,M,Left/Centre/Right Central Midfielder
1961,2017-04-01,10,4813,Dejan,Lovren,D,Centre Central Defender
1962,2017-04-01,10,4525,Philippe,Coutinho Correia,M,Left/Centre Attacking Midfielder
1963,2017-04-01,10,3137,Lucas Pezzini,Leiva,M,Centre Central Midfielder
1964,2017-04-01,10,7114,Georginio,Wijnaldum,M,Left/Centre/Right Attacking Midfielder
1965,2017-04-01,10,4604,Nathaniel,Clyne,D,Right Full Back
1966,2017-04-01,10,5001,Emre,Can,M,Centre/Right Central Midfielder
1967,2017-04-01,10,5375,Joel,Matip,D,Centre Central Defender
1968,2017-04-01,10,13511,Roberto Firmino,Barbosa de Oliveira,F,Left/Centre/Right Striker
1969,2017-04-01,7,3030,Leighton,Baines,D,Left Full Back
1970,2017-04-01,7,10564,Mason,Holgate,D,Centre Central Defender
1971,2017-04-01,7,12582,Idrissa,Gueye,M,Centre Defensive Midfielder
1972,2017-04-01,7,4696,Joel,Robles,G,Goalkeeper
1973,2017-04-01,7,4403,Ashley,Williams,D,Centre Central Defender
1974,2017-04-01,7,4115,Ross,Barkley,M,Left/Centre/Right Attacking Midfielder
1975,2017-04-01,7,9576,Dominic,Calvert-Lewin,F,Left/Centre Second Striker
1976,2017-04-01,7,13389,Tom,Davies,M,Centre Central Midfielder
1977,2017-04-01,7,3222,Phil,Jagielka,D,Centre Central Defender
1978,2017-04-01,7,9895,Matthew,Pennington,D,Centre/Right Central Defender
1979,2017-04-01,7,4290,Romelu,Lukaku,F,Centre Striker
1980,2017-04-01,43,2303,Joey,Barton,M,Centre Central Midfielder
1981,2017-04-01,43,4487,Matthew,Lowton,D,Right Full Back
1982,2017-04-01,43,3999,Stephen,Ward,D,Left Full Back
1983,2017-04-01,43,3909,Ben,Mee,D,Left/Centre Central Defender
1984,2017-04-01,43,9060,Andre,Gray,F,Centre Striker
1985,2017-04-01,43,8246,Ashley,Barnes,F,Centre Striker
1986,2017-04-01,43,8586,Jeff,Hendrick,M,Centre Central Midfielder
1987,2017-04-01,43,8242,Scott,Arfield,M,Left/Centre/Right Attacking Midfielder
1988,2017-04-01,43,2933,Tom,Heaton,G,Goalkeeper
1989,2017-04-01,43,4788,George,Boyd,M,Winger
1990,2017-04-01,43,4333,Michael,Keane,D,Centre Central Defender
1991,2017-04-01,21,3905,Kieran,Trippier,D,Right Full Back
1992,2017-04-01,21,4916,Toby,Alderweireld,D,Centre/Right Central Defender
1993,2017-04-01,21,4112,Eric,Dier,M,Centre Defensive Midfielder
1994,2017-04-01,21,4845,Christian,Eriksen,M,Left/Centre/Right Attacking Midfielder
1995,2017-04-01,21,4666,Jan,Vertonghen,D,Centre Central Defender
1996,2017-04-01,21,4408,Ben,Davies,D,Left Full Back
1997,2017-04-01,21,9167,Dele,Alli,M,Centre Attacking Midfielder
1998,2017-04-01,21,4816,Victor,Wanyama,M,Centre Defensive Midfielder
1999,2017-04-01,21,15481,Vincent,Janssen,F,Centre Striker
2000,2017-04-01,21,4664,Hugo,Lloris,G,Goalkeeper
2001,2017-04-01,21,7488,Harry,Winks,M,Centre Central Midfielder
2002,2017-04-01,4,2417,Cesc,Fàbregas,M,Centre Central Midfielder
2003,2017-04-01,4,3861,Nemanja,Matic,M,Centre Central Midfielder
2004,2017-04-01,4,4911,Thibaut,Courtois,G,Goalkeeper
2005,2017-04-01,4,4503,Eden,Hazard,F,Left/Centre/Right Second Striker
2006,2017-04-01,4,4093,Marcos,Alonso,D,Left Full Back
2007,2017-04-01,4,4941,Diego,Da Silva Costa,F,Centre Striker
2008,2017-04-01,4,4496,César,Azpilicueta,D,Left/Right Full Back
2009,2017-04-01,4,13492,N'Golo,Kanté,M,Centre Central Midfielder
2010,2017-04-01,4,4972,Pedro,Rodríguez Ledesma,F,Left/Right Winger
2011,2017-04-01,4,4100,David,Luiz Moreira Marinho,D,Centre Central Defender
2012,2017-04-01,4,2620,Gary,Cahill,D,Centre Central Defender
2013,2017-04-01,6,2569,Wayne,Hennessey,G,Goalkeeper
2014,2017-04-01,6,3724,Andros,Townsend,M,Left/Right Winger
2015,2017-04-01,6,4796,Mamadou,Sakho,D,Centre Central Defender
2016,2017-04-01,6,4084,Jason David Ian,Puncheon,M,Left/Centre/Right Attacking Midfielder
2017,2017-04-01,6,5859,Luka,Milivojevic,M,Centre Central Midfielder
2018,2017-04-01,6,3929,Joel,Ward,D,Right Full Back
2019,2017-04-01,6,3517,James,Tomkins,D,Centre Central Defender
2020,2017-04-01,6,4492,Christian,Benteke,F,Centre Striker
2021,2017-04-01,6,4341,Yohan,Cabaye,M,Centre Central Midfielder
2022,2017-04-01,6,4539,Wilfried,Zaha,F,Left/Centre/Right Winger
2023,2017-04-01,6,8980,Jeffrey,Schlupp,M,Left Winger
2024,2017-04-01,41,10460,Abel,Hernández,F,Centre Striker
2025,2017-04-01,41,2997,Curtis,Davies,D,Centre Central Defender
2026,2017-04-01,41,12512,Andrea,Ranocchia,D,Centre Central Defender
2027,2017-04-01,41,4645,Alfred,N'Diaye,M,Centre Central Midfielder
2028,2017-04-01,41,4786,Eldin,Jakupovic,G,Goalkeeper
2029,2017-04-01,41,5078,Lazar,Markovic,M,Left/Right Winger
2030,2017-04-01,41,9100,Sam,Clucas,M,Left Winger
2031,2017-04-01,41,10458,Andrew,Robertson,D,Left Full Back
2032,2017-04-01,41,9566,Harry,Maguire,D,Centre Central Defender
2033,2017-04-01,41,13390,Oumar,Niasse,F,Centre Striker
2034,2017-04-01,41,4183,Ahmed Eissa,El Mohamady Abdel Fattah,D,Right Wing Back
2035,2017-04-01,25,13872,Manuel,Lanzini,M,Left/Centre/Right Attacking Midfielder
2036,2017-04-01,25,5861,Cheikhou,Kouyaté,M,Centre Central Midfielder
2037,2017-04-01,25,8945,Sam,Byram,D,Right Full Back
2038,2017-04-01,25,4558,Robert,Snodgrass,M,Left/Right Attacking Midfielder
2039,2017-04-01,25,3010,James,Collins,D,Centre Central Defender
2040,2017-04-01,25,3175,Andy,Carroll,F,Centre Striker
2041,2017-04-01,25,2216,Darren,Randolph,G,Goalkeeper
2042,2017-04-01,25,4606,José Miguel,da Rocha Fonte,D,Centre Central Defender
2043,2017-04-01,25,5594,André,Ayew,F,Left/Centre/Right Second Striker
2044,2017-04-01,25,8897,Aaron,Cresswell,D,Left Full Back
2045,2017-04-01,25,7564,Sofiane,Feghouli,M,Right Winger
2046,2017-04-01,26,7946,Demarai,Gray,M,Left/Right Winger
2047,2017-04-01,26,8979,Jamie,Vardy,F,Centre Striker
2048,2017-04-01,26,8983,Riyad,Mahrez,M,Left/Right Winger
2049,2017-04-01,26,20479,Wilfred,Ndidi,M,Centre Central Midfielder
2050,2017-04-01,26,2053,Robert,Huth,D,Centre Central Defender
2051,2017-04-01,26,13490,Yohan,Benalouane,D,Centre Central Defender
2052,2017-04-01,26,13494,Shinji,Okazaki,F,Centre Striker
2053,2017-04-01,26,2508,Kasper,Schmeichel,G,Goalkeeper
2054,2017-04-01,26,3670,Danny,Drinkwater,M,Centre Central Midfielder
2055,2017-04-01,26,5371,Christian,Fuchs,D,Left Full Back
2056,2017-04-01,26,3157,Danny,Simpson,D,Right Full Back
2057,2017-04-01,42,2299,Glenn,Whelan,M,Centre Central Midfielder
2058,2017-04-01,42,4413,Joe,Allen,M,Centre Central Midfielder
2059,2017-04-01,42,2047,Jonathan,Walters,F,Left/Centre/Right Second Striker
2060,2017-04-01,42,19673,Ramadan,Sobhi Ahmed,M,Left/Right Winger
2061,2017-04-01,42,11177,Bruno,Martins Indi,D,Left/Centre Central Defender
2062,2017-04-01,42,1870,Lee,Grant,G,Goalkeeper
2063,2017-04-01,42,4823,Marko,Arnautovic,F,Left/Right Second Striker
2064,2017-04-01,42,2148,Glen,Johnson,D,Left/Right Full Back
2065,2017-04-01,42,3158,Ryan,Shawcross,D,Centre Central Defender
2066,2017-04-01,42,4821,Erik,Pieters,D,Left Full Back
2067,2017-04-01,42,4205,Saido,Berahino,F,Centre Striker
2068,2017-04-01,12,12937,Eric,Bailly,D,Centre Central Defender
2069,2017-04-01,12,5102,Henrikh,Mkhitaryan,M,Left/Centre/Right Attacking Midfielder
2070,2017-04-01,12,3285,Luis Antonio,Valencia,D,Right Full Back
2071,2017-04-01,12,1634,Michael,Carrick,M,Centre Central Midfielder
2072,2017-04-01,12,10472,Marcos,Rojo,D,Left/Centre Full Back
2073,2017-04-01,12,11272,Anthony,Martial,F,Left/Centre Second Striker
2074,2017-04-01,12,4330,David,de Gea,G,Goalkeeper
2075,2017-04-01,12,3604,Marouane,Fellaini,M,Centre Attacking Midfielder
2076,2017-04-01,12,13565,Marcus,Rashford,F,Left/Centre Second Striker
2077,2017-04-01,12,4337,Jesse,Lingard,M,Left/Centre/Right Attacking Midfielder
2078,2017-04-01,12,3062,Ashley,Young,D,Left/Right Wing Back
2079,2017-04-01,36,2932,Ben,Foster,G,Goalkeeper
2080,2017-04-01,36,13821,Allan-Roméo,Nyom,D,Right Full Back
2081,2017-04-01,36,4437,Gareth,McAuley,D,Centre Central Defender
2082,2017-04-01,36,1943,Darren,Fletcher,M,Centre Central Midfielder
2083,2017-04-01,36,4198,Craig,Dawson,D,Centre Central Defender
2084,2017-04-01,36,3244,Jake,Livermore,M,Centre Central Midfielder
2085,2017-04-01,36,3744,Chris,Brunt,M,Left Attacking Midfielder
2086,2017-04-01,36,3484,Hal,Robson-Kanu,F,Left/Centre/Right Second Striker
2087,2017-04-01,36,3156,Jonny,Evans,D,Centre Central Defender
2088,2017-04-01,36,4844,Nacer,Chadli,M,Left/Right Winger
2089,2017-04-01,36,4395,James,McClean,M,Left Winger
2090,2017-04-01,33,3508,Younes,Kaboul,D,Centre Central Defender
2091,2017-04-01,33,3448,Tom,Cleverley,M,Centre Central Midfielder
2092,2017-04-01,33,3719,Heurelho,da Silva Gomes,G,Goalkeeper
2093,2017-04-01,33,4843,Etienne,Capoue,M,Centre Defensive Midfielder
2094,2017-04-01,33,3160,Craig,Cathcart,D,Centre Central Defender
2095,2017-04-01,33,5668,Miguel,Britos,D,Left/Centre Central Defender
2096,2017-04-01,33,5713,José,Holebas,D,Left Full Back
2097,2017-04-01,33,5650,M'Baye,Niang,F,Left/Centre/Right Second Striker
2098,2017-04-01,33,3889,Stefano,Okaka,F,Centre Striker
2099,2017-04-01,33,5490,Nordin,Amrabat,M,Left/Centre/Right Attacking Midfielder
2100,2017-04-01,33,13823,Abdoulaye,Doucouré,M,Centre Central Midfielder
2101,2017-04-01,29,3863,Fabio,Borini,F,Left/Centre/Right Second Striker
2102,2017-04-01,29,4640,Jordan,Pickford,G,Goalkeeper
2103,2017-04-01,29,1717,John,O'Shea,D,Left/Centre/Right Central Defender
2104,2017-04-01,29,4541,Adnan,Januzaj,M,Left/Centre/Right Attacking Midfielder
2105,2017-04-01,29,13791,Lamine,Koné,D,Centre Central Defender
2106,2017-04-01,29,3389,Jack,Rodwell,M,Centre Defensive Midfielder
2107,2017-04-01,29,4504,Bryan,Oviedo,D,Left Full Back
2108,2017-04-01,29,1526,Jermain,Defoe,F,Centre Striker
2109,2017-04-01,29,4438,Billy,Jones,D,Right Full Back
2110,2017-04-01,29,11002,Jason,Denayer,D,Centre Central Defender
2111,2017-04-01,29,2942,Darron,Gibson,M,Centre Central Midfielder
2112,2017-04-01,20,3811,Nathan,Redmond,M,Left/Right Winger
2113,2017-04-01,20,4617,James,Ward-Prowse,M,Centre Central Midfielder
2114,2017-04-01,20,4605,Maya,Yoshida,D,Centre Central Defender
2115,2017-04-01,20,3170,Fraser,Forster,G,Goalkeeper
2116,2017-04-01,20,4286,Oriol,Romeu,M,Centre Defensive Midfielder
2117,2017-04-01,20,2886,Ryan,Bertrand,D,Left Full Back
2118,2017-04-01,20,4612,Jack,Stephens,D,Centre/Right Full Back
2119,2017-04-01,20,11347,Cédric Ricardo,Alves Soares,D,Right Full Back
2120,2017-04-01,20,2423,Steven,Davis,M,Centre/Right Central Midfielder
2121,2017-04-01,20,3851,Jay,Rodriguez,F,Left/Centre/Right Second Striker
2122,2017-04-01,20,10498,Dusan,Tadic,M,Left/Right Winger
2123,2017-04-01,127,4040,Benik,Afobe,F,Centre Striker
2124,2017-04-01,127,2338,Andrew,Surman,M,Centre Central Midfielder
2125,2017-04-01,127,3390,Dan,Gosling,M,Centre/Right Central Midfielder
2126,2017-04-01,127,8052,Ryan,Fraser,M,Left/Right Winger
2127,2017-04-01,127,3512,Adam,Smith,D,Right Full Back
2128,2017-04-01,127,3926,Joshua,King,F,Centre/Right Second Striker
2129,2017-04-01,127,8045,Steve,Cook,D,Left/Centre/Right Central Defender
2130,2017-04-01,127,8044,Simon,Francis,D,Centre/Right Central Defender
2131,2017-04-01,127,8049,Marc,Pugh,M,Left/Right Winger
2132,2017-04-01,127,4601,Artur,Boruc,G,Goalkeeper
2133,2017-04-01,127,3242,Charlie,Daniels,D,Left Full Back
2134,2017-03-19,13,4616,Gastón,Ramírez,M,Left/Centre/Right Attacking Midfielder
2135,2017-03-19,13,19621,Marten,de Roon,M,Centre Central Midfielder
2136,2017-03-19,13,4805,Álvaro,Negredo,F,Centre Striker
2137,2017-03-19,13,3658,Adam,Clayton,M,Centre Central Midfielder
2138,2017-03-19,13,4951,Víctor,Valdés,G,Goalkeeper
2139,2017-03-19,13,19601,Bernardo,Espinosa,D,Centre Central Defender
2140,2017-03-19,13,2122,Stewart,Downing,M,Left/Right Winger
2141,2017-03-19,13,9117,Ben,Gibson,D,Left/Centre Central Defender
2142,2017-03-19,13,2913,Antonio,Barragán,D,Right Full Back
2143,2017-03-19,13,3665,Fabio Pereira,da Silva,D,Left Full Back
2144,2017-03-19,13,2982,Grant,Leadbitter,M,Centre Central Midfielder
2145,2017-03-19,12,3613,Chris,Smalling,D,Centre Central Defender
2146,2017-03-19,12,3062,Ashley,Young,D,Left/Right Wing Back
2147,2017-03-19,12,13565,Marcus,Rashford,F,Left/Centre Second Striker
2148,2017-03-19,12,3604,Marouane,Fellaini,M,Centre Attacking Midfielder
2149,2017-03-19,12,4337,Jesse,Lingard,M,Left/Centre/Right Attacking Midfielder
2150,2017-03-19,12,3820,Phil,Jones,D,Centre Central Defender
2151,2017-03-19,12,3285,Luis Antonio,Valencia,D,Right Full Back
2152,2017-03-19,12,1634,Michael,Carrick,M,Centre Central Midfielder
2153,2017-03-19,12,4287,Juan,Mata,M,Left/Centre/Right Attacking Midfielder
2154,2017-03-19,12,12937,Eric,Bailly,D,Centre Central Defender
2155,2017-03-19,12,4330,David,de Gea,G,Goalkeeper
2156,2017-03-19,21,4916,Toby,Alderweireld,D,Centre/Right Central Defender
2157,2017-03-19,21,9167,Dele,Alli,M,Centre Attacking Midfielder
2158,2017-03-19,21,4999,Heung-Min,Son,F,Left/Centre/Right Winger
2159,2017-03-19,21,4408,Ben,Davies,D,Left Full Back
2160,2017-03-19,21,4666,Jan,Vertonghen,D,Centre Central Defender
2161,2017-03-19,21,3955,Kyle,Walker,D,Right Full Back
2162,2017-03-19,21,4664,Hugo,Lloris,G,Goalkeeper
2163,2017-03-19,21,4816,Victor,Wanyama,M,Centre Defensive Midfielder
2164,2017-03-19,21,4112,Eric,Dier,M,Centre Defensive Midfielder
2165,2017-03-19,21,4123,Mousa,Dembélé,M,Left/Centre Central Midfielder
2166,2017-03-19,21,4845,Christian,Eriksen,M,Left/Centre/Right Attacking Midfielder
2167,2017-03-19,20,3170,Fraser,Forster,G,Goalkeeper
2168,2017-03-19,20,10498,Dusan,Tadic,M,Left/Right Winger
2169,2017-03-19,20,12639,Manolo,Gabbiadini,F,Centre/Right Second Striker
2170,2017-03-19,20,4286,Oriol,Romeu,M,Centre Defensive Midfielder
2171,2017-03-19,20,4605,Maya,Yoshida,D,Centre Central Defender
2172,2017-03-19,20,4617,James,Ward-Prowse,M,Centre Central Midfielder
2173,2017-03-19,20,4612,Jack,Stephens,D,Centre/Right Full Back
2174,2017-03-19,20,3811,Nathan,Redmond,M,Left/Right Winger
2175,2017-03-19,20,2423,Steven,Davis,M,Centre/Right Central Midfielder
2176,2017-03-19,20,11347,Cédric Ricardo,Alves Soares,D,Right Full Back
2177,2017-03-19,20,2886,Ryan,Bertrand,D,Left Full Back
2178,2017-03-19,11,4328,Sergio,Agüero,F,Centre Striker
2179,2017-03-19,11,6058,Nicolás,Otamendi,D,Centre Central Defender
2180,2017-03-19,11,4288,Kevin,De Bruyne,M,Left/Centre/Right Attacking Midfielder
2181,2017-03-19,11,2413,Gaël,Clichy,D,Left Full Back
2182,2017-03-19,11,4316,Raheem,Sterling,F,Left/Centre/Right Second Striker
2183,2017-03-19,11,4505,John,Stones,D,Centre Central Defender
2184,2017-03-19,11,4804,Fernando,Luiz Rosa,M,Centre Defensive Midfielder
2185,2017-03-19,11,4148,Yaya,Touré,M,Centre Central Midfielder
2186,2017-03-19,11,5384,Leroy,Sané,F,Left/Centre/Right Winger
2187,2017-03-19,11,4145,David,Silva,M,Left/Centre/Right Attacking Midfielder
2188,2017-03-19,11,10466,Willy,Caballero,G,Goalkeeper
2189,2017-03-19,10,13511,Roberto Firmino,Barbosa de Oliveira,F,Left/Centre/Right Striker
2190,2017-03-19,10,4179,Simon,Mignolet,G,Goalkeeper
2191,2017-03-19,10,15608,Ragnar,Klavan,D,Left/Centre Central Defender
2192,2017-03-19,10,5001,Emre,Can,M,Centre/Right Central Midfielder
2193,2017-03-19,10,6519,Sadio,Mané,F,Left/Right Winger
