,matchdate,teamId,playerId,firstName,lastName,position,fullPosition
0,2021-05-19,7,9576,Dominic,Calvert-Lewin,F,Left/Centre Second Striker
1,2021-05-19,7,10968,Ben,Godfrey,D,Centre Central Defender
2,2021-05-19,7,24630,Richarlison,de Andrade,F,Left/Centre/Right Second Striker
3,2021-05-19,7,4333,Michael,Keane,D,Centre Central Defender
4,2021-05-19,7,5758,Lucas,Digne,D,Left Full Back
5,2021-05-19,7,32923,Yerry,Mina,D,Centre Central Defender
6,2021-05-19,7,13823,Abdoulaye,Doucouré,M,Centre Central Midfielder
7,2021-05-19,7,3600,Séamus,Coleman,D,Right Full Back
8,2021-05-19,7,15994,Allan,Marques Loureiro,M,Centre/Right Central Midfielder
9,2021-05-19,7,4640,Jordan,Pickford,G,Goalkeeper
10,2021-05-19,7,4421,Gylfi,Sigurdsson,M,Left/Centre/Right Attacking Midfielder
11,2021-05-19,38,15259,Morgan,Gibbs-White,M,Centre Attacking Midfielder
12,2021-05-19,38,11259,João Filipe Iria,Santos Moutinho,M,Centre Central Midfielder
13,2021-05-19,38,66670,Fábio Daniel,Soares Silva,F,Centre Second Striker
14,2021-05-19,38,16204,Willy,Boly,D,Centre Central Defender
15,2021-05-19,38,71432,Rayan,Aït-Nouri,D,Left Full Back
16,2021-05-19,38,4979,Adama,Traoré,F,Right Winger
17,2021-05-19,38,11180,Rúben Diogo,da Silva Neves,M,Centre Central Midfielder
18,2021-05-19,38,13522,Maximilian,Kilman,D,Left Full Back
19,2021-05-19,38,4136,Conor,Coady,D,Centre Central Defender
20,2021-05-19,38,16642,Nélson,Cabral Semedo,D,Right Full Back
21,2021-05-19,38,2896,John,Ruddy,G,Goalkeeper
22,2021-05-19,23,14446,Joseph,Willock,M,Centre Attacking Midfielder
23,2021-05-19,23,12817,Allan,Saint-Maximin,F,Left/Right Winger
24,2021-05-19,23,20607,Joelinton Cássio,Apolinário de Lira,F,Centre Striker
25,2021-05-19,23,9662,Jacob,Murphy,M,Left/Right Winger
26,2021-05-19,23,4135,Jonjo,Shelvey,M,Centre Central Midfielder
27,2021-05-19,23,66494,Emil,Krafth,D,Right Full Back
28,2021-05-19,23,54312,Miguel,Almirón,M,Left/Centre/Right Second Striker
29,2021-05-19,23,4340,Paul,Dummett,D,Left Full Back
30,2021-05-19,23,6451,Martin,Dúbravka,G,Goalkeeper
31,2021-05-19,23,3934,Matt,Ritchie,M,Left/Right Winger
32,2021-05-19,23,5672,Federico,Fernández,D,Centre Central Defender
33,2021-05-19,18,3902,Jack,Robinson,D,Left Full Back
34,2021-05-19,18,9266,Ben,Osborn,M,Centre Central Midfielder
35,2021-05-19,18,3924,Oliver,Norwood,M,Centre Central Midfielder
36,2021-05-19,18,4258,Enda,Stevens,D,Left Full Back
37,2021-05-19,18,4394,John,Egan,D,Centre Central Defender
38,2021-05-19,18,8444,John,Fleck,M,Centre Central Midfielder
39,2021-05-19,18,13703,Aaron,Ramsdale,G,Goalkeeper
40,2021-05-19,18,3581,Chris,Basham,D,Centre Central Defender
41,2021-05-19,18,2340,David,McGoldrick,F,Striker
42,2021-05-19,18,14608,Jayden,Bogle,D,Right Wing Back
43,2021-05-19,18,111987,Daniel,Jebbison,F,Centre Striker
44,2021-05-19,21,15116,Japhet,Tanganga,D,Defender
45,2021-05-19,21,39606,Sergio,Reguilón,D,Left Full Back
46,2021-05-19,21,12703,Steven,Bergwijn,F,Left/Right Winger
47,2021-05-19,21,7488,Harry,Winks,M,Centre Central Midfielder
48,2021-05-19,21,9167,Dele,Alli,M,Centre Attacking Midfielder
49,2021-05-19,21,4664,Hugo,Lloris,G,Goalkeeper
50,2021-05-19,21,4999,Heung-Min,Son,F,Left/Centre/Right Winger
51,2021-05-19,21,4916,Toby,Alderweireld,D,Centre/Right Central Defender
52,2021-05-19,21,3960,Harry,Kane,F,Centre Striker
53,2021-05-19,21,4112,Eric,Dier,M,Centre Defensive Midfielder
54,2021-05-19,21,5272,Pierre-Emile,Højbjerg,M,Centre Central Midfielder
55,2021-05-19,2,4260,Jack,Grealish,M,Left/Centre/Right Attacking Midfielder
56,2021-05-19,2,45351,Marvelous,Nakamba,M,Centre Central Midfielder
57,2021-05-19,2,10000,Kortney,Hause,D,Centre Central Defender
58,2021-05-19,2,4815,Matt,Targett,D,Left Full Back
59,2021-05-19,2,13274,Ezri,Konsa Ngoyo,D,Centre Central Defender
60,2021-05-19,2,10394,Bertrand,Traoré,F,Centre Striker
61,2021-05-19,2,4245,Emiliano,Martínez,G,Goalkeeper
62,2021-05-19,2,11033,Anwar,El Ghazi,M,Left/Right Winger
63,2021-05-19,2,8900,Tyrone,Mings,D,Centre Central Defender
64,2021-05-19,2,8658,Ollie,Watkins,F,Left/Centre/Right Second Striker
65,2021-05-19,2,51423,John,McGinn,M,Centre Central Midfielder
66,2021-05-19,6,8980,Jeffrey,Schlupp,M,Left Winger
67,2021-05-19,6,4492,Christian,Benteke,F,Centre Striker
68,2021-05-19,6,24334,Tyrick,Mitchell,D,Left Full Back
69,2021-05-19,6,3724,Andros,Townsend,M,Left/Right Winger
70,2021-05-19,6,3517,James,Tomkins,D,Centre Central Defender
71,2021-05-19,6,2620,Gary,Cahill,D,Centre Central Defender
72,2021-05-19,6,3929,Joel,Ward,D,Right Full Back
73,2021-05-19,6,3979,James,McCarthy,M,Centre Central Midfielder
74,2021-05-19,6,7548,Vicente,Guaita,G,Goalkeeper
75,2021-05-19,6,4539,Wilfried,Zaha,F,Left/Centre/Right Winger
76,2021-05-19,6,5861,Cheikhou,Kouyaté,M,Centre Central Midfielder
77,2021-05-19,1,12185,Kieran,Tierney,D,Left Full Back
78,2021-05-19,1,4936,Thomas,Partey,M,Centre Defensive Midfielder
79,2021-05-19,1,49481,Bukayo,Saka,M,Left Winger
80,2021-05-19,1,11575,Rob,Holding,D,Centre Central Defender
81,2021-05-19,1,50234,Gabriel,dos Santos Magalhães,D,Centre Central Defender
82,2021-05-19,1,5239,Mohamed Naser,El Sayed Elneny,M,Centre Defensive Midfielder
83,2021-05-19,1,14445,Emile,Smith Rowe,M,Midfielder
84,2021-05-19,1,5110,Pierre-Emerick,Aubameyang,F,Centre Striker
85,2021-05-19,1,4985,Bernd,Leno,G,Goalkeeper
86,2021-05-19,1,4620,Calum,Chambers,D,Centre/Right Central Defender
87,2021-05-19,1,50252,Nicolas,Pépé,F,Right Winger
88,2021-05-19,43,24797,Dwight,McNeil,M,Left/Centre Winger
89,2021-05-19,43,3756,Chris,Wood,F,Centre Striker
90,2021-05-19,43,9457,Josh,Brownhill,M,Centre Central Midfielder
91,2021-05-19,43,8691,Charlie,Taylor,D,Left Full Back
92,2021-05-19,43,2889,Jack,Cork,M,Centre Central Midfielder
93,2021-05-19,43,8143,James,Tarkowski,D,Centre Central Defender
94,2021-05-19,43,4489,Ashley,Westwood,M,Centre Central Midfielder
95,2021-05-19,43,4487,Matthew,Lowton,D,Right Full Back
96,2021-05-19,43,3909,Ben,Mee,D,Left/Centre Central Defender
97,2021-05-19,43,6210,Jóhann,Gudmundsson,M,Left Winger
98,2021-05-19,43,8293,Will,Norris,G,Goalkeeper
99,2021-05-19,10,10458,Andrew,Robertson,D,Left Full Back
100,2021-05-19,10,6519,Sadio,Mané,F,Left/Right Winger
101,2021-05-19,10,13511,Roberto Firmino,Barbosa de Oliveira,F,Left/Centre/Right Striker
102,2021-05-19,10,20559,Alisson,Ramses Becker,G,Goalkeeper
103,2021-05-19,10,14051,Nathaniel,Phillips,D,Central Defender
104,2021-05-19,10,14732,Trent,Alexander-Arnold,D,Right Full Back
105,2021-05-19,10,11247,Fabio Henrique,Tavares,M,Centre Defensive Midfielder
106,2021-05-19,10,5178,Mohamed,Salah Ghaly,F,Left/Centre/Right Winger
107,2021-05-19,10,23813,Rhys,Williams,D,Centre Central Defender
108,2021-05-19,10,5264,Thiago,Alcántara do Nascimento,M,Centre Central Midfielder
109,2021-05-19,10,7114,Georginio,Wijnaldum,M,Left/Centre/Right Attacking Midfielder
110,2021-05-19,36,3312,Kyle,Bartley,D,Centre Central Defender
111,2021-05-19,36,4331,Sam,Johnstone,G,Goalkeeper
112,2021-05-19,36,32796,Okay,Yokuslu,M,Centre Defensive Midfielder
113,2021-05-19,36,10428,Ainsley,Maitland-Niles,M,Left/Right Wing Back
114,2021-05-19,36,11363,Matheus Fellipe,Costa Pereira,F,Left/Centre/Right Winger
115,2021-05-19,36,4864,Conor,Townsend,D,Left Full Back
116,2021-05-19,36,10491,Darnell,Furlong,D,Right Full Back
117,2021-05-19,36,21887,Conor,Gallagher,M,Centre Central Midfielder
118,2021-05-19,36,3484,Hal,Robson-Kanu,F,Left/Centre/Right Second Striker
119,2021-05-19,36,10424,Semi,Ajayi,D,Centre Central Defender
120,2021-05-19,36,4074,Matt,Phillips,M,Left/Right Winger
121,2021-05-19,25,20517,Saïd,Benrahma,F,Left/Centre/Right Second Striker
122,2021-05-19,25,8897,Aaron,Cresswell,D,Left Full Back
123,2021-05-19,25,5514,Angelo,Ogbonna,D,Left/Centre Central Defender
124,2021-05-19,25,15202,Declan,Rice,M,Centre Central Midfielder
125,2021-05-19,25,25183,Tomas,Soucek,M,Centre Defensive Midfielder
126,2021-05-19,25,2216,Darren,Randolph,G,Goalkeeper
127,2021-05-19,25,7336,Vladimir,Coufal,D,Right Full Back
128,2021-05-19,25,4198,Craig,Dawson,D,Centre Central Defender
129,2021-05-19,25,9595,Michail,Antonio,F,Left/Centre/Right Striker
130,2021-05-19,25,4337,Jesse,Lingard,M,Left/Centre/Right Attacking Midfielder
131,2021-05-19,25,25246,Pablo,Fornals,M,Centre Central Midfielder
132,2021-05-18,12,25266,Mason,Greenwood,F,Centre Striker
133,2021-05-18,12,5066,Victor,Lindelöf,D,Centre/Right Central Defender
134,2021-05-18,12,5771,Edinson,Cavani,F,Centre Striker
135,2021-05-18,12,5906,Frederico,Rodrigues de Paula Santos,M,Centre Central Midfielder
136,2021-05-18,12,4608,Luke,Shaw,D,Left Full Back
137,2021-05-18,12,3920,Paul,Pogba,M,Centre Central Midfielder
138,2021-05-18,12,14824,Scott,McTominay,M,Centre Central Midfielder
139,2021-05-18,12,13559,Axel,Tuanzebe,D,Centre Central Defender
140,2021-05-18,12,14164,Aaron,Wan-Bissaka,D,Right Full Back
141,2021-05-18,12,4330,David,de Gea,G,Goalkeeper
142,2021-05-18,12,23396,Bruno Miguel,Borges Fernandes,M,Left/Centre/Right Attacking Midfielder
143,2021-05-18,34,4276,Tim,Ream,D,Left/Centre Central Defender
144,2021-05-18,34,8192,Bobby,De Cordova-Reid,F,Centre Striker
145,2021-05-18,34,32162,André-Frank,Zambo Anguissa,M,Centre Central Midfielder
146,2021-05-18,34,5583,Mario,Lemina,M,Centre Central Midfielder
147,2021-05-18,34,5748,Alphonse,Areola,G,Goalkeeper
148,2021-05-18,34,8185,Joe,Bryan,D,Left Full Back
149,2021-05-18,34,4818,Harrison,Reed,M,Centre Central Midfielder
150,2021-05-18,34,13278,Ademola,Lookman,F,Left/Right Winger
151,2021-05-18,34,5079,Ivan,Cavaleiro,F,Left/Right Winger
152,2021-05-18,34,13549,Tosin,Adarabioyo,D,Centre Central Defender
153,2021-05-18,34,32289,Fabio,Carvalho,M,Left/Centre/Right Attacking Midfielder
154,2021-05-18,20,52153,Moussa,Djenepo,M,Left/Right Winger
155,2021-05-18,20,4612,Jack,Stephens,D,Centre Central Defender
156,2021-05-18,20,2839,Theo,Walcott,F,Right Winger
157,2021-05-18,20,4573,Alex,McCarthy,G,Goalkeeper
158,2021-05-18,20,4617,James,Ward-Prowse,M,Centre Central Midfielder
159,2021-05-18,20,12186,Stuart,Armstrong,M,Left Winger
160,2021-05-18,20,20109,Jannik,Vestergaard,D,Centre Central Defender
161,2021-05-18,20,51775,Mohammed,Salisu,D,Centre Central Defender
162,2021-05-18,20,10905,Che,Adams,F,Centre Striker
163,2021-05-18,20,14452,Nathan,Tella,M,Midfielder
164,2021-05-18,20,13815,Kyle,Walker-Peters,D,Right Full Back
165,2021-05-18,9,3314,Luke,Ayling,D,Right Full Back
166,2021-05-18,9,22698,Ezgjan,Alioski,M,Left/Right Winger
167,2021-05-18,9,33135,Jack,Harrison,M,Left Winger
168,2021-05-18,9,4095,Rodrigo,Moreno,F,Centre Striker
169,2021-05-18,9,4291,Patrick,Bamford,F,Centre Striker
170,2021-05-18,9,16793,Francisco,Casilla Cortés,G,Goalkeeper
171,2021-05-18,9,10768,Kalvin,Phillips,M,Centre Central Midfielder
172,2021-05-18,9,3622,Liam,Cooper,D,Centre Central Defender
173,2021-05-18,9,8148,Stuart,Dallas,M,Left/Centre/Right Winger
174,2021-05-18,9,24156,Raphael,Dias Belloli,F,Right Winger
175,2021-05-18,9,5790,Diego,Llorente,D,Centre Central Defender
176,2021-05-18,131,8707,Dan,Burn,D,Centre Central Defender
177,2021-05-18,131,108751,Jakub,Moder,M,Centre Central Midfielder
178,2021-05-18,131,15480,Alireza,Jahanbakhsh,F,Right Winger
179,2021-05-18,131,22542,Pascal,Groß,M,Centre Central Midfielder
180,2021-05-18,131,9426,Adam,Webster,D,Centre Central Defender
181,2021-05-18,131,14538,Robert,Sánchez,G,Goalkeeper
182,2021-05-18,131,20723,Steven,Alzate,M,Left/Centre/Right Central Midfielder
183,2021-05-18,131,63633,Alexis,Mac Allister,M,Left/Centre/Right Attacking Midfielder
184,2021-05-18,131,3452,Danny,Welbeck,F,Centre Striker
185,2021-05-18,131,14548,Ben,White,D,Central Defender
186,2021-05-18,131,50245,Yves,Bissouma,M,Centre Central Midfielder
187,2021-05-18,11,16286,Rodrigo,Hernández Cascante,M,Centre Central Midfielder
188,2021-05-18,11,19620,Oleksandr,Zinchenko,D,Left Full Back
189,2021-05-18,11,12707,Ederson,Santana de Moraes,G,Goalkeeper
190,2021-05-18,11,14805,Phil,Foden,M,Centre/Right Attacking Midfielder
191,2021-05-18,11,5101,Ilkay,Gündogan,M,Centre Central Midfielder
192,2021-05-18,11,43098,Ferran,Torres,F,Right Central Midfielder
193,2021-05-18,11,16431,Rúben Santos,Gato Alves Dias,D,Centre Central Defender
194,2021-05-18,11,5067,Bernardo Mota,Veiga de Carvalho e Silva,M,Left/Centre Attacking Midfielder
195,2021-05-18,11,8983,Riyad,Mahrez,F,Left/Right Winger
196,2021-05-18,11,5051,João Pedro,Cavaco Cancelo,D,Right Full Back
197,2021-05-18,11,4505,John,Stones,D,Centre Central Defender
198,2021-05-18,4,14580,Mason,Mount,M,Centre Attacking Midfielder
199,2021-05-18,4,23599,Timo,Werner,F,Centre Striker
200,2021-05-18,4,13491,Ben,Chilwell,D,Left Full Back
201,2021-05-18,4,4496,César,Azpilicueta,D,Left/Right Full Back
202,2021-05-18,4,5754,Thiago Emiliano,da Silva,D,Centre Central Defender
203,2021-05-18,4,5682,Jorge Luiz,Frello Filho,M,Centre Central Midfielder
204,2021-05-18,4,15559,Christian,Pulisic,M,Left/Centre/Right Attacking Midfielder
205,2021-05-18,4,13492,N'Golo,Kanté,M,Centre Central Midfielder
206,2021-05-18,4,16801,Antonio,Rüdiger,D,Centre Central Defender
207,2021-05-18,4,14571,Reece,James,D,Right Full Back
208,2021-05-18,4,54889,Édouard,Mendy,G,Goalkeeper
209,2021-05-18,26,3564,Marc,Albrighton,M,Left/Right Winger
210,2021-05-18,26,5865,Youri,Tielemans,M,Centre Central Midfielder
211,2021-05-18,26,23796,Luke,Thomas,D,Defender
212,2021-05-18,26,66284,Wesley,Fofana,D,Centre Central Defender
213,2021-05-18,26,10487,Ayoze,Pérez,F,Centre/Right Striker
214,2021-05-18,26,8979,Jamie,Vardy,F,Centre Striker
215,2021-05-18,26,6712,Timothy,Castagne,D,Right Full Back
216,2021-05-18,26,20479,Wilfred,Ndidi,M,Centre Central Midfielder
217,2021-05-18,26,26216,Çaglar,Söyüncü,D,Centre Central Defender
218,2021-05-18,26,8456,James,Maddison,M,Left/Centre/Right Attacking Midfielder
219,2021-05-18,26,2508,Kasper,Schmeichel,G,Goalkeeper
220,2021-05-16,6,4492,Christian,Benteke,F,Centre Striker
221,2021-05-16,6,21584,Eberechi,Eze,M,Centre Attacking Midfielder
222,2021-05-16,6,2620,Gary,Cahill,D,Centre Central Defender
223,2021-05-16,6,5861,Cheikhou,Kouyaté,M,Centre Central Midfielder
224,2021-05-16,6,3724,Andros,Townsend,M,Left/Right Winger
225,2021-05-16,6,4634,Jack,Butland,G,Goalkeeper
226,2021-05-16,6,3929,Joel,Ward,D,Right Full Back
227,2021-05-16,6,24334,Tyrick,Mitchell,D,Left Full Back
228,2021-05-16,6,8980,Jeffrey,Schlupp,M,Left Winger
229,2021-05-16,6,4539,Wilfried,Zaha,F,Left/Centre/Right Winger
230,2021-05-16,6,3979,James,McCarthy,M,Centre Central Midfielder
231,2021-05-16,2,4183,Ahmed Eissa,El Mohamady Abdel Fattah,D,Right Full Back
232,2021-05-16,2,51423,John,McGinn,M,Centre Central Midfielder
233,2021-05-16,2,8658,Ollie,Watkins,F,Left/Centre/Right Second Striker
234,2021-05-16,2,19888,Jacob,Ramsey,M,Midfielder
235,2021-05-16,2,10394,Bertrand,Traoré,F,Centre Striker
236,2021-05-16,2,24626,Douglas Luiz,Soares de Paulo,M,Centre Central Midfielder
237,2021-05-16,2,10000,Kortney,Hause,D,Centre Central Defender
238,2021-05-16,2,11033,Anwar,El Ghazi,M,Left/Right Winger
239,2021-05-16,2,13274,Ezri,Konsa Ngoyo,D,Centre Central Defender
240,2021-05-16,2,4815,Matt,Targett,D,Left Full Back
241,2021-05-16,2,4245,Emiliano,Martínez,G,Goalkeeper
242,2021-05-16,21,15116,Japhet,Tanganga,D,Defender
243,2021-05-16,21,4916,Toby,Alderweireld,D,Centre/Right Central Defender
244,2021-05-16,21,4999,Heung-Min,Son,F,Left/Centre/Right Winger
245,2021-05-16,21,3960,Harry,Kane,F,Centre Striker
246,2021-05-16,21,19851,Giovani,Lo Celso,M,Centre Attacking Midfielder
247,2021-05-16,21,9167,Dele,Alli,M,Centre Attacking Midfielder
248,2021-05-16,21,4664,Hugo,Lloris,G,Goalkeeper
249,2021-05-16,21,39606,Sergio,Reguilón,D,Left Full Back
250,2021-05-16,21,5272,Pierre-Emile,Højbjerg,M,Centre Central Midfielder
251,2021-05-16,21,3513,Gareth,Bale,F,Left/Right Winger
252,2021-05-16,21,4112,Eric,Dier,M,Centre Defensive Midfielder
253,2021-05-16,38,16642,Nélson,Cabral Semedo,D,Right Full Back
254,2021-05-16,38,11259,João Filipe Iria,Santos Moutinho,M,Centre Central Midfielder
255,2021-05-16,38,11341,Rui Pedro,dos Santos Patrício,G,Goalkeeper
256,2021-05-16,38,4136,Conor,Coady,D,Centre Central Defender
257,2021-05-16,38,20745,Romain,Saïss,M,Centre Defensive Midfielder
258,2021-05-16,38,5866,Leander,Dendoncker,M,Centre Central Midfielder
259,2021-05-16,38,52951,Ki-Jana,Hoever,D,Right Full Back
260,2021-05-16,38,4979,Adama,Traoré,F,Right Winger
261,2021-05-16,38,15259,Morgan,Gibbs-White,M,Centre Attacking Midfielder
262,2021-05-16,38,66670,Fábio Daniel,Soares Silva,F,Centre Second Striker
263,2021-05-16,38,67634,Vitor,Machado Ferreira,M,Centre Attacking Midfielder
264,2021-05-16,36,3312,Kyle,Bartley,D,Centre Central Defender
265,2021-05-16,36,4331,Sam,Johnstone,G,Goalkeeper
266,2021-05-16,36,32796,Okay,Yokuslu,M,Centre Defensive Midfielder
267,2021-05-16,36,11363,Matheus Fellipe,Costa Pereira,F,Left/Centre/Right Winger
268,2021-05-16,36,4864,Conor,Townsend,D,Left Full Back
269,2021-05-16,36,10491,Darnell,Furlong,D,Right Full Back
270,2021-05-16,36,3484,Hal,Robson-Kanu,F,Left/Centre/Right Second Striker
271,2021-05-16,36,10424,Semi,Ajayi,D,Centre Central Defender
272,2021-05-16,36,15199,Grady,Diangana,M,Left/Centre/Right Attacking Midfielder
273,2021-05-16,36,21887,Conor,Gallagher,M,Centre Central Midfielder
274,2021-05-16,36,4074,Matt,Phillips,M,Left/Right Winger
275,2021-05-16,10,10458,Andrew,Robertson,D,Left Full Back
276,2021-05-16,10,6519,Sadio,Mané,F,Left/Right Winger
277,2021-05-16,10,20559,Alisson,Ramses Becker,G,Goalkeeper
278,2021-05-16,10,13511,Roberto Firmino,Barbosa de Oliveira,F,Left/Centre/Right Striker
279,2021-05-16,10,23815,Curtis,Jones,M,Centre Central Midfielder
280,2021-05-16,10,14051,Nathaniel,Phillips,D,Central Defender
281,2021-05-16,10,14732,Trent,Alexander-Arnold,D,Right Full Back
282,2021-05-16,10,11247,Fabio Henrique,Tavares,M,Centre Defensive Midfielder
283,2021-05-16,10,5178,Mohamed,Salah Ghaly,F,Left/Centre/Right Winger
284,2021-05-16,10,23813,Rhys,Williams,D,Centre Central Defender
285,2021-05-16,10,5264,Thiago,Alcántara do Nascimento,M,Centre Central Midfielder
286,2021-05-16,7,24630,Richarlison,de Andrade,F,Left/Centre/Right Second Striker
287,2021-05-16,7,3600,Séamus,Coleman,D,Right Full Back
288,2021-05-16,7,5758,Lucas,Digne,D,Left Full Back
289,2021-05-16,7,11300,James,Rodríguez,M,Left/Centre/Right Attacking Midfielder
290,2021-05-16,7,13823,Abdoulaye,Doucouré,M,Centre Central Midfielder
291,2021-05-16,7,15994,Allan,Marques Loureiro,M,Centre/Right Central Midfielder
292,2021-05-16,7,9576,Dominic,Calvert-Lewin,F,Left/Centre Second Striker
293,2021-05-16,7,4640,Jordan,Pickford,G,Goalkeeper
294,2021-05-16,7,10564,Mason,Holgate,D,Centre Central Defender
295,2021-05-16,7,10968,Ben,Godfrey,D,Centre Central Defender
296,2021-05-16,7,4333,Michael,Keane,D,Centre Central Defender
297,2021-05-16,18,9266,Ben,Osborn,M,Centre Central Midfielder
298,2021-05-16,18,9169,George,Baldock,D,Right Full Back
299,2021-05-16,18,3902,Jack,Robinson,D,Left Full Back
300,2021-05-16,18,8444,John,Fleck,M,Centre Central Midfielder
301,2021-05-16,18,4258,Enda,Stevens,D,Left Full Back
302,2021-05-16,18,13703,Aaron,Ramsdale,G,Goalkeeper
303,2021-05-16,18,111987,Daniel,Jebbison,F,Centre Striker
304,2021-05-16,18,3924,Oliver,Norwood,M,Centre Central Midfielder
305,2021-05-16,18,3581,Chris,Basham,D,Centre Central Defender
306,2021-05-16,18,2340,David,McGoldrick,F,Striker
307,2021-05-16,18,4394,John,Egan,D,Centre Central Defender
308,2021-05-15,43,2889,Jack,Cork,M,Centre Central Midfielder
309,2021-05-15,43,3756,Chris,Wood,F,Centre Striker
310,2021-05-15,43,4851,Matej,Vydra,M,Centre Striker
311,2021-05-15,43,4487,Matthew,Lowton,D,Right Full Back
312,2021-05-15,43,3909,Ben,Mee,D,Left/Centre Central Defender
313,2021-05-15,43,8143,James,Tarkowski,D,Centre Central Defender
314,2021-05-15,43,9457,Josh,Brownhill,M,Centre Central Midfielder
315,2021-05-15,43,13485,Bailey,Peacock-Farrell,G,Goalkeeper
316,2021-05-15,43,8691,Charlie,Taylor,D,Left Full Back
317,2021-05-15,43,4489,Ashley,Westwood,M,Centre Central Midfielder
318,2021-05-15,43,24797,Dwight,McNeil,M,Left/Centre Winger
319,2021-05-15,9,66378,Illan,Meslier,G,Goalkeeper
320,2021-05-15,9,5790,Diego,Llorente,D,Centre Central Defender
321,2021-05-15,9,4291,Patrick,Bamford,F,Centre Striker
322,2021-05-15,9,33124,Pascal,Struijk,D,Centre Central Defender
323,2021-05-15,9,8148,Stuart,Dallas,M,Left/Centre/Right Winger
324,2021-05-15,9,3314,Luke,Ayling,D,Right Full Back
325,2021-05-15,9,13089,Mateusz,Klich,M,Centre Central Midfielder
326,2021-05-15,9,24156,Raphael,Dias Belloli,F,Right Winger
327,2021-05-15,9,33135,Jack,Harrison,M,Left Winger
328,2021-05-15,9,10768,Kalvin,Phillips,M,Centre Central Midfielder
329,2021-05-15,9,22698,Ezgjan,Alioski,M,Left/Right Winger
330,2021-05-15,20,12186,Stuart,Armstrong,M,Left Winger
331,2021-05-15,20,4573,Alex,McCarthy,G,Goalkeeper
332,2021-05-15,20,13815,Kyle,Walker-Peters,D,Right Full Back
333,2021-05-15,20,10905,Che,Adams,F,Centre Striker
334,2021-05-15,20,4617,James,Ward-Prowse,M,Centre Central Midfielder
335,2021-05-15,20,8245,Danny,Ings,F,Centre Striker
336,2021-05-15,20,20109,Jannik,Vestergaard,D,Centre Central Defender
337,2021-05-15,20,12322,Takumi,Minamino,F,Left/Centre/Right Winger
338,2021-05-15,20,3811,Nathan,Redmond,M,Left/Right Winger
339,2021-05-15,20,4612,Jack,Stephens,D,Centre Central Defender
340,2021-05-15,20,51775,Mohammed,Salisu,D,Centre Central Defender
341,2021-05-15,34,10439,Ola,Aina,D,Right Full Back
342,2021-05-15,34,13549,Tosin,Adarabioyo,D,Centre Central Defender
343,2021-05-15,34,4818,Harrison,Reed,M,Centre Central Midfielder
344,2021-05-15,34,8192,Bobby,De Cordova-Reid,F,Centre Striker
345,2021-05-15,34,32289,Fabio,Carvalho,M,Left/Centre/Right Attacking Midfielder
346,2021-05-15,34,7490,Josh,Onomah,M,Left/Centre/Right Attacking Midfielder
347,2021-05-15,34,5079,Ivan,Cavaleiro,F,Left/Right Winger
348,2021-05-15,34,26151,Joachim,Andersen,D,Centre Central Defender
349,2021-05-15,34,32162,André-Frank,Zambo Anguissa,M,Centre Central Midfielder
350,2021-05-15,34,5748,Alphonse,Areola,G,Goalkeeper
351,2021-05-15,34,4880,Kenny,Tete,D,Right Full Back
352,2021-05-15,131,14548,Ben,White,D,Central Defender
353,2021-05-15,131,3452,Danny,Welbeck,F,Centre Striker
354,2021-05-15,131,50245,Yves,Bissouma,M,Centre Central Midfielder
355,2021-05-15,131,20486,Leandro,Trossard,F,Left/Centre Winger
356,2021-05-15,131,14538,Robert,Sánchez,G,Goalkeeper
357,2021-05-15,131,20723,Steven,Alzate,M,Left/Centre/Right Central Midfielder
358,2021-05-15,131,15480,Alireza,Jahanbakhsh,F,Right Winger
359,2021-05-15,131,8707,Dan,Burn,D,Centre Central Defender
360,2021-05-15,131,22542,Pascal,Groß,M,Centre Central Midfielder
361,2021-05-15,131,9426,Adam,Webster,D,Centre Central Defender
362,2021-05-15,131,108751,Jakub,Moder,M,Centre Central Midfielder
363,2021-05-15,25,25246,Pablo,Fornals,M,Centre Central Midfielder
364,2021-05-15,25,15202,Declan,Rice,M,Centre Central Midfielder
365,2021-05-15,25,4198,Craig,Dawson,D,Centre Central Defender
366,2021-05-15,25,3309,Lukasz,Fabianski,G,Goalkeeper
367,2021-05-15,25,9595,Michail,Antonio,F,Left/Centre/Right Striker
368,2021-05-15,25,8868,Jarrod,Bowen,F,Centre Striker
369,2021-05-15,25,4337,Jesse,Lingard,M,Left/Centre/Right Attacking Midfielder
370,2021-05-15,25,5514,Angelo,Ogbonna,D,Left/Centre Central Defender
371,2021-05-15,25,8897,Aaron,Cresswell,D,Left Full Back
372,2021-05-15,25,7336,Vladimir,Coufal,D,Right Full Back
373,2021-05-15,25,25183,Tomas,Soucek,M,Centre Defensive Midfielder
374,2021-05-14,23,14446,Joseph,Willock,M,Centre Attacking Midfielder
375,2021-05-14,23,12817,Allan,Saint-Maximin,F,Left/Right Winger
376,2021-05-14,23,20607,Joelinton Cássio,Apolinário de Lira,F,Centre Striker
377,2021-05-14,23,9662,Jacob,Murphy,M,Left/Right Winger
378,2021-05-14,23,4135,Jonjo,Shelvey,M,Centre Central Midfielder
379,2021-05-14,23,66494,Emil,Krafth,D,Right Full Back
380,2021-05-14,23,54312,Miguel,Almirón,M,Left/Centre/Right Second Striker
381,2021-05-14,23,4340,Paul,Dummett,D,Left Full Back
