id,matchdate,teamId,playerId,firstName,lastName,position,fullPosition
38,2018-05-13,36,3046,Kieran,Gibbs,D,Left Full Back
39,2018-05-13,36,3851,Jay,Rodriguez,F,Left/Centre/Right Second Striker
40,2018-05-13,36,4395,James,McClean,M,Left Winger
41,2018-05-13,36,6609,Ahmed El-Sayed,Hegazi,D,Centre Central Defender
42,2018-05-13,36,3744,Chris,Brunt,M,Left Attacking Midfielder
43,2018-05-13,36,12735,Grzegorz,Krychowiak,M,Centre Defensive Midfielder
44,2018-05-13,159,4137,Tom,Ince,M,Left/Right Winger
45,2018-05-13,159,19608,Chris,Löwe,D,Left Full Back
46,2018-05-13,159,3801,Jonathan,Hogg,M,Centre Central Midfielder
47,2018-05-13,159,19607,Christopher,Schindler,D,Centre Central Defender
48,2018-05-13,159,12359,Terence,Kongolo,D,Left/Centre Central Defender
49,2018-05-13,159,19619,Aaron,Mooy,M,Centre Central Midfielder
50,2018-05-13,159,12173,Florent,Hadergjonaj,D,Centre/Right Full Back
51,2018-05-13,159,4433,Alex,Pritchard,M,Centre Attacking Midfielder
52,2018-05-13,159,12444,Jonas,Lössl,G,Goalkeeper
53,2018-05-13,159,7103,Mathias,Jorgensen,D,Centre Central Defender
54,2018-05-13,159,22570,Steve,Mounie,F,Centre Striker
55,2018-05-13,1,3869,Shkodran,Mustafi,D,Centre/Right Central Defender
56,2018-05-13,1,4474,Héctor,Bellerín,D,Right Full Back
57,2018-05-13,1,11575,Rob,Holding,D,Centre Central Defender
58,2018-05-13,1,4717,Alex,Iwobi,M,Left/Centre/Right Attacking Midfielder
59,2018-05-13,1,5110,Pierre-Emerick,Aubameyang,F,Centre Striker
60,2018-05-13,1,10420,David,Ospina,G,Goalkeeper
61,2018-05-13,1,5102,Henrikh,Mkhitaryan,M,Centre/Right Attacking Midfielder
62,2018-05-13,1,3548,Aaron,Ramsey,M,Centre Central Midfielder
63,2018-05-13,1,5368,Sead,Kolasinac,D,Left Full Back
64,2018-05-13,1,6899,Alexandre,Lacazette,F,Centre Striker
65,2018-05-13,1,12136,Granit,Xhaka,M,Centre Central Midfielder
66,2018-05-13,10,10458,Andrew,Robertson,D,Left Full Back
67,2018-05-13,10,5178,Mohamed,Salah Ghaly,F,Left/Centre/Right Winger
68,2018-05-13,10,6519,Sadio,Mané,F,Left/Right Winger
69,2018-05-13,10,10443,Dominic,Solanke,F,Centre Striker
70,2018-05-13,10,4813,Dejan,Lovren,D,Centre Central Defender
71,2018-05-13,10,3712,Jordan,Henderson,M,Centre Central Midfielder
72,2018-05-13,10,19600,Loris,Karius,G,Goalkeeper
73,2018-05-13,10,5140,Virgil,van Dijk,D,Centre Central Defender
74,2018-05-13,10,14732,Trent,Alexander-Arnold,D,Right Full Back
75,2018-05-13,10,13511,Roberto Firmino,Barbosa de Oliveira,F,Left/Centre/Right Striker
76,2018-05-13,10,7114,Georginio,Wijnaldum,M,Left/Centre/Right Attacking Midfielder
77,2018-05-13,131,5156,Beram,Kayal,M,Centre Central Midfielder
78,2018-05-13,131,16234,Ezequiel,Schelotto,D,Right Full Back
79,2018-05-13,131,7124,Jürgen,Locadia,F,Centre Striker
80,2018-05-13,131,5721,Gaëtan,Bong,D,Left Full Back
81,2018-05-13,131,8982,Anthony,Knockaert,M,Left/Right Attacking Midfielder
82,2018-05-13,131,8168,Dale,Stephens,M,Centre Central Midfielder
83,2018-05-13,131,16790,Davy,Pröpper,M,Centre Central Midfielder
84,2018-05-13,131,8163,Lewis,Dunk,D,Centre Central Defender
85,2018-05-13,131,8171,Solly,March,M,Left/Centre/Right Attacking Midfielder
86,2018-05-13,131,3601,Shane,Duffy,D,Left/Centre Central Defender
87,2018-05-13,131,12192,Mat,Ryan,G,Goalkeeper
88,2018-05-13,12,12937,Eric,Bailly,D,Centre Central Defender
89,2018-05-13,12,13555,Sergio,Romero,G,Goalkeeper
90,2018-05-13,12,10472,Marcos,Rojo,D,Left/Centre Full Back
91,2018-05-13,12,4287,Juan,Mata,M,Left/Centre/Right Attacking Midfielder
92,2018-05-13,12,12854,Matteo,Darmian,D,Left/Right Full Back
93,2018-05-13,12,4888,Daley,Blind,D,Left/Centre Central Defender
94,2018-05-13,12,14824,Scott,McTominay,M,Centre Attacking Midfielder
95,2018-05-13,12,3062,Ashley,Young,D,Left/Right Wing Back
96,2018-05-13,12,4973,Alexis,Sánchez,F,Left/Centre/Right Second Striker
97,2018-05-13,12,1634,Michael,Carrick,M,Centre Central Midfielder
98,2018-05-13,12,13565,Marcus,Rashford,F,Left/Centre Second Striker
99,2018-05-13,33,13823,Abdoulaye,Doucouré,M,Centre Central Midfielder
100,2018-05-13,33,3160,Craig,Cathcart,D,Centre Central Defender
101,2018-05-13,33,10480,Daryl,Janmaat,D,Right Full Back
102,2018-05-13,33,3719,Heurelho,da Silva Gomes,G,Goalkeeper
103,2018-05-13,33,5713,José,Holebas,D,Left Full Back
104,2018-05-13,33,19605,Christian,Kabasele,D,Centre Central Defender
105,2018-05-13,33,24630,Richarlison,de Andrade,F,Left/Centre/Right Second Striker
106,2018-05-13,33,11213,Roberto,Pereyra,M,Left/Centre/Right Central Midfielder
107,2018-05-13,33,4777,Gerard,Deulofeu,F,Left/Right Winger
108,2018-05-13,33,9060,Andre,Gray,F,Centre Striker
109,2018-05-13,33,8589,Will,Hughes,M,Centre Central Midfielder
110,2018-05-13,23,9257,Jamaal,Lascelles,D,Centre Central Defender
111,2018-05-13,23,9662,Jacob,Murphy,M,Left/Right Winger
112,2018-05-13,23,10487,Ayoze,Pérez,F,Centre/Right Second Striker
113,2018-05-13,23,10522,DeAndre,Yedlin,D,Right Full Back
114,2018-05-13,23,16607,Florian,Lejeune,D,Centre Central Defender
115,2018-05-13,23,4135,Jonjo,Shelvey,M,Centre Central Midfielder
116,2018-05-13,23,6451,Martin,Dubravka,G,Goalkeeper
117,2018-05-13,23,3934,Matt,Ritchie,M,Left/Right Winger
118,2018-05-13,23,4771,Dwight,Gayle,F,Centre Striker
119,2018-05-13,23,4340,Paul,Dummett,D,Left Full Back
120,2018-05-13,23,3982,Mohamed,Diamé,M,Centre Attacking Midfielder
121,2018-05-13,4,4911,Thibaut,Courtois,G,Goalkeeper
122,2018-05-13,4,11260,Tiemoué,Bakayoko,M,Centre Defensive Midfielder
123,2018-05-13,4,4503,Eden,Hazard,F,Left/Centre/Right Second Striker
124,2018-05-13,4,4496,César,Azpilicueta,D,Left/Right Full Back
125,2018-05-13,4,4481,Olivier,Giroud,F,Centre Striker
126,2018-05-13,4,4115,Ross,Barkley,M,Centre Attacking Midfielder
127,2018-05-13,4,3983,Victor,Moses,D,Right Wing Back
128,2018-05-13,4,4495,Andreas,Christensen,D,Centre Central Defender
129,2018-05-13,4,13492,N'Golo,Kanté,M,Centre Central Midfielder
130,2018-05-13,4,2620,Gary,Cahill,D,Centre Central Defender
131,2018-05-13,4,16803,Emerson,Palmieri dos Santos,D,Left Full Back
132,2018-05-13,20,4605,Maya,Yoshida,D,Centre Central Defender
133,2018-05-13,20,10498,Dusan,Tadic,M,Left/Right Winger
134,2018-05-13,20,4612,Jack,Stephens,D,Centre Central Defender
135,2018-05-13,20,5272,Pierre-Emile,Højbjerg,M,Centre Central Midfielder
136,2018-05-13,20,11347,Cédric Ricardo,Alves Soares,D,Right Full Back
137,2018-05-13,20,4286,Oriol,Romeu,M,Centre Defensive Midfielder
138,2018-05-13,20,6194,Wesley,Hoedt,D,Centre Central Defender
139,2018-05-13,20,9468,Charlie,Austin,F,Centre Striker
140,2018-05-13,20,2886,Ryan,Bertrand,D,Left Full Back
141,2018-05-13,20,4573,Alex,McCarthy,G,Goalkeeper
142,2018-05-13,20,3811,Nathan,Redmond,M,Left/Right Winger
143,2018-05-13,11,11044,Aymeric,Laporte,D,Centre Central Defender
144,2018-05-13,11,5328,Danilo Luiz,da Silva,D,Right Full Back
145,2018-05-13,11,3799,Fabian,Delph,M,Left/Centre Central Midfielder
146,2018-05-13,11,4505,John,Stones,D,Centre Central Defender
147,2018-05-13,11,5101,Ilkay,Gündogan,M,Centre Central Midfielder
148,2018-05-13,11,4316,Raheem,Sterling,F,Left/Centre/Right Second Striker
149,2018-05-13,11,4288,Kevin,De Bruyne,M,Left/Centre/Right Attacking Midfielder
150,2018-05-13,11,5384,Leroy,Sané,F,Left/Centre/Right Winger
151,2018-05-13,11,5067,Bernardo Mota,Veiga de Carvalho e Silva,M,Left/Centre Attacking Midfielder
152,2018-05-13,11,5810,Claudio,Bravo,G,Goalkeeper
153,2018-05-13,11,4804,Fernando,Luiz Rosa,M,Centre Defensive Midfielder
154,2018-05-13,45,2681,Wayne,Routledge,M,Right Winger
155,2018-05-13,45,9960,Alfie,Mawson,D,Centre Central Defender
156,2018-05-13,45,4877,Mike,van der Hoorn,D,Centre Central Defender
157,2018-05-13,45,4430,Tom,Carroll,M,Centre Central Midfielder
158,2018-05-13,45,2867,Martin,Olsson,D,Left Full Back
159,2018-05-13,45,5595,Jordan,Ayew,F,Centre Striker
160,2018-05-13,45,3309,Lukasz,Fabianski,G,Goalkeeper
161,2018-05-13,45,8976,Andy,King,M,Centre Central Midfielder
162,2018-05-13,45,4405,Angel,Rangel,D,Right Full Back
163,2018-05-13,45,2341,Nathan,Dyer,M,Right Winger
164,2018-05-13,45,5594,André,Ayew,F,Centre/Right Second Striker
165,2018-05-13,42,3158,Ryan,Shawcross,D,Centre Central Defender
166,2018-05-13,42,5175,Kurt,Zouma,D,Centre Central Defender
167,2018-05-13,42,4413,Joe,Allen,M,Centre Central Midfielder
168,2018-05-13,42,1629,Peter,Crouch,F,Centre Striker
169,2018-05-13,42,4634,Jack,Butland,G,Goalkeeper
170,2018-05-13,42,32838,Moritz,Bauer,D,Right Full Back
171,2018-05-13,42,5267,Xherdan,Shaqiri,M,Centre/Right Attacking Midfielder
172,2018-05-13,42,3925,Mame Biram,Diouf,F,Centre Striker
173,2018-05-13,42,20538,Papa Alioune,Ndiaye,M,Centre Central Midfielder
174,2018-05-13,42,4821,Erik,Pieters,D,Left Full Back
175,2018-05-13,42,15045,Lasse,Sørensen,M,Centre Central Midfielder
176,2018-05-13,21,4816,Victor,Wanyama,M,Centre Defensive Midfielder
177,2018-05-13,21,4112,Eric,Dier,M,Centre Defensive Midfielder
178,2018-05-13,21,13815,Kyle,Walker-Peters,D,Left/Right Full Back
179,2018-05-13,21,4842,Erik,Lamela,M,Centre/Right Attacking Midfielder
180,2018-05-13,21,5762,Lucas,Rodrigues Moura da Silva,F,Right Winger
181,2018-05-13,21,4664,Hugo,Lloris,G,Goalkeeper
182,2018-05-13,21,3960,Harry,Kane,F,Centre Striker
183,2018-05-13,21,3507,Danny,Rose,D,Left Full Back
184,2018-05-13,21,4916,Toby,Alderweireld,D,Centre/Right Central Defender
185,2018-05-13,21,4549,Moussa,Sissoko,M,Left/Centre/Right Attacking Midfielder
186,2018-05-13,21,4845,Christian,Eriksen,M,Left/Centre/Right Attacking Midfielder
187,2018-05-13,26,11357,Adrien Sebastian,Perruchet Silva,M,Centre Central Midfielder
188,2018-05-13,26,8983,Riyad,Mahrez,M,Left/Right Winger
189,2018-05-13,26,3157,Danny,Simpson,D,Right Full Back
190,2018-05-13,26,7946,Demarai,Gray,M,Left/Right Winger
191,2018-05-13,26,13554,Kelechi,Iheanacho,F,Centre Striker
192,2018-05-13,26,4786,Eldin,Jakupovic,G,Goalkeeper
193,2018-05-13,26,5371,Christian,Fuchs,D,Left Full Back
194,2018-05-13,26,8966,Wes,Morgan,D,Centre Central Defender
195,2018-05-13,26,8979,Jamie,Vardy,F,Centre Striker
196,2018-05-13,26,9566,Harry,Maguire,D,Centre Central Defender
197,2018-05-13,26,7234,Vicente,Iborra,M,Centre Central Midfielder
198,2018-05-13,25,4823,Marko,Arnautovic,F,Left/Right Second Striker
199,2018-05-13,25,5514,Angelo,Ogbonna,D,Left/Centre Central Defender
200,2018-05-13,25,13872,Manuel,Lanzini,M,Left/Centre/Right Attacking Midfielder
201,2018-05-13,25,5861,Cheikhou,Kouyaté,M,Centre Central Midfielder
202,2018-05-13,25,15202,Declan,Rice,M,Midfielder
203,2018-05-13,25,3014,Mark,Noble,M,Centre Central Midfielder
204,2018-05-13,25,11355,João Mário,Naval Costa Eduardo,M,Centre/Right Attacking Midfielder
205,2018-05-13,25,4852,Adrián,San Miguel del Castillo,G,Goalkeeper
206,2018-05-13,25,8897,Aaron,Cresswell,D,Left Full Back
207,2018-05-13,25,11284,Arthur,Masuaku,D,Left Full Back
208,2018-05-13,25,3654,Pablo,Zabaleta,D,Right Full Back
209,2018-05-13,7,13390,Oumar,Niasse,F,Left/Right Winger
210,2018-05-13,7,4615,Morgan,Schneiderlin,M,Centre Defensive Midfielder
211,2018-05-13,7,3222,Phil,Jagielka,D,Centre Central Defender
212,2018-05-13,7,13387,Ramiro,Funes Mori,D,Centre Central Defender
213,2018-05-13,7,3030,Leighton,Baines,D,Left Full Back
214,2018-05-13,7,13389,Tom,Davies,M,Centre Central Midfielder
215,2018-05-13,7,4333,Michael,Keane,D,Centre Central Defender
216,2018-05-13,7,12114,Cenk,Tosun,F,Centre Striker
217,2018-05-13,7,3600,Séamus,Coleman,D,Right Full Back
218,2018-05-13,7,12582,Idrissa,Gueye,M,Centre Defensive Midfielder
219,2018-05-13,7,4640,Jordan,Pickford,G,Goalkeeper
220,2018-05-10,25,11355,João Mário,Naval Costa Eduardo,M,Centre/Right Attacking Midfielder
221,2018-05-10,25,8897,Aaron,Cresswell,D,Left Full Back
222,2018-05-10,25,13872,Manuel,Lanzini,M,Left/Centre/Right Attacking Midfielder
223,2018-05-10,25,3014,Mark,Noble,M,Centre Central Midfielder
224,2018-05-10,25,3654,Pablo,Zabaleta,D,Right Full Back
225,2018-05-10,25,5514,Angelo,Ogbonna,D,Left/Centre Central Defender
226,2018-05-10,25,5861,Cheikhou,Kouyaté,M,Centre Central Midfielder
227,2018-05-10,25,4823,Marko,Arnautovic,F,Left/Right Second Striker
228,2018-05-10,25,4852,Adrián,San Miguel del Castillo,G,Goalkeeper
229,2018-05-10,25,15202,Declan,Rice,M,Midfielder
230,2018-05-10,25,11284,Arthur,Masuaku,D,Left Full Back
231,2018-05-10,12,4973,Alexis,Sánchez,F,Left/Centre/Right Second Striker
232,2018-05-10,12,5066,Victor,Lindelöf,D,Centre/Right Central Defender
233,2018-05-10,12,10475,Ander,Herrera,M,Centre Central Midfielder
234,2018-05-10,12,3285,Luis Antonio,Valencia,D,Right Full Back
235,2018-05-10,12,4337,Jesse,Lingard,M,Left/Centre/Right Attacking Midfielder
236,2018-05-10,12,3820,Phil,Jones,D,Centre Central Defender
237,2018-05-10,12,4330,David,de Gea,G,Goalkeeper
238,2018-05-10,12,3920,Paul,Pogba,M,Centre Central Midfielder
239,2018-05-10,12,3613,Chris,Smalling,D,Centre Central Defender
240,2018-05-10,12,4608,Luke,Shaw,D,Left Full Back
241,2018-05-10,12,14824,Scott,McTominay,M,Centre Attacking Midfielder
242,2018-05-09,4,4495,Andreas,Christensen,D,Centre Central Defender
243,2018-05-09,4,16801,Antonio,Rüdiger,D,Centre Central Defender
244,2018-05-09,4,2417,Cesc,Fàbregas,M,Centre Central Midfielder
245,2018-05-09,4,4748,Willian,Borges Da Silva,F,Left/Centre/Right Winger
246,2018-05-09,4,4093,Marcos,Alonso,D,Left Full Back
247,2018-05-09,4,13492,N'Golo,Kanté,M,Centre Central Midfielder
248,2018-05-09,4,5804,Álvaro,Morata,F,Centre Striker
249,2018-05-09,4,10466,Willy,Caballero,G,Goalkeeper
250,2018-05-09,4,4972,Pedro,Rodríguez Ledesma,F,Left/Right Winger
251,2018-05-09,4,25313,Davide,Zappacosta,D,Right Full Back
252,2018-05-09,4,4496,César,Azpilicueta,D,Left/Right Full Back
253,2018-05-09,159,12359,Terence,Kongolo,D,Left/Centre Central Defender
254,2018-05-09,159,12444,Jonas,Lössl,G,Goalkeeper
255,2018-05-09,159,19608,Chris,Löwe,D,Left Full Back
256,2018-05-09,159,19607,Christopher,Schindler,D,Centre Central Defender
257,2018-05-09,159,8878,Tommy,Smith,D,Centre Central Defender
258,2018-05-09,159,3801,Jonathan,Hogg,M,Centre Central Midfielder
259,2018-05-09,159,16747,Laurent,Depoitre,F,Centre Striker
260,2018-05-09,159,19619,Aaron,Mooy,M,Centre Central Midfielder
261,2018-05-09,159,8882,Philip,Billing,M,Centre Central Midfielder
262,2018-05-09,159,10964,Rajiv,van La Parra,M,Left/Right Winger
263,2018-05-09,159,7103,Mathias,Jorgensen,D,Centre Central Defender
264,2018-05-09,26,13554,Kelechi,Iheanacho,F,Centre Striker
265,2018-05-09,26,4786,Eldin,Jakupovic,G,Goalkeeper
266,2018-05-09,26,8983,Riyad,Mahrez,M,Left/Right Winger
267,2018-05-09,26,13248,Hamza,Choudhury,M,Centre Central Midfielder
268,2018-05-09,26,11357,Adrien Sebastian,Perruchet Silva,M,Centre Central Midfielder
269,2018-05-09,26,8966,Wes,Morgan,D,Centre Central Defender
270,2018-05-09,26,32936,Fousseni,Diabaté,F,Left/Centre/Right Second Striker
271,2018-05-09,26,5371,Christian,Fuchs,D,Left Full Back
272,2018-05-09,26,8979,Jamie,Vardy,F,Centre Striker
273,2018-05-09,26,9566,Harry,Maguire,D,Centre Central Defender
274,2018-05-09,26,3157,Danny,Simpson,D,Right Full Back
275,2018-05-09,1,5368,Sead,Kolasinac,D,Left Full Back
276,2018-05-09,1,2651,Petr,Cech,G,Goalkeeper
277,2018-05-09,1,3548,Aaron,Ramsey,M,Centre Central Midfielder
278,2018-05-09,1,5102,Henrikh,Mkhitaryan,M,Centre/Right Attacking Midfielder
279,2018-05-09,1,12136,Granit,Xhaka,M,Centre Central Midfielder
280,2018-05-09,1,4717,Alex,Iwobi,M,Left/Centre/Right Attacking Midfielder
281,2018-05-09,1,5110,Pierre-Emerick,Aubameyang,F,Centre Striker
282,2018-05-09,1,11575,Rob,Holding,D,Centre Central Defender
283,2018-05-09,1,3452,Danny,Welbeck,F,Left/Centre/Right Second Striker
284,2018-05-09,1,10428,Ainsley,Maitland-Niles,M,Left Wing Back
285,2018-05-09,1,32638,Konstantinos,Mavropanos,D,Centre Central Defender
286,2018-05-09,11,4148,Yaya,Touré,M,Centre Central Midfielder
287,2018-05-09,11,11044,Aymeric,Laporte,D,Centre Central Defender
288,2018-05-09,11,19620,Oleksandr,Zinchenko,D,Left Full Back
289,2018-05-09,11,4804,Fernando,Luiz Rosa,M,Centre Defensive Midfielder
290,2018-05-09,11,5067,Bernardo Mota,Veiga de Carvalho e Silva,M,Left/Centre Attacking Midfielder
291,2018-05-09,11,5810,Claudio,Bravo,G,Goalkeeper
292,2018-05-09,11,5101,Ilkay,Gündogan,M,Centre Central Midfielder
293,2018-05-09,11,3653,Vincent,Kompany,D,Centre Central Defender
294,2018-05-09,11,5328,Danilo Luiz,da Silva,D,Right Full Back
295,2018-05-09,11,5384,Leroy,Sané,F,Left/Centre/Right Winger
296,2018-05-09,11,19680,Gabriel Fernando,de Jesus,F,Left/Centre/Right Second Striker
297,2018-05-09,131,12212,José,Izquierdo,F,Left Winger
298,2018-05-09,131,12192,Mat,Ryan,G,Goalkeeper
299,2018-05-09,131,8982,Anthony,Knockaert,M,Left/Right Attacking Midfielder
300,2018-05-09,131,16790,Davy,Pröpper,M,Centre Central Midfielder
301,2018-05-09,131,8162,Bruno,Saltor Grau,D,Right Full Back
302,2018-05-09,131,8174,Leonardo,Ulloa,F,Centre Striker
303,2018-05-09,131,8168,Dale,Stephens,M,Centre Central Midfielder
304,2018-05-09,131,5721,Gaëtan,Bong,D,Left Full Back
305,2018-05-09,131,8163,Lewis,Dunk,D,Centre Central Defender
306,2018-05-09,131,3601,Shane,Duffy,D,Left/Centre Central Defender
307,2018-05-09,131,22542,Pascal,Groß,M,Centre Central Midfielder
308,2018-05-09,21,20224,Davinson,Sánchez,D,Centre Central Defender
309,2018-05-09,21,4845,Christian,Eriksen,M,Left/Centre/Right Attacking Midfielder
310,2018-05-09,21,3905,Kieran,Trippier,D,Right Full Back
311,2018-05-09,21,9167,Dele,Alli,M,Centre Attacking Midfielder
312,2018-05-09,21,3960,Harry,Kane,F,Centre Striker
313,2018-05-09,21,4816,Victor,Wanyama,M,Centre Defensive Midfielder
314,2018-05-09,21,4549,Moussa,Sissoko,M,Left/Centre/Right Attacking Midfielder
315,2018-05-09,21,4664,Hugo,Lloris,G,Goalkeeper
316,2018-05-09,21,4666,Jan,Vertonghen,D,Centre Central Defender
317,2018-05-09,21,4408,Ben,Davies,D,Left Full Back
318,2018-05-09,21,4999,Heung-Min,Son,F,Left/Centre/Right Winger
319,2018-05-09,23,4340,Paul,Dummett,D,Left Full Back
320,2018-05-09,23,16607,Florian,Lejeune,D,Centre Central Defender
321,2018-05-09,23,3982,Mohamed,Diamé,M,Centre Attacking Midfielder
322,2018-05-09,23,6451,Martin,Dubravka,G,Goalkeeper
323,2018-05-09,23,9257,Jamaal,Lascelles,D,Centre Central Defender
324,2018-05-09,23,4135,Jonjo,Shelvey,M,Centre Central Midfielder
325,2018-05-09,23,10522,DeAndre,Yedlin,D,Right Full Back
326,2018-05-09,23,13285,Robert Kenedy,Nunes do Nascimento,M,Left Wing Back
327,2018-05-09,23,10487,Ayoze,Pérez,F,Centre/Right Second Striker
328,2018-05-09,23,3934,Matt,Ritchie,M,Left/Right Winger
329,2018-05-09,23,4771,Dwight,Gayle,F,Centre Striker
330,2018-05-08,45,3956,Kyle,Naughton,D,Right Full Back
331,2018-05-08,45,4656,Sung-Yueng,Ki,M,Centre Central Midfielder
332,2018-05-08,45,5672,Federico,Fernández,D,Centre Central Defender
333,2018-05-08,45,9960,Alfie,Mawson,D,Centre Central Defender
334,2018-05-08,45,2867,Martin,Olsson,D,Left Full Back
335,2018-05-08,45,9100,Sam,Clucas,M,Left Winger
336,2018-05-08,45,3309,Lukasz,Fabianski,G,Goalkeeper
337,2018-05-08,45,5594,André,Ayew,F,Centre/Right Second Striker
338,2018-05-08,45,5595,Jordan,Ayew,F,Centre Striker
339,2018-05-08,45,13917,Connor,Roberts,D,Right Full Back
340,2018-05-08,45,8976,Andy,King,M,Centre Central Midfielder
341,2018-05-08,20,5272,Pierre-Emile,Højbjerg,M,Centre Central Midfielder
342,2018-05-08,20,3811,Nathan,Redmond,M,Left/Right Winger
343,2018-05-08,20,11347,Cédric Ricardo,Alves Soares,D,Right Full Back
344,2018-05-08,20,6194,Wesley,Hoedt,D,Centre Central Defender
345,2018-05-08,20,2886,Ryan,Bertrand,D,Left Full Back
346,2018-05-08,20,4286,Oriol,Romeu,M,Centre Defensive Midfielder
347,2018-05-08,20,19589,Jan,Bednarek,D,Centre Central Defender
348,2018-05-08,20,9468,Charlie,Austin,F,Centre Striker
349,2018-05-08,20,4573,Alex,McCarthy,G,Goalkeeper
350,2018-05-08,20,4612,Jack,Stephens,D,Centre Central Defender
351,2018-05-08,20,10498,Dusan,Tadic,M,Left/Right Winger
352,2018-05-06,11,4316,Raheem,Sterling,F,Left/Centre/Right Second Striker
353,2018-05-06,11,4505,John,Stones,D,Centre Central Defender
354,2018-05-06,11,4804,Fernando,Luiz Rosa,M,Centre Defensive Midfielder
355,2018-05-06,11,4145,David,Silva,M,Left/Centre/Right Attacking Midfielder
356,2018-05-06,11,4288,Kevin,De Bruyne,M,Left/Centre/Right Attacking Midfielder
357,2018-05-06,11,19680,Gabriel Fernando,de Jesus,F,Left/Centre/Right Second Striker
358,2018-05-06,11,3955,Kyle,Walker,D,Right Full Back
359,2018-05-06,11,12707,Ederson,Santana de Moraes,G,Goalkeeper
360,2018-05-06,11,6058,Nicolás,Otamendi,D,Centre Central Defender
361,2018-05-06,11,3799,Fabian,Delph,M,Left/Centre Central Midfielder
362,2018-05-06,11,5384,Leroy,Sané,F,Left/Centre/Right Winger
363,2018-05-06,159,19607,Christopher,Schindler,D,Centre Central Defender
364,2018-05-06,159,4433,Alex,Pritchard,M,Centre Attacking Midfielder
365,2018-05-06,159,12173,Florent,Hadergjonaj,D,Centre/Right Full Back
366,2018-05-06,159,3801,Jonathan,Hogg,M,Centre Central Midfielder
367,2018-05-06,159,19608,Chris,Löwe,D,Left Full Back
368,2018-05-06,159,8878,Tommy,Smith,D,Centre Central Defender
369,2018-05-06,159,19619,Aaron,Mooy,M,Centre Central Midfielder
370,2018-05-06,159,22570,Steve,Mounie,F,Centre Striker
371,2018-05-06,159,7103,Mathias,Jorgensen,D,Centre Central Defender
372,2018-05-06,159,12359,Terence,Kongolo,D,Left/Centre Central Defender
373,2018-05-06,159,12444,Jonas,Lössl,G,Goalkeeper
374,2018-05-06,1,4474,Héctor,Bellerín,D,Right Full Back
375,2018-05-06,1,5102,Henrikh,Mkhitaryan,M,Centre/Right Attacking Midfielder
376,2018-05-06,1,12136,Granit,Xhaka,M,Centre Central Midfielder
377,2018-05-06,1,3547,Jack,Wilshere,M,Centre Central Midfielder
378,2018-05-06,1,2651,Petr,Cech,G,Goalkeeper
